Key	CellX	CellY
VisibleObstacle		
	19	65
	20	65
	21	65
	22	65
	23	65
	24	65
	25	65
	26	65
	27	65
	28	65
	29	65
	30	65
	31	65
	32	65
	33	65
	34	65
	35	65
	36	65
	37	65
	38	65
	39	65
	40	65
	41	65
	42	65
	43	65
	44	65
	45	65
	46	65
	47	65
	48	65
	49	65
	50	65
	51	65
	52	65
	53	65
	54	65
	55	65
	56	65
	57	65
	58	65
	59	65
	60	65
	61	65
	62	65
	63	65
	64	65
	65	65
	66	65
	67	65
	68	65
	69	65
	70	65
	71	65
	72	65
	73	65
	74	65
	75	65
	76	65
	77	65
	78	65
	79	65
	80	65
	81	65
	82	65
	19	64
	20	64
	21	64
	22	64
	23	64
	24	64
	25	64
	26	64
	27	64
	28	64
	29	64
	30	64
	31	64
	32	64
	33	64
	34	64
	35	64
	36	64
	37	64
	38	64
	39	64
	40	64
	41	64
	42	64
	43	64
	44	64
	45	64
	46	64
	47	64
	48	64
	49	64
	50	64
	51	64
	52	64
	53	64
	54	64
	55	64
	56	64
	57	64
	58	64
	59	64
	60	64
	61	64
	62	64
	63	64
	64	64
	65	64
	66	64
	67	64
	68	64
	69	64
	70	64
	71	64
	72	64
	73	64
	74	64
	75	64
	76	64
	77	64
	78	64
	79	64
	80	64
	81	64
	82	64
	1	395
	2	395
	0	395
	1	396
	1	394
	2	396
	2	394
	0	396
	0	394
	3	395
	5	395
	4	395
	3	396
	4	396
	3	394
	6	396
	4	394
	6	394
	7	396
	5	396
	8	396
	8	395
	5	394
	8	394
	7	395
	7	394
	6	395
	9	394
	9	396
	9	395
	12	395
	10	396
	10	395
	12	394
	11	394
	11	396
	12	396
	11	395
	10	394
	13	394
	13	396
	13	395
	16	395
	14	396
	14	395
	16	394
	15	394
	15	396
	16	396
	15	395
	14	394
	17	395
	17	396
	17	394
	18	395
	18	396
	18	394
	19	395
	19	396
	19	394
	20	395
	20	396
	20	394
	21	395
	21	396
	21	394
	22	395
	22	396
	22	394
	23	395
	23	396
	23	394
	24	395
	24	396
	24	394
	25	395
	25	396
	25	394
	26	395
	26	396
	26	394
	27	395
	27	396
	27	394
	28	395
	28	396
	28	394
	29	395
	29	396
	29	394
	30	395
	30	396
	30	394
	31	395
	31	396
	31	394
	32	395
	32	396
	32	394
	33	395
	33	396
	33	394
	34	395
	34	396
	34	394
	35	395
	35	396
	35	394
	36	395
	36	396
	36	394
	37	395
	37	396
	37	394
	38	395
	38	396
	38	394
	39	395
	39	396
	39	394
	40	395
	40	396
	40	394
	41	395
	41	396
	41	394
	42	395
	42	396
	42	394
	43	395
	43	396
	43	394
	44	395
	44	396
	44	394
	45	395
	45	396
	45	394
	46	395
	46	396
	46	394
	47	395
	47	396
	47	394
	48	395
	48	396
	48	394
	49	395
	49	396
	49	394
	50	395
	50	396
	50	394
	51	395
	51	396
	51	394
	52	395
	52	396
	52	394
	53	395
	53	396
	53	394
	54	395
	54	396
	54	394
	55	395
	55	396
	55	394
	56	395
	56	396
	56	394
	57	395
	57	396
	57	394
	58	395
	58	396
	58	394
	59	395
	59	396
	59	394
	60	395
	60	396
	60	394
	61	395
	61	396
	61	394
	62	395
	62	396
	62	394
	63	395
	63	396
	63	394
	64	395
	64	396
	64	394
	65	395
	65	396
	65	394
	66	395
	66	396
	66	394
	67	395
	67	396
	67	394
	68	395
	68	396
	68	394
	69	395
	69	396
	69	394
	70	395
	70	396
	70	394
	71	395
	71	396
	71	394
	72	394
	73	394
	72	395
	2	392
	73	395
	1	392
	0	392
	72	396
	73	396
	74	395
	74	396
	74	394
	75	395
	75	396
	75	394
	76	395
	76	396
	76	394
	77	395
	77	396
	77	394
	78	395
	78	396
	78	394
	79	395
	79	396
	79	394
	80	395
	80	396
	80	394
	81	395
	81	396
	81	394
	82	395
	82	396
	82	394
	83	395
	83	396
	83	394
	84	395
	84	396
	84	394
	85	395
	85	396
	85	394
	86	395
	86	396
	86	394
	87	395
	87	396
	87	394
	88	395
	88	396
	88	394
	89	395
	89	396
	89	394
	90	395
	90	396
	90	394
	91	395
	91	396
	91	394
	92	395
	92	396
	92	394
	93	395
	93	396
	93	394
	94	395
	94	396
	94	394
	95	395
	95	396
	95	394
	96	395
	96	396
	96	394
	97	395
	97	396
	97	394
	98	395
	98	396
	98	394
	99	395
	99	396
	99	394
	100	395
	100	396
	100	394
	101	395
	101	396
	101	394
	102	395
	102	396
	102	394
	103	395
	103	396
	103	394
	104	395
	104	396
	104	394
	105	395
	105	396
	105	394
	106	395
	106	396
	106	394
	107	395
	107	396
	107	394
	108	395
	108	396
	108	394
	109	395
	109	396
	109	394
	110	395
	110	396
	110	394
	16	392
	14	393
	13	392
	17	392
	16	393
	15	392
	17	393
	15	393
	14	392
	13	393
	12	392
	12	393
	10	392
	107	384
	11	392
	10	393
	107	385
	11	393
	6	392
	107	383
	9	392
	8	392
	8	393
	9	393
	6	393
	7	393
	7	392
	1	393
	1	391
	2	393
	2	391
	0	393
	0	391
	1	390
	2	390
	0	390
	1	389
	2	389
	0	389
	1	388
	2	388
	0	388
	1	387
	2	387
	0	387
	1	386
	2	386
	0	386
	1	385
	2	385
	0	385
	2	384
	1	384
	2	383
	1	383
	2	382
	1	382
	2	381
	1	381
	2	380
	1	380
	2	379
	1	379
	2	378
	1	378
	2	377
	1	377
	2	376
	1	376
	0	384
	0	383
	0	382
	0	381
	0	380
	0	379
	0	378
	0	377
	0	376
	1	375
	2	375
	0	375
	1	374
	2	374
	0	374
	1	373
	2	373
	0	373
	1	372
	2	372
	0	372
	2	371
	1	371
	2	370
	1	370
	2	369
	1	369
	2	368
	1	368
	2	367
	1	367
	2	366
	1	366
	2	365
	1	365
	2	364
	1	364
	2	363
	1	363
	2	362
	1	362
	2	361
	1	361
	0	371
	0	370
	0	369
	0	368
	0	367
	0	366
	0	365
	0	364
	0	363
	0	362
	0	361
	1	360
	2	360
	0	360
	1	359
	2	359
	0	359
	1	358
	2	358
	0	358
	1	357
	2	357
	0	357
	1	356
	2	356
	0	356
	1	355
	2	355
	0	355
	1	354
	2	354
	0	354
	1	353
	2	353
	0	353
	1	352
	2	352
	0	352
	1	351
	2	351
	0	351
	1	350
	2	350
	0	350
	1	349
	2	349
	0	349
	1	348
	2	348
	0	348
	1	347
	2	347
	0	347
	1	346
	2	346
	0	346
	1	345
	2	345
	0	345
	1	344
	2	344
	0	344
	1	343
	2	343
	0	343
	1	342
	2	342
	0	342
	1	341
	2	341
	0	341
	1	340
	2	340
	0	340
	1	339
	2	339
	0	339
	1	338
	2	338
	0	338
	1	337
	2	337
	0	337
	1	336
	2	336
	0	336
	1	335
	2	335
	0	335
	1	334
	2	334
	0	334
	1	333
	2	333
	0	333
	1	332
	2	332
	0	332
	1	331
	2	331
	0	331
	1	330
	2	330
	0	330
	1	329
	2	329
	0	329
	1	328
	2	328
	0	328
	1	327
	2	327
	0	327
	1	326
	2	326
	0	326
	1	325
	2	325
	0	325
	1	324
	2	324
	0	324
	1	323
	2	323
	0	323
	1	322
	2	322
	0	322
	1	321
	2	321
	0	321
	1	320
	2	320
	0	320
	1	319
	2	319
	0	319
	1	318
	2	318
	0	318
	1	317
	2	317
	0	317
	1	316
	2	316
	0	316
	1	315
	2	315
	0	315
	1	314
	2	227
	0	314
	1	313
	0	227
	0	313
	1	312
	0	280
	0	312
	1	311
	1	226
	0	311
	1	225
	2	225
	0	279
	0	281
	2	224
	0	224
	0	226
	2	223
	0	222
	0	223
	2	289
	2	314
	2	288
	2	313
	2	311
	2	290
	2	312
	2	310
	2	291
	1	310
	0	310
	0	309
	0	308
	0	307
	0	306
	0	305
	0	304
	1	309
	0	303
	1	307
	0	302
