Info	Key	X	Y
99940004	PB1	1652	11745
99940004	P1	569	12230
99940004	P2	2815	11840
99940004	P3	576	11776
99940004	P4	2815	11397
99940004	P5	861	10457
99940004	P6	2536	10368
99940004	P7	860	9566
99940004	P8	2539	9507
99940004	P9	585	8600
99940004	P10	2788	8283
99940004	P11	601	8165
99940004	P12	2788	7832
99940004	P13	858	6943
99940004	P14	2531	6877
99940004	P15	865	6202
99940004	P16	2534	5978
99940004	P17	226	6495
99940004	P18	3070	4382
99940004	P19	601	5144
99940004	P20	2786	4836
99940004	P21	604	4703
99940004	P22	2782	4387
99940004	P23	863	3389
99940004	P24	2565	3200
99940004	P25	256	2879
99940004	P26	3009	2587
99940004	P27	861	2398
99940004	P28	2558	2398
99940004	P29	1658	12389
99940004	P30	2849	12255
99940004	P31	227	10050
99940004	P32	3073	8286
99940004	P33	978	9931
99940004	P34	2391	9921
99940004	P35	974	6524
99940004	P36	2383	6461
99940004	P37	973	2975
99940004	P38	2444	2915
99940004	END	1659	2263
99940004	B1	1121	12000
99940004	B2	2246	11648
99940004	B3	549	9988
99940004	B4	2845	9891
99940004	B5	1652	9862
99940004	B6	1184	8384
99940004	B7	2214	8063
99940004	B8	539	6528
99940004	B9	2882	6339
99940004	B10	1653	6293
99940004	B11	1116	4925
99940004	B12	2236	4609
99940004	B13	578	2961
99940004	B14	1653	3266
99940004	B15	2842	2945
	PB1	1647	2706
	B101	1650	3268
80010402	PB1	1650	2517
80010402	B101	1654	3065
30020409	PB1	1650	11963
30020409	JX1	1650	10420
30020409	JX2	3074	9872
30020409	JX3	314	6604
30020409	S1	1650	8977
30020409	B101	1650	4575
30020409	YY1	1334	9600
30020409	YY2	2056	9600
30020409	YY3	1334	4733
30020409	YY4	2056	4733
30020408	PB1	1650	7519
30020408	JX1	1650	2528
30020408	JX2	1650	12050
30020408	JX3	1375	12050
30020408	JX4	1925	12050
30020408	S1	1650	7175
30020408	JX13	1375	2528
30020408	JX14	1925	2528
30080202	End	1651	2334
30080202	M101	1651	10185
30080202	M102	1651	10335
30080202	M103	1801	10335
30080202	M104	1501	10335
30080202	M105	1651	10485
30080202	M106	1801	10485
30080202	M107	1501	10485
30080202	M108	1951	10485
30080202	M109	1351	10485
30080202	M201	1651	8001
30080202	M202	1651	8151
30080202	M203	1801	8151
30080202	M204	1501	8151
30080202	M205	1651	8301
30080202	M206	1801	8301
30080202	M207	1501	8301
30080202	M208	1951	8301
30080202	M209	1351	8301
30080202	M301	1651	6538
30080202	M302	1651	6688
30080202	M303	1801	6688
30080202	M304	1501	6688
30080202	M305	1651	6838
30080202	M306	1801	6838
30080202	M307	1501	6838
30080202	M308	1951	6838
30080202	M309	1351	6838
30080202	M401	1651	4500
30080202	M402	1651	4650
30080202	M403	1801	4650
30080202	M404	1501	4650
30080202	M405	1651	4800
30080202	M406	1801	4800
30080202	M407	1501	4800
30080202	M408	1951	4800
30080202	M409	1351	4800
30080202	M501	1651	3243
30080202	M502	1651	3393
30080202	M503	1801	3393
30080202	M504	1501	3393
30080202	M505	1651	3543
30080202	M506	1801	3543
30080202	M507	1501	3543
30080202	M508	1951	3543
30080202	M509	1351	3543
30080202	PB2	1651	7405
30080202	PB1	1649	11917
30080101	End	1651	2334
30080101	M101	1651	9285
30080101	M102	1501	9285
30080101	M103	1801	9285
30080101	M104	1651	9435
30080101	M105	1501	9435
30080101	M106	1801	9435
30080101	M107	1651	9585
30080101	M108	1501	9585
30080101	M109	1801	9585
30080101	M201	1651	8001
30080101	M202	1501	8001
30080101	M203	1801	8001
30080101	M204	1651	8151
30080101	M205	1501	8151
30080101	M206	1801	8151
30080101	M207	1651	8301
30080101	M208	1801	8301
30080101	M209	1501	8301
30080101	M301	1651	6538
30080101	M302	1501	6538
30080101	M303	1801	6538
30080101	M304	1651	6688
30080101	M305	1501	6688
30080101	M306	1801	6688
30080101	M307	1651	6838
30080101	M308	1501	6838
30080101	M309	1801	6838
30080101	M401	1651	4500
30080101	M402	1501	4500
30080101	M403	1801	4500
30080101	M404	1651	4650
30080101	M405	1501	4650
30080101	M406	1801	4650
30080101	M407	1651	4800
30080101	M408	1501	4800
30080101	M409	1801	4800
30080101	M501	1651	3243
30080101	M502	1501	3243
30080101	M503	1801	3243
30080101	M504	1651	3393
30080101	M505	1501	3393
30080101	M506	1801	3393
30080101	M507	1651	3543
30080101	M508	1501	3543
30080101	M509	1801	3543
30080101	PB2	1666	7425
30080101	PB1	1709	11022
