Info	Key	X	Y
99950021	PB1	3261	2324
99950021	S1	3261	2697
99950021	Center	3261	3127
99950021	B101	2061	4530
99950021	B102	5419	1988
99950021	B103	5419	2434
99950021	B104	5419	2943
99950021	B105	5419	3332
99950021	B106	5419	3732
99950021	B107	888	1988
99950021	B108	888	2434
99950021	B109	888	2943
99950021	B110	888	3332
99950021	B111	888	3732
99950021	B112	2614	4500
99950021	B113	3131	4500
99950021	B114	3648	4500
99950021	B115	4159	4500
99950021	B116	2061	1148
99950021	B117	2614	1148
99950021	B118	3131	1148
99950021	B119	3648	1148
99950021	B120	4159	1148
99640001	PB1	1440	798
99640001	S1	1645	835
99640001	B101	1872	938
