Id	Behavior	Name	Environment	TerrainRoot	CloseLoadingDelay	SwitchNpcCd	SceneCamera	CameraId	Terrains[1]	Terrains[2]	Terrains[3]	Position[1]	Position[2]	Position[3]	Rotation[1]	Rotation[2]	Rotation[3]
97903301	97903301	0			0.15	15	1	9	979033010			0|0|0			0|0|0		
97903302	97903302	0			0.15	15	1	9	979033020			0|0|0			0|0|0		
97903303	97903303	0			0.15	15	1	9	979033030			0|0|0			0|0|0		
97903304	97903304	0			0.15	15	1	9	979033040			0|0|0			0|0|0		
97903305	97903305	0			0.15	15	1	9	979033050			0|0|0			0|0|0		
97903306	97903306	0			0.15	15	1	9	979033060			0|0|0			0|0|0		
97903307	97903307	0			0.15	15	1	9	979033070			0|0|0			0|0|0		
97903308	97903308	0			0.15	15	1	9	979033080			0|0|0			0|0|0		
97903309	97903309	0			0.15	15	1	9	979033090			0|0|0			0|0|0		
97903401	97903401	0			0.15	15	1	9	979034010			0|0|0			0|0|0		
97903402	97903402	0			0.15	15	1	9	979034020			0|0|0			0|0|0		
97903403	97903403	0			0.15	15	1	9	979034030			0|0|0			0|0|0		
97903404	97903404	0			0.15	15	1	9	979034040			0|0|0			0|0|0		
97903405	97903405	0			0.15	15	1	9	979034050			0|0|0			0|0|0		
97903406	97903406	0			0.15	15	1	9	979034060			0|0|0			0|0|0		
97903407	97903407	0			0.15	15	1	9	979034070			0|0|0			0|0|0		
97902601	97902601	0			0.15	15	1	9	979026010			0|0|0			0|0|0		
97902602	97902602	0			0.15	15	1	9	979026020			0|0|0			0|0|0		
97902603	97902603	0			0.15	15	1	9	979026030			0|0|0			0|0|0		
97902604	97902604	0			0.15	15	1	9	979026040			0|0|0			0|0|0		
97902605	97902605	0			0.15	15	1	9	979026050			0|0|0			0|0|0		
97902606	97902606	0			0.15	15	1	9	979026060			0|0|0			0|0|0		
97819006	97819006	0			0.15	15	1	9	978190060			0|0|0			0|0|0		
97819007	97819007	0			0.15	15	1	9	978190070			0|0|0			0|0|0		
97819008	97819008	0			0.15	15	1	9	978190080			0|0|0			0|0|0		
97819009	97819009	0			0.15	15	1	9	978190090			0|0|0			0|0|0		
97819010	97819010	0			0.15	15	1	9	978190100			0|0|0			0|0|0		
97819011	97819011	0			0.15	15	1	9	978190110			0|0|0			0|0|0		
97819012	97819012	0			0.15	15	1	9	978190120			0|0|0			0|0|0		
97819013	97819013	0			0.15	15	1	9	978190130			0|0|0			0|0|0		
97819014	97819014	0			0.15	15	1	9	978190140			0|0|0			0|0|0		
97819015	97819015	0			0.15	15	1	9	978190150			0|0|0			0|0|0		
97819016	97819016	0			0.15	15	1	9	978190160			0|0|0			0|0|0		
97819017	97819017	0			0.15	15	1	9	978190170			0|0|0			0|0|0		
97819018	97819018	0			0.15	15	1	9	978190180			0|0|0			0|0|0		
97819019	97819019	0			0.15	15	1	9	978190190			0|0|0			0|0|0		
97819020	97819020	0			0.15	15	1	9	978190200			0|0|0			0|0|0		
97819021	97819021	0			0.15	15	1	9	978190210			0|0|0			0|0|0		
97819022	97819022	0			0.15	15	1	9	978190220			0|0|0			0|0|0		
97819023	97819023	0			0.15	15	1	9	978190230			0|0|0			0|0|0		
97819024	97819024	0			0.15	15	1	9	978190240			0|0|0			0|0|0		
97819025	97819025	0			0.15	15	1	9	978190250			0|0|0			0|0|0		
97903801	97903801	0			0.15	15	1	9	979038010			0|0|0			0|0|0		
97903802	97903802	0			0.15	15	1	9	979038020			0|0|0			0|0|0		
97903803	97903803	0			0.15	15	1	9	979038030			0|0|0			0|0|0		
97903804	97903804	0			0.15	15	1	9	979038040			0|0|0			0|0|0		
97903805	97903805	0			0.15	15	1	9	979038050			0|0|0			0|0|0		
97903806	97903806	0			0.15	15	1	9	979038060			0|0|0			0|0|0		
97903807	97903807	0			0.15	15	1	9	979038070			0|0|0			0|0|0		
97903808	97903808	0			0.15	15	1	9	979038080			0|0|0			0|0|0		
97903809	97903809	0			0.15	15	1	9	979038090			0|0|0			0|0|0		
