Id	Behavior	Name	Environment	TerrainRoot	CloseLoadingDelay	SwitchNpcCd	SceneCamera	CameraId	Terrains[1]	Terrains[2]	Terrains[3]	Position[1]	Position[2]	Position[3]	Rotation[1]	Rotation[2]	Rotation[3]
11010101	11010101	【主线隐藏1-1】			0.15	15	4	9	110101010								
11010102	11010102	【主线隐藏1-2】			0.15	15	2	1	110101020								
11010103	11010103	【主线隐藏1-3】			0.15	15	2	9	110101030								
11010104	11010104	【主线隐藏1-4】			0.15	15	4	1	110101040								
11010105	11010105	【主线隐藏1-5】			0.15	15	4	9	110101050								
11010106	11010106	【主线隐藏1-6】			0.15	15	4	1	110101060								
11020101	11020101	【主线隐藏2-1】			0.15	15	2	9	110201010								
11020102	11020102	【主线隐藏2-2】			0.15	15	1	9	110201020								
11020103	11020103	【主线隐藏2-3】			0.15	15	1	9	110201030								
11020104	11020104	【主线隐藏2-4】			0.15	15	2	1	110201040								
11020105	11020105	【主线隐藏2-5】			0.15	15	2	9	110201050								
11020106	11020106	【主线隐藏2-6】			0.15	15	2	9	110201060								
