Id	Behavior	Name	Environment	TerrainRoot	CloseLoadingDelay	SwitchNpcCd	SceneCamera	CameraId	Terrains[1]	Terrains[2]	Terrains[3]	Position[1]	Position[2]	Position[3]	Rotation[1]	Rotation[2]	Rotation[3]
30100101	30100101	教学关-基础闪避			0.15	15	3	9	301001010			0|0|0			0|0|0		
30100102	30100102	教学关-闪避过热			0.15	15	3	9	301001020			0|0|0			0|0|0		
30100103	30100103	教学关-全新闪避			0.15	15	19	9	301001030			0|0|0			0|0|0		
30100201	30100201	教学关-极限闪避			0.15	15	3	9	301002010			0|0|0			0|0|0		
30100202	30100202	教学关-极限闪避下三消			0.15	15	3	9	301002020			0|0|0			0|0|0		
30100203	30100203	教学关-全新极限闪避			0.15	15	5	10	301002030			0|0|0			0|0|0		
30100301	30100301	教学关-换人闪避			0.15	15	3	9	301003010			0|0|0			0|0|0		
30100302	30100302	教学关-换人闪避下超算空间			0.15	15	3	9	301003020			0|0|0			0|0|0		
30100303	30100303	教学关-全新换人闪避			0.15	15	26	10	301003030			0|0|0			0|0|0		
30100401	30100401	教学关-攻击获得技能球			0.15	15	3	9	301004010			0|0|0			0|0|0		
30100501	30100501	教学关-三消基础教学			0.15	15	3	9	301005010			0|0|0			0|0|0		
30100502	30100502	教学关-QTE教学			0.15	15	3	9	301005020			0|0|0			0|0|0		
30100701	30100701	展示关-进攻型角色			0.15	15	3	9	301007010			0|0|0			0|0|0		
30100702	30100702	展示关-辅助型角色			0.15	15	3	9	301007020			0|0|0			0|0|0		
30100703	30100703	展示关-装甲型角色			0.15	15	3	9	301007030			0|0|0			0|0|0		
30100503	30100503	教学关-QTE综合			0.15	15	1	10	301005030			0|0|0			0|0|0		
30100504	30100504	教学关-消球综合			0.15	15	1	9	301005040			0|0|0			0|0|0		
30100704	30100704	展示关-全类型展示			0.15	15	3	10	301007040			0|0|0			0|0|0		
30100513	30100513	教学关-QTE综合-调整			0.15	15	1	10	301005130			0|0|0			0|0|0		
30100801	30100801	角色教学-露西亚-红莲双刀术			0.15	15	3	10	301008010			0|0|0			0|0|0		
30100802	30100802	角色教学-丽芙-核心激光			0.15	15	3	10	301008020			0|0|0			0|0|0		
30100803	30100803	角色教学-七实-EX切割风暴			0.15	15	3	10	301008030			0|0|0			0|0|0		
30100804	30100804	角色教学-里-控弹			0.15	15	3	10	301008040			0|0|0			0|0|0		
30100805	30100805	角色教学-卡列-爆裂模式			0.15	15	3	10	301008050			0|0|0			0|0|0		
30100806	30100806	角色教学-比安卡-饶恕箭筒			0.15	15	3	10	301008060			0|0|0			0|0|0		
30100807	30100807	角色教学-渡边-疾驰幻影			0.15	15	3	10	301008070			0|0|0			0|0|0		
30100808	30100808	角色教学-神威-攻防律动			0.15	15	3	10	301008080			0|0|0			0|0|0		
30100809	30100809	角色教学-二阶露西亚-红莲引雷舞			0.15	15	3	10	301008090			0|0|0			0|0|0		
30100810	30100810	角色教学-二阶丽芙-逆白鹭领域			0.15	15	3	10	301008100			0|0|0			0|0|0		
30100811	30100811	角色教学-三阶神威-战意			0.15	15	3	10	301008110			0|0|0			0|0|0		
30100812	30100812	角色教学-三阶丽芙-女神连接系统			0.15	15	3	10	301008120			0|0|0			0|0|0		
30100813	30100813	角色教学-三阶里-空间领主			0.15	15	3	10	301008130			0|0|0			0|0|0		
30100814	30100814	角色教学-三阶卡列-热能武装			0.15	15	3	10	301008140			0|0|0			0|0|0		
30100815	30100815	角色教学-三阶七实-超频共振			0.15	15	3	10	301008150			0|0|0			0|0|0		
30100816	30100816	角色教学-三阶露西亚-赤渊-刀光意			0.15	15	3	10	301008160			0|0|0			0|0|0		
30100817	30100817	角色教学-艾拉			0.15	15	3	10	301008170			0|0|0			0|0|0		
30100818	30100818	角色教学-三阶渡边			0.15	15	3	10	301008180			0|0|0			0|0|0		
