Id	Behavior	Name	Environment	TerrainRoot	CloseLoadingDelay	SwitchNpcCd	SceneCamera	CameraId	Terrains[1]	Terrains[2]	Terrains[3]	Position[1]	Position[2]	Position[3]	Rotation[1]	Rotation[2]	Rotation[3]
30090401	30090401	武器舱-普通			0.15	15	9	9	300904010			0|0|0			0|0|0		
30090402	30090402	观测舱-普通			0.15	15	56	9	300904020			0|0|0			0|0|0		
30090403	30090403	中继舱-普通			0.15	15	51	9	300904030			0|0|0			0|0|0		
30090404	30090404	升降平台-普通			0.15	15	9	9	300904040			0|0|0			0|0|0		
30090405	30090405	多选复刷关-1波			0.15	15	9	9	300904050			0|0|0			0|0|0		
30090406	30090406	多选复刷关-3波			0.15	15	9	9	300904060			0|0|0			0|0|0		
30090407	30090407	多选复刷关-5波			0.15	15	9	9	300904070			0|0|0			0|0|0		
30090411	30090411	武器舱-十字架机关-困难			0.15	15	9	9	300904110			0|0|0			0|0|0		
30090412	30090412	观测舱-困难			0.15	15	56	9	300904120			0|0|0			0|0|0		
30090413	30090413	中继舱-十字架机关-困难			0.15	15	9	9	300904130			0|0|0			0|0|0		
30090414	30090414	升降平台-几何虫子-困难			0.15	15	9	9	300904140			0|0|0			0|0|0		
30090421	30090421	噩梦斗兽场			0.15	15	9	9	300904210			0|0|0			0|0|0		
30090422	30090422	重度疫区			0.15	15	9	9	300904220			0|0|0			0|0|0		
30090423	30090423	重甲机兵			0.15	15	9	9	300904230			0|0|0			0|0|0		
30090424	30090424	刀光剑影			0.15	15	9	9	300904240			0|0|0			0|0|0		
30090425	30090425	隐秘刺杀			0.15	15	9	9	300904250			0|0|0			0|0|0		
30090431	30090431	几何体-难度1			0.15	15	9	13	300904310			0|0|0			0|0|0		
30090432	30090432	几何体-难度2			0.15	15	9	13	300904320			0|0|0			0|0|0		
30090433	30090433	几何体-难度3			0.15	15	9	13	300904330			0|0|0			0|0|0		
30090434	30090434	几何体-难度4			0.15	15	9	13	300904340			0|0|0			0|0|0		
30090435	30090435	几何体-难度5			0.15	15	9	13	300904350			0|0|0			0|0|0		
