Id	Behavior	Name	Environment	TerrainRoot	CloseLoadingDelay	SwitchNpcCd	SceneCamera	CameraId	Terrains[1]	Terrains[2]	Terrains[3]	Position[1]	Position[2]	Position[3]	Rotation[1]	Rotation[2]	Rotation[3]
30080101	30080101	战区1-物理-推图-2			0.15	15	4	9	300801010								
30080102	30080102	战区2-物理-普通			0.15	15	2	9	300801020								
30080103	30080103	战区3-物理			0.15	15	9	9	300801030								
30080201	30080201	战区1-冰-推图1			0.15	15	4	9	300802010								
30080202	30080202	战区2-冰-普通			0.15	15	4	9	300802020								
30080203	30080203	战区3-冰			0.15	15	26	9	300802030								
30080301	30080301	战区1-火-推图1			0.15	15	19	9	300803010								
30080302	30080302	战区2-火-普通			0.15	15	18	9	300803020								
30080303	30080303	战区3-火			0.15	15	20	9	300803030								
30080401	30080401	战区1-雷电-推图2			0.15	15	22	9	300804010								
30080402	30080402	战区2-雷电-推图1			0.15	15	22	9	300804020								
30080403	30080403	战区3-雷电-			0.15	15	21	9	300804030								
30080501	30080501	战区1-暗-推图1			0.15	15	23	9	300805010								
30080502	30080502	战区2-暗-普通			0.15	15	24	9	300805020								
30080503	30080503	战区3-暗			0.15	15	16	9	300805030								
