Id	Behavior	Name	Environment	TerrainRoot	CloseLoadingDelay	SwitchNpcCd	SceneCamera	CameraId	Terrains[1]	Terrains[2]	Terrains[3]	Position[1]	Position[2]	Position[3]	Rotation[1]	Rotation[2]	Rotation[3]
30090101	30090101	拦截（黑夜）			0.15	15	23	9	300901010			0|0|0			0|0|0		
30090102	30090102	追击（白天）			0.15	15	39	9	300901020			0|0|0			0|0|0		
30090103	30090103	探索（白天）			0.15	15	39	9	300901030			0|0|0			0|0|0		
30090104	30090104	防守（白天）			0.15	15	39	9	300901040			0|0|0			0|0|0		
30090105	30090105	boss（白天）			0.15	15	39	10	300901050			0|0|0			0|0|0		
30090301	30090301	拦截			0.15	15	23	9	300903010			0|0|0			0|0|0		
30090302	30090302	追击			0.15	15	39	9	300903020			0|0|0			0|0|0		
30090303	30090303	探索			0.15	15	39	9	300903030			0|0|0			0|0|0		
30090304	30090304	防守			0.15	15	39	9	300903040			0|0|0			0|0|0		
30090305	30090305	boss			0.15	15	39	10	300903050			0|0|0			0|0|0		
30090201	30090201	【活动boss-罗塞塔】区段1难度1			0.15	15	38	10	300902010			0|0|0			0|0|0		
30090202	30090202	【活动boss-罗塞塔】区段1难度2			0.15	15	38	10	300902020			0|0|0			0|0|0		
30090203	30090203	【活动boss-罗塞塔】区段1难度3			0.15	15	38	10	300902030			0|0|0			0|0|0		
30090204	30090204	【活动boss-罗塞塔】区段1难度4			0.15	15	38	10	300902040			0|0|0			0|0|0		
30090205	30090205	【活动boss-罗塞塔】区段1难度5			0.15	15	38	10	300902050			0|0|0			0|0|0		
30090211	30090211	【活动boss-罗塞塔】区段2难度1			0.15	15	38	10	300902110			0|0|0			0|0|0		
30090212	30090212	【活动boss-罗塞塔】区段2难度2			0.15	15	38	10	300902120			0|0|0			0|0|0		
30090213	30090213	【活动boss-罗塞塔】区段2难度3			0.15	15	38	10	300902130			0|0|0			0|0|0		
30090214	30090214	【活动boss-罗塞塔】区段2难度4			0.15	15	38	10	300902140			0|0|0			0|0|0		
30090215	30090215	【活动boss-罗塞塔】区段2难度5			0.15	15	38	10	300902150			0|0|0			0|0|0		
30090221	30090221	【活动boss-罗塞塔】区段3难度1			0.15	15	38	10	300902210			0|0|0			0|0|0		
30090222	30090222	【活动boss-罗塞塔】区段3难度2			0.15	15	38	10	300902220			0|0|0			0|0|0		
30090223	30090223	【活动boss-罗塞塔】区段3难度3			0.15	15	38	10	300902230			0|0|0			0|0|0		
30090224	30090224	【活动boss-罗塞塔】区段3难度4			0.15	15	38	10	300902240			0|0|0			0|0|0		
30090225	30090225	【活动boss-罗塞塔】区段3难度5			0.15	15	38	10	300902250			0|0|0			0|0|0		
30090106	30090106	新年复刷副本1			0.15	15	1	9	300901060			0|0|0			0|0|0		
30090306	30090306	新年复刷副本2			0.15	15	1	9	300903060			0|0|0			0|0|0		
30090307	30090307	新年挑战1鼠一鼠二			0.15	15	1	9	300903070			0|0|0			0|0|0		
30090308	30090308	新年挑战2蛮牛冲撞			0.15	15	1	9	300903080			0|0|0			0|0|0		
30090309	30090309	新年挑战3两只老虎			0.15	15	1	9	300903090			0|0|0			0|0|0		
30090310	30090310	新年挑战4活蹦乱跳			0.15	15	1	9	300903100			0|0|0			0|0|0		
30090311	30090311	新年挑战5龙的传人			0.15	15	1	9	300903110			0|0|0			0|0|0		
30090312	30090312	新年挑战6蛇皮走位			0.15	15	1	9	300903120			0|0|0			0|0|0		
30090313	30090313	新年挑战7马路杀手			0.15	15	1	9	300903130			0|0|0			0|0|0		
30090314	30090314	新年挑战8咩啊			0.15	15	1	9	300903140			0|0|0			0|0|0		
30090315	30090315	新年挑战9真假美猴王			0.15	15	1	9	300903150			0|0|0			0|0|0		
30090316	30090316	新年挑战10机你钛镁			0.15	15	1	9	300903160			0|0|0			0|0|0		
30090317	30090317	新年挑战11单身贵族			0.15	15	1	9	300903170			0|0|0			0|0|0		
30090318	30090318	新年挑战12三只小猪			0.15	15	1	9	300903180			0|0|0			0|0|0		
30090319	30090319	新年挑战引用			0.15	15	1	9	300903190			0|0|0			0|0|0		
