Key	CellX	CellY
VisibleObstacle		
	282	424
	283	424
	341	359
	282	425
	282	423
	283	425
	283	423
	341	358
	341	356
	341	357
	284	424
	284	425
	284	423
	285	424
	285	425
	285	423
	286	424
	286	425
	286	423
	287	424
	287	425
	287	423
	288	424
	288	425
	288	423
	289	424
	289	425
	289	423
	290	424
	290	425
	290	423
	291	424
	291	425
	291	423
	292	424
	292	425
	292	423
	293	424
	293	425
	293	423
	294	424
	294	425
	294	423
	295	424
	295	425
	295	423
	296	424
	296	425
	296	423
	297	424
	297	425
	297	423
	298	424
	298	425
	298	423
	299	424
	299	425
	299	423
	300	424
	300	425
	300	423
	301	424
	301	425
	301	423
	302	424
	302	425
	302	423
	303	424
	303	425
	303	423
	304	424
	304	425
	304	423
	305	424
	305	425
	305	423
	306	424
	306	425
	306	423
	307	424
	307	425
	307	423
	308	424
	308	425
	308	423
	309	424
	309	425
	309	423
	310	424
	310	425
	310	423
	311	424
	311	425
	311	423
	312	424
	312	425
	312	423
	313	424
	313	425
	313	423
	314	424
	314	425
	314	423
	315	424
	315	425
	315	423
	316	424
	316	425
	316	423
	317	424
	317	425
	317	423
	318	424
	318	425
	318	423
	319	424
	319	425
	319	423
	320	424
	320	425
	320	423
	321	424
	321	425
	321	423
	322	424
	322	425
	322	423
	323	424
	323	425
	323	423
	324	424
	324	425
	324	423
	325	424
	325	425
	325	423
	326	424
	326	425
	326	423
	327	424
	327	425
	327	423
	328	424
	328	425
	328	423
	329	424
	329	425
	329	423
	330	424
	330	425
	330	423
	331	424
	331	425
	331	423
	332	424
	332	425
	332	423
	284	422
	283	420
	284	420
	333	423
	333	424
	283	422
	334	423
	334	424
	282	421
	335	423
	335	424
	284	421
	336	423
	336	424
	283	421
	335	425
	336	425
	334	425
	333	425
	337	424
	337	425
	337	423
	338	424
	338	425
	338	423
	339	424
	339	425
	339	423
	340	424
	340	425
	340	423
	341	424
	341	425
	341	423
	341	412
	282	422
	282	420
	283	419
	284	419
	282	419
	283	418
	284	418
	282	418
	283	417
	284	417
	282	417
	283	416
	284	416
	282	416
	283	415
	284	415
	282	415
	283	414
	284	414
	282	414
	283	413
	284	413
	282	413
	283	412
	284	412
	282	412
	283	411
	284	411
	282	411
	283	410
	284	410
	282	410
	283	409
	284	409
	282	409
	283	407
	284	407
	282	407
	283	408
	283	406
	284	408
	284	406
	282	408
	282	406
	283	405
	284	405
	282	405
	283	404
	284	404
	282	404
	283	403
	284	403
	282	403
	283	402
	284	402
	282	402
	283	401
	284	401
	282	401
	283	400
	284	400
	282	400
	283	399
	284	399
	282	399
	283	398
	284	398
	282	398
	283	397
	284	397
	282	397
	283	396
	284	396
	282	396
	283	395
	284	395
	282	395
	283	394
	284	394
	282	394
	283	393
	284	393
	282	393
	300	357
	301	357
	299	357
	282	392
	283	392
	298	357
	282	391
	283	391
	297	357
	284	392
	284	391
	283	390
	284	390
	282	390
	283	389
	284	389
	282	389
	283	388
	284	388
	282	388
	283	387
	284	387
	282	387
	283	386
	284	386
	282	386
	283	385
	284	385
	282	385
	283	384
	284	384
	282	384
	283	383
	284	383
	282	383
	295	357
	296	357
	294	357
	283	382
	284	382
	282	382
	283	381
	284	381
	282	381
	283	380
	284	380
	282	380
	292	357
	282	379
	283	379
	293	357
	291	357
	282	378
	283	378
	290	357
	282	377
	283	377
	289	357
	282	376
	283	376
	288	357
	284	379
	284	378
	284	377
	284	376
	283	375
	284	375
	282	375
	283	374
	284	374
	282	374
	283	373
	284	373
	282	373
	286	357
	287	357
	285	357
	282	372
	283	372
	302	357
	284	372
	283	371
	284	371
	282	371
	283	370
	284	370
	282	370
	283	369
	284	369
	282	369
	283	368
	284	368
	282	368
	283	367
	284	367
	282	367
	283	366
	284	366
	282	366
	283	365
	284	365
	282	365
	283	364
	284	364
	282	364
	283	363
	284	363
	282	363
	283	362
	284	362
	282	362
	283	361
	284	361
	282	361
	283	360
	284	360
	282	360
	283	359
	284	359
	282	359
	283	358
	284	358
	282	358
	283	357
	284	357
	282	357
	282	356
	284	356
	283	356
	303	357
	304	357
	305	357
	306	357
	307	357
	308	357
	309	357
	310	357
	311	357
	312	357
	313	357
	314	357
	315	357
	316	357
	317	357
	318	357
	319	357
	320	357
	321	357
	322	357
	323	357
	324	357
	325	357
	327	357
	328	357
	329	357
	330	357
	331	357
	332	357
	333	356
	334	356
	335	356
	336	356
	337	356
	338	356
	338	357
	339	357
	337	357
	336	357
	335	357
	334	357
	333	357
	326	357
	339	356
	332	356
	331	356
	330	356
	329	356
	328	356
	327	356
	326	356
	325	356
	324	356
	323	356
	322	356
	321	356
	320	356
	319	356
	318	356
	317	356
	316	356
	315	356
	314	356
	313	356
	312	356
	311	356
	310	356
	309	356
	308	356
	307	356
	306	356
	305	356
	304	356
	303	356
	302	356
	301	356
	300	356
	299	356
	298	356
	297	356
	296	356
	295	356
	294	356
	293	356
	292	356
	291	356
	290	356
	289	356
	288	356
	287	356
	286	356
	285	356
	340	357
	340	358
	340	356
	340	359
	341	360
	340	360
	341	361
	340	361
	341	362
	340	362
	341	363
	340	363
	341	364
	340	364
	339	360
	339	361
	339	359
	339	358
	339	362
	339	363
	339	364
	340	365
	341	365
	339	365
	340	366
	341	366
	339	366
	340	367
	341	367
	339	367
	340	368
	341	368
	339	368
	340	369
	341	369
	339	369
	341	370
	340	370
	341	371
	340	371
	341	372
	340	372
	339	371
	339	372
	339	370
	340	373
	341	373
	339	373
	340	374
	341	374
	339	374
	340	375
	341	375
	339	375
	340	376
	341	376
	339	376
	340	377
	341	377
	339	377
	340	378
	341	378
	339	378
	340	379
	341	379
	339	379
	340	380
	341	380
	339	380
	340	381
	341	381
	339	381
	340	382
	341	382
	339	382
	341	383
	340	383
	341	384
	340	384
	341	385
	340	385
	341	386
	340	386
	341	387
	340	387
	341	388
	340	388
	341	389
	340	389
	341	390
	340	390
	341	391
	340	391
	341	392
	340	392
	339	393
	341	394
	341	395
	339	395
	340	394
	339	394
	339	396
	341	397
	341	398
	339	398
	340	397
	339	397
	340	400
	340	399
	341	401
	340	401
	341	400
	341	399
	341	402
	340	402
	341	403
	340	403
	341	404
	340	404
	341	405
	340	405
	341	407
	340	406
	341	406
	340	407
	341	408
	340	408
	341	409
	340	409
	341	410
	340	410
	341	411
	340	411
	341	413
	340	412
	341	414
	340	413
	341	415
	341	416
	340	414
	341	417
	341	418
	340	415
	340	416
	340	417
	340	418
	341	419
	340	419
	341	420
	340	420
	341	421
	340	421
	341	422
	340	422
	339	422
	339	421
	339	420
	339	419
	339	418
	339	417
	339	416
	339	415
	339	414
	339	413
	339	412
	339	411
	339	410
	339	409
	339	408
	339	407
	339	406
	339	405
	339	404
	339	403
	339	402
	339	401
	339	400
	339	399
	341	396
	340	398
	340	396
	341	393
	340	395
	340	393
	339	392
	339	391
	339	390
	339	389
	339	388
	339	387
	339	386
	339	385
	339	384
	339	383
InvisibleObstacle		
CG1		
