Key	CellX	CellY
VisibleObstacle		
	36	70
	37	70
	35	70
	36	71
	36	69
	37	71
	37	69
	35	71
	35	69
	36	72
	37	72
	35	72
	38	71
	38	72
	38	70
	37	73
	38	73
	36	73
	39	72
	39	73
	39	71
	40	73
	39	74
	40	74
	40	72
	38	74
	41	73
	41	74
	47	75
	46	74
	42	74
	47	74
	41	75
	42	75
	40	75
	43	74
	43	75
	48	75
	44	74
	44	75
	49	75
	43	76
	44	76
	42	76
	45	75
	45	76
	50	75
	46	75
	46	76
	45	74
	45	73
	47	76
	51	75
	46	77
	47	77
	45	77
	48	76
	48	77
	44	73
	49	76
	49	77
	42	73
	50	76
	50	77
	53	76
	49	78
	50	78
	48	78
	51	77
	51	78
	51	76
	52	77
	52	78
	52	76
	53	77
	53	78
	54	76
	54	77
	54	78
	56	76
	53	79
	54	79
	52	79
	55	78
	55	79
	55	77
	56	78
	56	79
	56	77
	57	78
	57	79
	57	77
	58	78
	58	79
	58	77
	59	78
	59	79
	59	77
	60	78
	60	79
	60	77
	61	78
	61	79
	63	76
	62	78
	62	79
	62	76
	63	78
	63	79
	61	76
	64	78
	64	79
	64	77
	65	78
	65	79
	65	77
	64	76
	65	76
	60	76
	66	77
	66	78
	66	76
	67	77
	67	78
	67	76
	68	77
	68	78
	68	76
	69	76
	61	77
	69	77
	69	75
	63	77
	70	76
	70	77
	70	75
	71	76
	71	77
	71	75
	72	76
	72	77
	72	75
	66	75
	72	74
	62	77
	73	75
	73	76
	73	74
	74	75
	74	76
	74	74
	68	75
	70	74
	67	75
	75	74
	75	75
	75	73
	76	74
	76	75
	76	73
	71	74
	72	73
	57	76
	77	73
	77	74
	77	72
	78	73
	78	74
	78	72
	73	73
	78	71
	55	76
	79	72
	79	73
	79	71
	80	72
	80	73
	80	71
	74	72
	80	70
	74	73
	81	71
	81	72
	81	70
	80	69
	81	69
	76	72
	82	70
	82	71
	82	69
	81	68
	82	68
	75	72
	83	69
	83	70
	83	68
	77	71
	83	67
	76	71
	84	68
	84	69
	84	67
	79	70
	84	66
	78	70
	85	67
	85	68
	85	66
	80	68
	85	65
	79	69
	86	66
	86	67
	86	65
	87	65
	86	64
	87	66
	87	64
	81	67
	86	63
	87	63
	82	66
	88	64
	88	65
	88	63
	87	62
	88	62
	82	67
	86	61
	88	61
	85	63
	89	62
	89	63
	89	61
	87	60
	89	60
	84	64
	90	61
	90	62
	90	60
	89	59
	90	59
	86	62
	84	65
	90	58
	87	61
	91	59
	91	60
	91	58
	83	65
	91	57
	83	66
	85	64
	91	56
	88	59
	87	59
	91	55
	88	60
	92	56
	92	57
	92	55
	91	54
	92	54
	88	58
	91	53
	92	53
	89	58
	89	57
	92	52
	90	55
	93	53
	93	54
	93	52
	92	51
	93	51
	88	57
	92	50
	93	50
	89	56
	90	57
	93	49
	89	55
	90	56
	93	48
	90	54
	94	48
	93	47
	94	49
	94	47
	91	52
	93	46
	94	46
	91	51
	93	45
	94	45
	92	48
	93	44
	94	44
	92	46
	93	43
	94	43
	92	45
	93	42
	94	42
	92	44
	93	41
	94	41
	92	49
	92	47
	94	40
	91	49
	91	47
	94	39
	91	50
	91	48
	94	38
	91	38
	93	37
	94	37
	92	39
	92	42
	92	36
	93	36
	92	40
	91	36
	92	35
	93	35
	92	41
	92	34
	93	34
	92	43
	92	33
	93	33
	91	33
	92	32
	93	32
	91	32
	91	35
	91	34
	92	37
	92	31
	93	31
	91	31
	92	30
	93	30
	91	30
	91	37
	90	30
	91	29
	92	29
	90	29
	91	28
	92	28
	90	28
	91	27
	92	27
	90	27
	89	27
	90	26
	91	26
	89	28
	89	26
	90	25
	91	25
	89	25
	90	24
	91	24
	89	24
	88	25
	88	26
	88	24
	89	23
	90	23
	88	23
	87	24
	93	40
	87	23
	88	22
	89	22
	87	22
	93	39
	92	38
	86	22
	87	21
	88	21
	86	21
	89	29
	93	38
	85	21
	89	30
	85	20
	86	20
	88	28
	90	31
	85	19
	86	19
	84	19
	90	32
	88	27
	83	19
	84	18
	85	18
	83	18
	82	19
	87	26
	82	18
	83	17
	84	17
	82	17
	87	25
	84	22
	81	17
	82	16
	83	16
	81	16
	85	22
	86	23
	80	16
	81	15
	82	15
	80	15
	85	23
	84	20
	79	15
	84	21
	83	20
	78	15
	79	14
	80	14
	78	14
	86	24
	83	21
	77	14
	76	14
	77	13
	78	13
	82	20
	76	13
	77	12
	78	12
	76	12
	75	13
	81	18
	75	12
	76	11
	77	11
	75	11
	74	12
	81	19
	74	11
	73	12
	77	15
	73	11
	76	15
	80	18
	72	11
	80	17
	74	13
	71	11
	72	10
	73	10
	71	10
	70	11
	79	17
	70	10
	79	16
	73	13
	69	10
	70	9
	71	9
	69	9
	68	10
	75	14
	68	9
	67	10
	72	13
	67	9
	78	16
	72	12
	66	9
	67	8
	68	8
	66	8
	65	9
	71	12
	65	8
	64	9
	74	14
	64	8
	63	9
	70	12
	63	8
	64	7
	65	7
	63	7
	62	8
	62	9
	62	7
	61	8
	69	11
	61	7
	60	8
	67	11
	60	7
	59	8
	68	11
	59	7
	58	8
	66	10
	58	7
	57	8
	65	10
	57	7
	56	8
	63	10
	56	7
	55	8
	55	9
	55	7
	54	8
	54	9
	54	7
	53	8
	53	9
	53	7
	52	8
	52	9
	52	7
	51	8
	51	9
	51	7
	50	8
	50	9
	50	7
	62	10
	61	10
	61	9
	49	9
	49	10
	49	8
	48	9
	48	10
	48	8
	57	9
	64	10
	60	9
	47	10
	59	9
	47	9
	46	10
	46	11
	46	9
	45	10
	45	11
	45	9
	58	9
	56	10
	56	9
	44	11
	44	12
	44	10
	43	11
	43	12
	43	10
	42	11
	42	12
	42	10
	41	11
	41	12
	41	10
	42	13
	41	13
	40	12
	40	13
	40	11
	39	13
	39	14
	39	12
	38	13
	38	14
	38	12
	37	13
	37	14
	37	12
	38	15
	37	15
	36	14
	36	15
	36	13
	37	16
	36	16
	35	15
	35	16
	35	14
	35	17
	34	16
	34	17
	34	15
	34	18
	33	17
	33	18
	33	16
	33	19
	32	18
	32	19
	32	17
	32	20
	31	19
	31	20
	31	18
	31	21
	30	20
	30	21
	30	19
	29	21
	30	22
	31	22
	29	22
	29	20
	29	23
	28	22
	28	23
	28	21
	28	24
	28	25
	27	24
	27	25
	27	23
	28	26
	27	26
	27	27
	27	28
	26	27
	26	28
	26	26
	25	28
	23	40
	23	41
	22	40
	22	41
	23	42
	22	42
	23	43
	22	43
	23	44
	22	44
	23	45
	25	46
	22	45
	23	46
	24	46
	22	46
	23	47
	24	47
	22	47
	23	48
	24	48
	22	48
	25	47
	29	58
	25	42
	24	49
	28	58
	23	49
	24	50
	28	57
	23	50
	30	60
	25	51
	31	62
	29	59
	24	51
	25	52
	28	56
	24	52
	25	53
	27	56
	24	53
	25	54
	26	52
	24	54
	33	64
	34	65
	32	63
	26	51
	27	55
	25	55
	26	56
	26	53
	25	56
	35	67
	36	67
	35	66
	26	50
	25	48
	26	57
	27	58
	26	48
	26	58
	27	59
	26	49
	26	59
	38	69
	27	54
	37	68
	28	60
	29	60
	27	60
	28	61
	29	61
	27	61
	28	62
	29	62
	27	62
	30	61
	30	62
	39	70
	29	63
	30	63
	28	63
	41	72
	31	63
	40	71
	30	64
	31	64
	29	64
	30	65
	31	65
	29	65
	32	64
	32	65
	41	71
	31	66
	32	66
	30	66
	31	67
	32	67
	30	67
	33	66
	33	67
	33	65
	34	67
	33	68
	34	68
	34	66
	32	68
	43	73
	35	68
	43	72
	34	69
	33	69
	36	68
	42	72
	34	70
	35	73
	36	74
	37	74
	35	74
	36	75
	37	75
	35	75
	36	76
	37	76
	35	76
	36	77
	37	77
	35	77
	38	76
	38	77
	38	75
	39	76
	39	77
	39	75
	38	78
	39	78
	37	78
	40	77
	40	78
	40	76
	41	77
	41	78
	41	76
	40	79
	41	79
	39	79
	42	78
	42	79
	42	77
	43	78
	43	79
	43	77
	44	78
	44	79
	44	77
	43	80
	44	80
	42	80
	45	79
	45	80
	45	78
	46	79
	46	80
	46	78
	47	80
	46	81
	47	81
	47	79
	45	81
	48	80
	48	81
	48	79
	49	80
	49	81
	49	79
	50	80
	50	81
	50	79
	49	82
	50	82
	48	82
	51	81
	51	82
	51	80
	52	81
	52	82
	52	80
	47	78
	51	79
	53	80
	53	81
	54	80
	54	81
	53	82
	54	82
	55	81
	55	82
	55	80
	56	81
	56	82
	56	80
	57	81
	57	82
	57	80
	58	81
	58	82
	58	80
	59	81
	59	82
	59	80
	60	81
	60	82
	60	80
	61	81
	61	82
	61	80
	62	81
	62	82
	62	80
	63	81
	63	82
	63	80
	64	81
	64	82
	64	80
	65	81
	65	82
	65	80
	66	81
	66	82
	66	80
	67	81
	67	82
	67	80
	68	81
	68	82
	68	80
	67	79
	68	79
	66	79
	69	80
	69	81
	69	79
	70	80
	70	81
	70	79
	71	80
	71	81
	71	79
	70	78
	71	78
	69	78
	72	79
	72	80
	72	78
	73	78
	73	79
	73	77
	74	78
	74	79
	74	77
	75	77
	75	78
	75	76
	76	77
	76	78
	76	76
	77	77
	77	78
