Info	Key	X	Y
70010306	PB1	368	1783
70010306	PB2	0	0
70010306	PB3	0	0
70010306	PB4	0	0
70010306	PB5	0	0
70010306	S1	1028	1810
70010306	B101	1496	1902
70010306	B102	1446	1618
70010306	S2	1469	2178
70010306	B201	1300	2654
70010306	B202	1615	2501
70010306	S3	1488	2881
70010306	B301	1476	3306
30010105	PB1	1357	1778
30010105	AP1	1577	4111
30010105	AP2	3229	3996
30010105	AP3	3276	3779
30010105	AP4	5305	3576
30010105	AP5	5200	1017
30010105	A101	1470	1839
30010105	B101	1442	2452
30010105	B102	1593	2691
30010105	B103	1313	2693
30010105	B104	1517	2853
30010105	B105	1364	2839
30010105	B201	1554	3687
30010105	B202	1683	3863
30010105	B203	1464	3867
30010105	B301	2525	3974
30010105	B302	2708	4094
30010105	B303	2712	3876
30010105	B401	5238	3163
30010105	B402	5396	3063
30010105	B403	5222	2667
30010105	B404	5360	2453
30010105	B405	5284	2245
30010105	B501	5212	1752
30010105	S1	1490	2017
30010105	S2	1455	2746
30010105	S3	1570	3948
30010105	S4	5305	3779
30010105	S5	5352	2880
70010106	PB1	4955	3847
70010106	B101	4502	3933
70010106	B102	4505	3789
70010106	B103	4232	3991
70010106	B104	4235	3731
70010106	B201	3633	3847
70010106	B202	3638	3706
70010106	B203	3282	3916
70010106	B204	3290	3676
70010106	B301	2145	3968
70010106	B302	1841	4068
70010106	B303	1847	3899
70010106	B401	1427	3499
70010106	S1	4873	3847
70010106	S2	3885	3755
70010106	S3	2694	3979
70010106	S4	1595	3927
10070101	PB1	1026	1749
10070101	B101	1442	2452
10070101	B102	1593	2691
10070101	B103	1313	2693
10070101	B201	3731	3775
10070101	B202	3995	3595
10070101	B203	3984	3899
10070101	B301	5242	1419
10070101	B302	5359	1135
10070101	B303	5153	1134
10070101	S1	1384	2034
10070101	S2	1565	3943
10070101	S3	5363	3450
10070101	ZZJQ1	1512	3977
10070101	ZZJQ2	5318	3490
10070101	ZZJQ3	2910	370
30010103	PB1	1357	1778
30010103	AP1	1577	4111
30010103	AP2	3229	3996
30010103	AP3	3276	3779
30010103	AP4	5305	3576
30010103	AP5	5200	1017
30010103	A101	1470	1839
30010103	B101	1442	2452
30010103	B102	1593	2691
