Info	Key	X	Y
12020201	PB1	1220	2126
12020201	S1	1209	2365
12020201	B101	1036	2868
12020201	B102	1323	2868
12020201	B103	787	3268
12020201	B104	1528	3258
12020201	S2	1150	5119
12020201	B201	1366	5379
12020201	B202	1518	5174
12020201	B203	1615	5688
12020201	B204	1934	5287
12020201	B205	1951	5888
12020201	B206	2281	5428
12020201	CSQ1	581	3534
12020201	CS1	662	4865
12020201	JS	2462	5318
12020101	PB1	1209	1905
12020101	S1	1204	2089
12020101	B101	971	2365
12020101	B102	1404	2365
12020101	S2	1198	2538
12020101	B201	1036	3490
12020101	B202	1296	3490
12020101	B203	673	3160
12020101	B204	1685	3176
12020101	JS	1159	3650
12020202	PB1	2903	5312
12020202	S1	3200	5317
12020202	B101	3725	5302
12020202	B102	4007	5519
12020202	B103	4037	5090
12020202	JS	4451	5299
12020102	PB1	1279	1558
12020102	S1	1296	1374
12020102	B101	1296	1163
12020102	B102	971	979
12020102	B103	1648	974
12020102	JS	1313	906
