Id	Name	Info	BornPosition[1]	BornPosition[2]	BornPosition[3]	BornPosition[4]	BornPosition[5]	LookPosition[1]	LookPosition[2]	LookPosition[3]	LookPosition[4]	LookPosition[5]	DefaultObstacleArea[1]	DefaultObstacleArea[2]	DefaultObstacleArea[3]	DefaultObstacleArea[4]	DefaultDynamicObject[1]	DefaultDynamicObject[2]	DefaultDynamicObject[3]	DefaultDynamicObject[4]
300901010	SceneDLC00104	30090101	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
300901020	SceneDLC00105	30090102	PB1	PB2	PB3	PB4	PB5	S2	S1	S1	S1	S1	AW5				AW5			
300901030	SceneDLC00105	30090103	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1	AW5	AW6			AW5	AW6		
300901040	SceneDLC00105	30090104	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
300901050	SceneDLC00105	30090105	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1	AW1	AW2			AW1	AW2		
300903010	SceneDLC00104	30090301	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
300903020	SceneDLC00105	30090102	PB1	PB2	PB3	PB4	PB5	S2	S1	S1	S1	S1	AW5				AW5			
300903030	SceneDLC00105	30090103	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1	AW5	AW6			AW5	AW6		
300903040	SceneDLC00105	30090104	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1								
300903050	SceneDLC00105	30090105	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1	AW1	AW2			AW1	AW2		
300902010	SceneDLC00101	30110108	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
300902020	SceneDLC00101	30110108	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
300902030	SceneDLC00101	30110108	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
300902040	SceneDLC00101	30110108	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
300902050	SceneDLC00101	30110108	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
300902110	SceneDLC00101	30110108	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
300902120	SceneDLC00101	30110108	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
300902130	SceneDLC00101	30110108	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
300902140	SceneDLC00101	30110108	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
300902150	SceneDLC00101	30110108	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
300902210	SceneDLC00101	30110108	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
300902220	SceneDLC00101	30110108	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
300902230	SceneDLC00101	30110108	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
300902240	SceneDLC00101	30110108	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
300902250	SceneDLC00101	30110108	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
300901060	Scene07005	30050301	PB1	PB2	PB3	PB4	PB5	B101												
300903060	Scene07005	30050301	PB1	PB2	PB3	PB4	PB5	B101												
300903070	Scene07005	30050301	PB1	PB2	PB3	PB4	PB5	B101												
300903080	Scene07005	30050301	PB1	PB2	PB3	PB4	PB5	B101												
300903090	Scene07005	30050301	PB1	PB2	PB3	PB4	PB5	B101												
300903100	Scene07005	30050301	PB1	PB2	PB3	PB4	PB5	B101												
300903110	Scene07005	30050301	PB1	PB2	PB3	PB4	PB5	B101												
300903120	Scene07005	30050301	PB1	PB2	PB3	PB4	PB5	B101												
300903130	Scene07005	30050301	PB1	PB2	PB3	PB4	PB5	B101												
300903140	Scene07005	30050301	PB1	PB2	PB3	PB4	PB5	B101												
300903150	Scene07005	30050301	PB1	PB2	PB3	PB4	PB5	B101												
300903160	Scene07005	30050301	PB1	PB2	PB3	PB4	PB5	B101												
300903170	Scene07005	30050301	PB1	PB2	PB3	PB4	PB5	B101												
300903180	Scene07005	30050301	PB1	PB2	PB3	PB4	PB5	B101												
300903190	Scene07005	30050301	PB1	PB2	PB3	PB4	PB5	B101												
