Id	Name	Info	BornPosition[1]	BornPosition[2]	BornPosition[3]	BornPosition[4]	BornPosition[5]	LookPosition[1]	LookPosition[2]	LookPosition[3]	LookPosition[4]	LookPosition[5]	DefaultObstacleArea[1]	DefaultObstacleArea[2]	DefaultObstacleArea[3]	DefaultObstacleArea[4]	DefaultDynamicObject[1]	DefaultDynamicObject[2]	DefaultDynamicObject[3]	DefaultDynamicObject[4]
950000010	Scene00001a	10010102	PB1					B101												
950000020	Scene00001b	10010103	PB1	PB1	PB1	PB1	PB1	B101	B101	B101	B101	B101								
950000030	Scene00001c	11010102	PB1	PB1	PB1	PB1	PB1	B101	B101	B101	B101	B101								
950000040	Scene00001d	30050101	PB1	PB1	PB1	PB1	PB1	B101	B101	B101	B101	B101								
950000050	Scene00002a	10010201	PB1	PB1	PB1	PB1	PB1	B101	B101	B101	B101	B101								
950000060	Scene00002c	11010105	PB1	PB1	PB1	PB1	PB1	B101	B101	B101	B101	B101								
950000070	Scene00002d	70010501	PB1	PB1	PB1	PB1	PB1	B101	B101	B101	B101	B101								
950000080	Scene00003	11010106	PB1	PB1	PB1	PB1	PB1	B101	B101	B101	B101	B101								
950000090	Scene00003b	12010102	PB1	PB1	PB1	PB1	PB1	B101	B101	B101	B101	B101								
950000100	Scene00003d	10010201	PB1	PB1	PB1	PB1	PB1	B101	B101	B101	B101	B101								
950000110	Scene00003r	11010104	PB1	PB1	PB1	PB1	PB1	B101	B101	B101	B101	B101								
950000120	Scene00004b	10010402	PB1	PB1	PB1	PB1	PB1	B101	B101	B101	B101	B101								
950000130	Scene00004d	11010402	PB1	PB1	PB1	PB1	PB1	B101	B101	B101	B101	B101								
950000140	Scene00005a	99919913	PB1	PB1	PB1	PB1	PB1	B101	B101	B101	B101	B101								
950000150	Scene00006a	90090001	PB1	PB1	PB1	PB1	PB1	B101	B101	B101	B101	B101								
950000160	Scene00007a	13010214	PB1	PB1	PB1	PB1	PB1	B101	B101	B101	B101	B101								
950000180	Scene00101a	12011001	PB1	PB1	PB1	PB1	PB1	B101	B101	B101	B101	B101								
950000190	Scene00101b	12020201	PB1	PB1	PB1	PB1	PB1	B101	B101	B101	B101	B101								
950000200	Scene00101d	12011102	PB1	PB1	PB1	PB1	PB1	B101	B101	B101	B101	B101								
950000210	Scene00102a	10020301	PB1	PB1	PB1	PB1	PB1	B101	B101	B101	B101	B101								
950000220	Scene00102b	90090011	PB1	PB1	PB1	PB1	PB1	B101	B101	B101	B101	B101								
950000240	Scene00102d	12020901	PB1	PB1	PB1	PB1	PB1	B101	B101	B101	B101	B101								
950000250	Scene00103a	12020501	PB1	PB1	PB1	PB1	PB1	B101	B101	B101	B101	B101								
950000260	Scene00104a	12021001	PB1	PB1	PB1	PB1	PB1	B101	B101	B101	B101	B101								
950000270	Scene00104b	12021002	PB1	PB1	PB1	PB1	PB1	B101	B101	B101	B101	B101								
950000280	Scene00104c	10020303	PB1	PB1	PB1	PB1	PB1	B101	B101	B101	B101	B101								
950000290	Scene00104d	10020404	PB1	PB1	PB1	PB1	PB1	B101	B101	B101	B101	B101								
950000300	Scene00201c	10030204	PB1	PB1	PB1	PB1	PB1	B101	B101	B101	B101	B101								
950000310	Scene00202a	12030801	PB1	PB1	PB1	PB1	PB1	B101	B101	B101	B101	B101								
950000320	Scene00203a	10040401	PB1	PB1	PB1	PB1	PB1	B101	B101	B101	B101	B101								
950000330	Scene00203b	30061101	PB1	PB1	PB1	PB1	PB1	B101	B101	B101	B101	B101								
950000340	Scene00203c	12030202	PB1	PB1	PB1	PB1	PB1	B101	B101	B101	B101	B101								
950000350	Scene00203d	13010116	PB1	PB1	PB1	PB1	PB1	B101	B101	B101	B101	B101								
950000370	Scene00301a	10070303	PB1	PB1	PB1	PB1	PB1	B101	B101	B101	B101	B101								
950000380	Scene00301d	11070105	PB1	PB1	PB1	PB1	PB1	B101	B101	B101	B101	B101								
950000390	Scene00302a	13010201	PB1	PB1	PB1	PB1	PB1	B101	B101	B101	B101	B101								
950000400	Scene00302c	99980002	PB1	PB1	PB1	PB1	PB1	B101	B101	B101	B101	B101								
950000410	Scene00302d	10070203	PB1	PB1	PB1	PB1	PB1	B101	B101	B101	B101	B101								
950000420	Scene00303a	10070403	PB1	PB1	PB1	PB1	PB1	B101	B101	B101	B101	B101								
950000430	Scene00304a	12050302	PB1	PB1	PB1	PB1	PB1	B101	B101	B101	B101	B101								
950000440	Scene00304d	10050202	PB1	PB1	PB1	PB1	PB1	B101	B101	B101	B101	B101								
950000450	Scene00305a	13010602	PB1	PB1	PB1	PB1	PB1	B101	B101	B101	B101	B101								
950000460	Scene00305d	10050203	PB1	PB1	PB1	PB1	PB1	B101	B101	B101	B101	B101								
950000470	Scene00306a	10040202	PB1	PB1	PB1	PB1	PB1	B101	B101	B101	B101	B101								
950000480	Scene00306d	10050204	PB1	PB1	PB1	PB1	PB1	B101	B101	B101	B101	B101								
950000490	Scene00307a	10050303	PB1	PB1	PB1	PB1	PB1	B101	B101	B101	B101	B101								
950000500	Scene00308a	10040403	PB1	PB1	PB1	PB1	PB1	B101	B101	B101	B101	B101								
950000510	Scene00308d	21010601	PB1	PB1	PB1	PB1	PB1	B101	B101	B101	B101	B101								
950000520	Scene00310d	11070106	PB1	PB1	PB1	PB1	PB1	B101	B101	B101	B101	B101								
950000530	Scene00401a	12060201	PB1	PB1	PB1	PB1	PB1	B101	B101	B101	B101	B101								
950000540	Scene00401d	10060104	PB1	PB1	PB1	PB1	PB1	B101	B101	B101	B101	B101								
950000550	Scene00402b	10060204	PB1	PB1	PB1	PB1	PB1	B101	B101	B101	B101	B101								
950000560	Scene00402a	10060102	PB1	PB1	PB1	PB1	PB1	B101	B101	B101	B101	B101								
950000580	Scene00402e	10060301	PB1	PB1	PB1	PB1	PB1	B101	B101	B101	B101	B101								
950000590	Scene00402f	10060201	PB1	PB1	PB1	PB1	PB1	B101	B101	B101	B101	B101								
950000600	Scene00403a	10060101	PB1	PB1	PB1	PB1	PB1	B101	B101	B101	B101	B101								
950000610	Scene00403b	10060203	PB1	PB1	PB1	PB1	PB1	B101	B101	B101	B101	B101								
950000620	Scene00403d	10060202	PB1	PB1	PB1	PB1	PB1	B101	B101	B101	B101	B101								
950000630	Scene00404a	30020206	PB1	PB1	PB1	PB1	PB1	B101	B101	B101	B101	B101								
950000640	Scene00404b	10060302	PB1	PB1	PB1	PB1	PB1	B101	B101	B101	B101	B101								
950000650	Scene00501a	10060401	PB1	PB1	PB1	PB1	PB1	B101	B101	B101	B101	B101								
950000660	Scene00501b	12080102	PB1	PB1	PB1	PB1	PB1	B101	B101	B101	B101	B101								
950000670	Scene00501d	10080203	PB1	PB1	PB1	PB1	PB1	B101	B101	B101	B101	B101								
950000680	Scene00502b	10080101	PB1	PB1	PB1	PB1	PB1	B101	B101	B101	B101	B101								
950000690	Scene00502d	12080203	PB1	PB1	PB1	PB1	PB1	B101	B101	B101	B101	B101								
950000700	Scene00503b	10080104	PB1	PB1	PB1	PB1	PB1	B101	B101	B101	B101	B101								
950000710	Scene00503d	10080302	PB1	PB1	PB1	PB1	PB1	B101	B101	B101	B101	B101								
950000720	Scene00504a	10080403	PB1	PB1	PB1	PB1	PB1	B101	B101	B101	B101	B101								
950000730	Scene00504b	12080401	PB1	PB1	PB1	PB1	PB1	B101	B101	B101	B101	B101								
950000740	Scene00601a	30020407	PB1	PB1	PB1	PB1	PB1	B101	B101	B101	B101	B101								
950000750	Scene07000	70010309	PB1	PB1	PB1	PB1	PB1	B101	B101	B101	B101	B101								
950000760	Scene07001	30010102	PB1	PB1	PB1	PB1	PB1	B101	B101	B101	B101	B101								
950000770	Scene07002	30010202	PB1	PB1	PB1	PB1	PB1	B101	B101	B101	B101	B101								
950000780	Scene07003	30010701	PB1	PB1	PB1	PB1	PB1	B101	B101	B101	B101	B101								
950000790	Scene07004	12050402	PB1	PB1	PB1	PB1	PB1	B101	B101	B101	B101	B101								
950000800	Scene07004CH1	99940001	PB1	PB1	PB1	PB1	PB1	B101	B101	B101	B101	B101								
950000810	Scene07005	90090001	PB1	PB1	PB1	PB1	PB1	PB2	PB2	PB2	PB2	PB2								
950000820	Scene07101b	21010305	PB1	PB1	PB1	PB1	PB1	B101	B101	B101	B101	B101								
950000830	Scene50101a	99999970	PB1	PB1	PB1	PB1	PB1	B101	B101	B101	B101	B101								
950000840	Scene50101b	70010610	PB1	PB1	PB1	PB1	PB1	B101	B101	B101	B101	B101								
950000850	Scene00001Exb	10010001	PB1	PB1	PB1	PB1	PB1	B101	B101	B101	B101	B101								
950000860	SceneEX00101d	30020107	PB1	PB1	PB1	PB1	PB1	B101	B101	B101	B101	B101								
950000870	SceneEX00102ts	30060801	PB1	PB1	PB1	PB1	PB1	B101	B101	B101	B101	B101								
950000880	SceneEX00103ts	30020301	PB1	PB1	PB1	PB1	PB1	B101	B101	B101	B101	B101								
950000890	SceneEX00201a	30061001	PB1	PB1	PB1	PB1	PB1	B101	B101	B101	B101	B101								
950000920	Scene00901a	10080404	PB1	PB1	PB1	PB1	PB1	B101	B101	B101	B101	B101								
950000930	Scene10001	13010415	PB1	PB1	PB1	PB1	PB1	B101	B101	B101	B101	B101								
950000940	Scene10002	13010614	PB1	PB1	PB1	PB1	PB1	B101	B101	B101	B101	B101								
950000950	Scene10003	13010201	PB1	PB1	PB1	PB1	PB1	B101	B101	B101	B101	B101								
950000960	Scene90101	90090001	PB1	PB1	PB1	PB1	PB1	B101	B101	B101	B101	B101								
950000970	Scene90102	11050104	PB1	PB1	PB1	PB1	PB1	B101	B101	B101	B101	B101								
950000980	Scene90103	90090001	PB1	PB1	PB1	PB1	PB1	B101	B101	B101	B101	B101								
950000990	Scene90104	99919917	PB1	PB1	PB1	PB1	PB1	B101	B101	B101	B101	B101								
950001000	Scene90103	90090001	PB1	PB1	PB1	PB1	PB1	B101	B101	B101	B101	B101								
950001010	Scene90105a	30020309	PB1	PB1	PB1	PB1	PB1	B101	B101	B101	B101	B101								
950001020	Sceneice00101	30080201	PB1	PB1	PB1	PB1	PB1	B101	B101	B101	B101	B101								
950001030	Sceneice00102	30080202	PB1	PB1	PB1	PB1	PB1	End	End	End	End	End								
950001040	Sceneice00103	90090001	PB1	PB1	PB1	PB1	PB1	PB2	PB2	PB2	PB2	PB2								
950001050	Sceneice00104	90090001	PB1	PB1	PB1	PB1	PB1	B101	B101	B101	B101	B101								
950001060	Sceneice00105	30080205	PB1	PB1	PB1	PB1	PB1	B101	B101	B101	B101	B101								
950001070	Scene91101	30080404	PB1	PB1	PB1	PB1	PB1	B101	B101	B101	B101	B101								
950001080	Scene91105	30080402	PB1	PB1	PB1	PB1	PB1	B101	B101	B101	B101	B101								
