Info	Key	X	Y
30050101	PB1	4373	1922
30050101	S1	4345	1931
30050101	B101	3746	2207
30050101	B111	4378	2179
30050101	B112	4044	4762
30050101	B113	1718	4744
30050101	B114	1257	3490
30050101	B115	1566	3414
30050101	B116	2005	4486
30050101	B117	3865	4496
30050101	B118	3756	2221
12011301	PB1	1436	3090
12011301	S1	1441	3301
12011301	B101	1431	3730
12011301	B102	1226	3600
12011301	B103	1639	3600
12011301	S2	1781	3765
12011301	B201	1781	4644
12011301	B202	2079	4499
12011301	B203	1515	4486
12011301	JS	2308	4573
10020302	PB1	1279	2917
10020302	JX1	1659	3178
10020302	S1	1171	3885
10020302	B101	1552	3873
10020302	B102	1370	3567
10020302	B103	1742	3691
10020302	B104	1639	3525
10020302	S2	2249	4996
10020302	B201	2035	4810
10020302	B202	1714	4776
10020302	B203	1903	4629
10020302	B204	2171	4561
10020302	B205	1609	4497
10020302	B206	1952	4365
10020302	BJP1	1356	4535
10020302	BJP2	1941	3879
10020302	JS	2427	4608
10010202	PB1	1369	2993
10010202	PB2	0	0
10010202	PB3	0	0
10010202	PB4	0	0
10010202	PB5	0	0
10010202	S1	1436	3396
10010202	B101	1544	3672
10010202	B102	1372	3837
10010202	S2	1804	4253
10010202	B201	1927	4762
10010202	B202	1610	4596
10010202	B203	2134	4530
10010202	S3	3688	4540
10010202	B301	4097	4687
10010202	B302	3945	4213
10010202	B303	4359	4480
10010202	B304	4268	4223
10010202	S4	4056	3959
10010202	B401	4132	3436
10010202	B402	3870	3642
10010202	B403	4394	3658
10010202	CCJT1	4561	4130
10010202	CCJT2	3650	4130
10010202	BJP1	3582	3839
10010202	BJP2	4503	4738
10010202	BJP3	1312	2850
10010202	B103	1763	3828
10010202	EP1	1567	3007
10010202	JX1	1642	3165
10010202	JX2	1545	3084
10010202	JD	3698	4551
12011302	PB1	1531	4583
12011302	S1	1683	4587
12011302	B101	1916	4844
12011302	B102	1940	4305
12011302	B103	2245	4667
12011302	B104	2253	4499
12011302	S2	3482	4576
12011302	B201	3926	4570
12011302	B202	4085	4930
12011302	B203	4100	4221
12011302	B204	4338	4700
12011302	B205	4349	4443
12011302	JS	4184	4194
10020204	PB1	3664	4639
10020204	JX1	4219	4846
10020204	JX2	3671	4871
10020204	S1	4052	4646
10020204	B101	4090	3703
10020204	B102	3864	3458
10020204	B103	4374	3471
10020204	S2	4052	4646
10020204	B201	4090	3703
10020204	B202	3864	3458
10020204	B203	4374	3471
10020204	S3	4052	4646
10020204	B301	4090	3703
10020204	B302	3864	3458
10020204	B303	4374	3471
10020204	S4	4052	4646
10020204	B401	4090	3703
10020204	B402	3864	3458
10020204	B403	4374	3471
10020204	S5	4052	4646
10020204	B501	4090	3703
10020204	B502	3864	3458
10020204	B503	4374	3471
10020204	BJP1	3547	3261
10020204	BJP2	3795	5026
10020204	JS	4237	4135
10020204	TF	4063	1679
12011401	PB1	4169	4793
12011401	S1	4171	4662
12011401	B101	4181	4232
12011401	B102	4430	4363
12011401	B103	3897	4353
12011401	S2	4178	4428
12011401	B201	3997	3589
12011401	B202	4370	3596
12011401	B203	4004	3303
