Role	State	Target	TransitionDuration
Mb1TankArmorMd030002	AnyState	Born	0
Mb1TankArmorMd030002	AnyState	Stand2	0.1
Mb1TankArmorMd030002	AnyState	Stand1	0.1
Mb1TankArmorMd030002	AnyState	Stand3	0.1
Mb1TankArmorMd030002	AnyState	Standchange	0.1
Mb1TankArmorMd030002	AnyState	Run	0.1
Mb1TankArmorMd030002	AnyState	Walk	0.1
Mb1TankArmorMd030002	AnyState	Death	0.1
Mb1TankArmorMd030002	AnyState	Hit1	0.1
Mb1TankArmorMd030002	AnyState	Hit2	0.1
Mb1TankArmorMd030002	AnyState	Behitfly	0.1
Mb1TankArmorMd030002	AnyState	Hoverhit	0.1
Mb1TankArmorMd030002	AnyState	Falldown	0.1
Mb1TankArmorMd030002	AnyState	Hitdown	0.1
Mb1TankArmorMd030002	AnyState	Lieonfloor	0.1
Mb1TankArmorMd030002	AnyState	Standup	0.1
Mb1TankArmorMd030002	AnyState	Straight	0.1
Mb1TankArmorMd030002	AnyState	Stun	0.1
Mb1TankArmorMd030002	AnyState	TurnLeft	0.1
Mb1TankArmorMd030002	AnyState	TurnRight	0.1
Mb1TankArmorMd030002	AnyState	StraightBefore	0.1
Mb1TankArmorMd030002	AnyState	StraightAfter	0.1
Mb1TankArmorMd030002	AnyState	Win	0.1
Mb1TankArmorMd030002	AnyState	Win2	0.1
Mb1TankArmorMd030002	AnyState	Runb	0.2
Mb1TankArmorMd030002	AnyState	Runl	0.2
Mb1TankArmorMd030002	AnyState	Runr	0.2
Mb1TankArmorMd030002	AnyState	Stop	0.1
Mb1TankArmorMd030002	AnyState	Walkb	0.1
Mb1TankArmorMd030002	AnyState	Walkl	0.1
Mb1TankArmorMd030002	AnyState	Walkr	0.1
Mb1TankArmorMd030002	AnyState	Fail	0.1
Mb1TankArmorMd030002	AnyState	Save	0.1
Mb1TankArmorMd030002	AnyState	Hit3	0.1
Mb1TankArmorMd030002	AnyState	Hit4	0.1
Mb1TankArmorMd030002	AnyState	Attack07	0.1
Mb1TankArmorMd030002	AnyState	Attack08	0.1
Mb1TankArmorMd030002	AnyState	Attack09	0.1
Mb1TankArmorMd030002	AnyState	Attack10	0.1
Mb1TankArmorMd030002	AnyState	Attack11	0.1
Mb1TankArmorMd030002	AnyState	Attack12	0.1
Mb1TankArmorMd030002	AnyState	Attack13	0.1
Mb1TankArmorMd030002	AnyState	Attack27	0.1
Mb1TankArmorMd030002	AnyState	Attack28	0.1
Mb1TankArmorMd030002	AnyState	Attack29	0.1
Mb1TankArmorMd030002	AnyState	Attack31	0.1
Mb1TankArmorMd030002	AnyState	Attack32	0.1
Mb1TankArmorMd030002	AnyState	Attack33	0.1
Mb1TankArmorMd030002	AnyState	Attack34	0.1
Mb1TankArmorMd030002	AnyState	Attack35	0.1
Mb1TankArmorMd030002	AnyState	Attack36	0.1
