Role	State	Target	TransitionDuration
MoActMd02	AnyState	Born	0
MoActMd02	AnyState	Stand2	0
MoActMd02	AnyState	Stand1	0
MoActMd02	AnyState	Standchange	0
MoActMd02	AnyState	Run	0
MoActMd02	AnyState	Walk	0
MoActMd02	AnyState	Death	0
MoActMd02	AnyState	Hit1	0
MoActMd02	AnyState	Hit2	0
MoActMd02	AnyState	Behitfly	0
MoActMd02	AnyState	Hover	0
MoActMd02	AnyState	Hoverhit	0
MoActMd02	AnyState	Falldown	0
MoActMd02	AnyState	Hitdown	0
MoActMd02	AnyState	Lieonfloor	0
MoActMd02	AnyState	Standup	0
MoActMd02	AnyState	Straight	0
MoActMd02	AnyState	Stun	0
MoActMd02	AnyState	TurnLeft	0
MoActMd02	AnyState	TurnRight	0
MoActMd02	AnyState	StraightBefore	0
MoActMd02	AnyState	StraightAfter	0
MoActMd02	AnyState	Attack01	0
MoActMd02	AnyState	Attack02	0
MoActMd02	AnyState	Move1	0
MoActMd02	AnyState	Move2	0
MoActMd02	AnyState	Move3	0
MoActMd02	Stand2	Standchange	0
MoActMd02	Stand2	Run	0
MoActMd02	Stand2	Walk	0
MoActMd02	Stand1	Run	0
MoActMd02	Stand1	Walk	0
MoActMd02	Standchange	Stand1	0
MoActMd02	Standchange	Run	0
MoActMd02	Standchange	Walk	0
MoActMd02	Run	Stand2	0
MoActMd02	Walk	Stand2	0
MoActMd02	Hit1	Stand2	0
MoActMd02	Hit2	Stand2	0
MoActMd02	Behitfly	Hover	0
MoActMd02	Behitfly	Falldown	0
MoActMd02	Hover	HoverHit	0
MoActMd02	Hoverhit	Hover	0
MoActMd02	Falldown	Lieonfloor	0
MoActMd02	Hitdown	Lieonfloor	0
MoActMd02	Lieonfloor	Standup	0
MoActMd02	Standup	Stand2	0
MoActMd02	Straight	Stand2	0
MoActMd02	Stun	Stand2	0
MoActMd02	TurnLeft	Stand2	0
MoActMd02	TurnRight	Stand2	0
