Id	Name	Desc	Delay	Duration	EffectType	AffixId	Limit	Cd	Kind	Cover	Mutex	Magic	Effect	EffectJoint	TriggerMagic	TriggerInterval	TriggerOnAdd
730001			0	-1			1	0	7300010			730001000					
730002			0	-1			1	0	7300020			730002000					
730003			0	1			1	0	7300030	7300010							
730004			0	1			1	0	7300040			730004000					
730005			0	-1			1	0	7300050			730005000					
730006			0	-1			1	0	7300060			730006000					
730007			0	-1			1	0	7300070			730007000					
730008			0	4			1	0	7300080	7300120		730008000					
730009			0	10			1	0	7300090	7300080		730009000					
730010			0	10			1	0	7300100|7300103	7300090		730010000					
730011			0	10			1	0	7300110	7300090		730011000					
730012			0	10			1	0	7300120|7300113	7300100|7300090|7300110							
730013			0	10			1	0	7300130	7300160		730013000					
730014			0	10			1	0	7300140	7300130		730014000					
730015			0	10			1	0	7300150	7300140		730015000					
730016			0	10			1	0	7300160	7300150							
730017			0	-1			1	0	7300170			730017000					
730018			0	-1			1	0	7300180			730018000					
730019			0	0			1	0	7300190			730019000					
730020			0	0			1	0	7300200			730020000					
730021			0	-1			-1	0	7300210			730021000					
730022			0	-1			-1	0	7300220			730022000					
730023			0	0			-1	0	7300230			730023000					
730024			0	-1			-1	0	7300240			730024000					
730025			0	-1			1	0	7300250	7300570		730025000					
730026			0	0			-1	0	7300260	7300170|7300180|7300210							1
730027			0	-1			1	0	7300270|7300273			730027000					
730028			0	-1			1	0	7300280			730028000					
730029			0	0			1	0	7300290			730029000					
730031			0	-1			1	0	7300310			730031000					
730032			0	1			1	0	7300320			730032000					
730033			0	-1			1	0	7300330			730033000					
730034			0	-1			1	0	7300340			730034000					
730035			0	0			1	0	7300350								
730036			0	1			1	0	7300360|7300363	7300370		730036000					
730037			0	-1			1	0	7300370|7300373			730037000					
730038			0	4			1	0	7300380			730038000					
730039			0	-1			1	0	7300390			730039000					
730040			0	0.1			1	0	7300400								
730041			0	8			1	0	7300410			730041000					
730042			0	-1			1	0	7300420	7300410			FxTriggerPointBlueFang01				
730043			0	-1			1	0	7300430			730043000					
730044			0	0			1	0	7300440			730044000					
730045			0	0			1	0	7300450			730045000					
730046			0	4			1	0	7300460|7300463			730046000					
730047			0	-1			1	0	7300470			730047000					
730048			0	-1			1	0	7300480			730048000					
730049			0	-1			1	0	7300490	8000440							
730050			0	0.5			1	0	7300500								
730051			0	1			1	0	7300510			730051000					
730052			0	0.7			1	0	7300520			730052000					
730053			0	1			1	0	7300530	7300520							
730054			0	-1			-1	0	7300540|7300543			730054000					
730055			0	-1			1	0	7300550			730055000					
730056			0	2.1			1	0	7300560	7300550|7300020|7300250		730056000					
730057			0	2.1			1	0	7300570	7300550|7300020|7300250		730057000					
730058			0	6.2			1	0	7300580			730058000					
730059			0	-1			1	0	7300590			730059000					
730060			0	-1			1	0	7300600			730060000					
730061			0	-1			1	0	7300610			730061000					
730062			0	1.4			1	0	7300620			730062000					
730063			0	0			1	0	7300630								
