Id	Name	Desc	Delay	Duration	EffectType	AffixId	Limit	Cd	Kind	Cover	Mutex	Magic	Effect	EffectJoint	TriggerMagic	TriggerInterval	TriggerOnAdd
100100			0	-1			1	0	1001000			100100000					
100104			0	0			1	0.05	1001040			100104000					
100105			0	0			1	0.05	1001050			100105000					
100106			0	0			1	0.05	1001060			100106000					
100107			0.2	1.2			-1	0	1001070			100107000					
100108			0	1			-1	0	1001080	1001080			FxR2LiangAttack3103	Root			
100109			0	0			1	0.05	1001090			100109000					
100110			0	0			1	0	1001100	1001140|1001150|1001160							
100114			0	5	21		1	0	1001140|21|5	1001140		100114000	FxTongyongGandian	HitCase			
100115			0	5	21		1	0	1001150|21|5	1001140|1001150		100115000	FxTongyongGandian	HitCase			
100116			0	5	21		1	0	1001160|21|5	1001140|1001150|1001160		100116000	FxTongyongGandian	HitCase			
100120			0	1.5			1	0	1001200	1001240			FxR2LiangBuffZhuoshao	HitCase			
100127			0	2			1	0	1001270|15|5	1001270		100127000					
100128			0	-1			1	0	1001280			100128000					
100129			0	-1			1	0	1001290	1001290			FxR2LiangBuffBeidong	HitCase			
100130			0	0			1	0	1001300	1001290							
100141			0	1			1	0	1001410	1001410			FxR2LiangBuffGandianShouji	HitCase			
100142			0	1			1	0	1001420	1001420			FxR2LiangBuffGandianShouji	HitCase			
100143			0	1			1	0	1001430	1001430			FxR2LiangBuffGandianShouji	HitCase			
100150			0	0.1			1	0	1001500			100150000					
100151			0	-1			1	0	1001510			100151000					
100152			0	-1			1	0	1001520			100152000					
100153			0	-1			1	0	1001530			100153000					
100154			0	-1			1	0	1001540			100154000					
100155			0	-1			1	0	1001550			100155000					
100156			0	-1			1	0	1001560			100156000					
100160			0	1.7			1	0	1001600|402			100160000					1
100161			0	3.1			1	0	1001610|402			100161000					1
100165			0	5	21		1	0	1001650|21|5	1001650		100165000	FxTongyongGandian	HitCase			
100167			0	0			1	0	1001670	1001650							
100168			0	1.7			1	0	1001680|1	1001680		100168000					
100170			0	-1			1	0	1001700|403			100170000					1
100171			0	5			1	0	1001710			100171000					1
100172			0	3			1	0	1001720|401			100172000					1
100173			0	2			1	0	1001730	1001730			FxR2LiangCanying	HitCase			
100174			0	0			1	0	1001740	1001730							
100175			0	10			1	0	1001750			100175000					
100176			0	10			1	0	1001760			100176000					
100177			0	-1			1	0	1001770			100177000	FxR2LiangPinzhiGuadianBip001LForearm	Bip001LForearm			
100178			0	1.5			1	0	1001780				FxTongyongGuanghuanKuosan	Root			
100180			0	1			-1	0	1001800	1001800			FxR2LiangAttack3103	Root			
100181			0	1			-1	0	1001810	1001810			FxR2LiangAttack3103	Root			
100182			0	1			-1	0	1001820	1001820			FxR2LiangAttack3103	Root			
100183			0	1			-1	0	1001830	1001830			FxR2LiangAttack3103	Root			
100184			0	1			-1	0	1001840	1001840			FxR2LiangAttack3103	Root			
100185			0	1			-1	0	1001850	1001850			FxR2LiangAttack3103	Root			
100186			0	1			-1	0	1001860	1001860			FxR2LiangAttack3103	Root			
100187			0	1			-1	0	1001870	1001870			FxR2LiangAttack3103	Root			
100188			0	1			-1	0	1001880	1001880			FxR2LiangAttack3103	Root			
100189			0	1			-1	0	1001890	1001890			FxR2LiangAttack3103	Root			
100190			0	-1			1	0	1001900			100190000					
100192			0	-1			1	0	1001920			100192000					
100194			0	-1			1	0	1001940			100194000					
100196			0	10			1	0	1001960	1001960							
100515			0	-1			1	0	1005150				FxR2YongyechaoBuff	HitCase			
100516			0	0			1	0	1005160	1005150	1005150						
100521			0	4			1	0	1005210|102|100|6	1005210		100521000	FxR2YongyechaoAttack21Buff	HitCase			
100522			0	4.5			1	0	1005220|102|100|6	1005210|1005220		100522000	FxR2YongyechaoAttack21Buff	HitCase			
100523			0	5			1	0	1005230|102|100|6	1005210|1005220|1005230		100523000	FxR2YongyechaoAttack21Buff	HitCase			
100524			0	4			1	0	1005240|103|100|6	1005240		100524000					
100525			0	4.5			1	0	1005250|103|100|6	1005240|1005250		100525000					
100526			0	5			1	0	1005260|103|100|6	1005240|1005250|1005260		100526000					
100527			0	4	202		1	0	1005270|202|200|5	1005270		100527000	FxTongyongJianfang	HitCase			
100528			0	4.5	202		1	0	1005280|202|200|5	1005270|1005280		100528000	FxTongyongJianfang	HitCase			
100529			0	5	202		1	0	1005290|202|200|5	1005270|1005280|1005290		100529000	FxTongyongJianfang	HitCase			
100538			0	1.7	8		1	0	1005380|8	1005380	10|15	100538000	FxTongyongBati	Root			
100541			0	-1			1	0	1005410			100541000					
100550			0	5			1	0	1005500			100550000					
100551			0	0.3			-1	0	1005510|9|8		5|10|15|200	100551000					
100552			0	2			1	0	1005520|402			100552000					1
100553			0	0.3			1	0	1005530			100553000					
100555			0	2			1	0	1005550|9|8		5|10|15|200	100555000					
100558			0	2			1	0	1005580|1	1005580		100558000					
100570			0	0.1			1	0	1005700			100570000					
100571			0	-1			1	0	1005710			100571000					
100573			0	-1			1	0	1005730			100573000					
100574			0	5			1	0	1005740			100574000					1
100575			0	2.5			1	0	1005750|401			100575000					1
100576			0	-1			1	0	1005760|403			100576000					1
100577			0	10			1	0	1005770			100577000					
100578			0	10			1	0	1005780			100578000					
100579			0	-1			1	0	1005790			100579000	FxR2YongyechaoPinzhiGuadianBip001LForearm	Bip001LForearm			
100580			0	1.5			1	0	1005800				FxTongyongGuanghuanKuosan	Root			
100590			0	-1			1	0	1005900			100590000					
100592			0	-1			1	0	1005920			100592000					
100593			0	2.5			1	0	1005930			100593000					1
100594			0	-1			1	0	1005940			100594000					
100595			0	-1			1	0	1005950			100595000					
100596			0	8			1	0	1005960			100596000					
