Id	Name	Desc	Delay	Duration	EffectType	AffixId	Limit	Cd	Kind	Cover	Mutex	Magic	Effect	EffectJoint	TriggerMagic	TriggerInterval	TriggerOnAdd
903307			0	2			1	0	9033070|9033073			903307000					
903308			0	2			1	0	9033080|10|5			903308000					
903309			0	2			1	0	9033090|9033093								
903310			0	-1			1	0	9033100|9033103			903310000					
903311			0	-1			1	0	9033110|9033113			903311000					
903312			0	2.1			1	0	9033120|9033123			903312000					
903313			0	2.1			1	0	9033130			903313000					
903314			0	-1			1	0	9033140			903314000					
903315			0	-1			1	0	9033150				FxGuanQiaBaoLQ	Bip001RHand			
903316			0	-1			1	0	9033160				FxGuanQiaBaoLQ	Bip001LHand			
903317			0	0.1			1	0	9033170	9033150|9033160							
903318			0	0.05			1	0	9033180	9033180							
903329			0	0.15			99	0	9033290			903329000					
903330			0	0.15			99	0	9033300			903330000					
903331			0	0			99	0	9033310	9033290|9033300							
903321			0	0			1	0	9033210			903321000					
903322			0	0.3			1	0	9033220			903322000					
903323			0	0			1	0	9033230			903323000					
903324			0.4	1			1	0	9033240			903324000					
903325			0	3.1			1	0	9033250			903325000					
903326			0	3			1	0	9033260			903326000					
903327			0	2			1	0	9033270			903327000					
903328			0	-1			1	0	9033280			903328000					
903401			0	2.2			1	0	9034010|10|5			903401000					
903402			0	0.15			1	0	9034020			903402000					
903410			0	-1			1	0	9034100|9034103	9034110		903410000					
903411			0	-1			1	0	9034110|9034113	9034100							
903412			0	2.2			1	0	9034120			903412000					
903413			0	0			1	0	9034130								1
903414			0	0			1	0	9034140								1
903415			0	0.4	9034153		1	0	9034150				FxMe1BioMd004010Attack04				1
995501			0	0			1	0	9955010			995501000					
995502			0	0			1	0	9955020			995502000					
995503			0	1			1	0	9955030								1
995504			0	2			1	0	9955040								1
995505			0	2			1	0	9955050								1
995506			0	1.5			1	0	9955060			995506000					
995507			0	0			1	0	9955070			995507000					
995508			0	2.5	9955083		1	0	9955080				FxMb1LuxiyaMd000003Attack41				1
995509			0	2.5	9955093		1	0	9955090				FxMb1LuxiyaMd000003Attack42				1
995510			0	2.5	9955103		1	0	9955100				FxMb1LuxiyaMd000003Attack43				1
995511			0	2.5	9955113		1	0	9955110				FxMb1LuxiyaMd000003Attack44				1
995512			0	-1			1	0	9955120			995512000					
995513			0.1	0			1	0	9955130			995513000					
995514			0	1.5			1	0	9955140|9955143			995514000					
995515			0	1.8			1	0	9955150|9955143			995515000					
995516			0	1.6			1	0	9955160|9955143			995516000					
995517			0	1.4			1	0	9955170|9955143			995517000					
995518			0	1.2			1	0	9955180|9955143			995518000					
995519			0	1.3			1	0	9955190|9955143			995519000					
995520			0	0.7			1	0	9955200|9955143			995520000					
995521			0	4.5			1	0	9955210|9955143			995521000					
995522			0	1.7			1	0	9955220|9955143			995522000					
995523			0	6			1	0	9955230|9955143			995523000					
995524			0	2			1	0	9955240|9955143			995524000					
995525			0	10			1	0	9955250			995525000					1
995526			0	0			1	0	9955260	9955250							
995527			0	10			1	0	9955270			995527000					1
995528			0	0			1	0	9955280	9955270							
995529			0	2.2			1	0	9955290|9955143			995529000					
995530			0	1.5			1	0	9955300|9955143			995530000					
995531			0	1.4			1	0	9955310|9955143			995531000					
995532			0	0			1	0	9955320|22|5|10			995532000					
995533			0	1.8			99	0	9955330	9955330		995533000					
995537			0.1	0			1	0	9955370			995537000					
995538			0	-1			1	0	9955380	9955380		995538000					
995539			0	-1			1	0	9955390	9955390		995539000					
995540			0	-1			1	0	9955400	9955400		995540000					
995541			0	-1			1	0	9955410	9955410		995541000					
995542			0	-1			1	0	9955420	9955420		995542000					
995543			0	-1			1	0	9955430	9955430		995543000					
995544			0	-1			1	0	9955440	9955440		995544000					
995545			0	-1			1	0	9955450	9955450		995545000					
995546			0	-1			1	0	9955460	9955460		995546000					
995547			0	-1			1	0	9955470	9955470		995547000					
995548			0	-1			1	0	9955480			995548000					
995549			0.1	0			1	0	9955490			995549000					
995550			0.1	0			1	0	9955500			995550000					
995551			0.1	0			1	0	9955510			995551000					
995552			0.1	0			1	0	9955520			995552000					
995553			0.1	0			1	0	9955530			995553000					
995554			0.1	0			1	0	9955540			995554000					
995555			0.1	0			1	0	9955550			995555000					
995556			0.1	0			1	0	9955560			995556000					
995557			0.1	0			1	0	9955570			995557000					
995558			0.1	0			1	0	9955580			995558000					
995559			0.1	0			1	0	9955590			995559000					
995598			0	0.4			1	0	9955980|9955143			995598000					
999901			0	0			1	0	9999010			999901000					
999902			0	0			1	0	9999020			999902000					
999903			0	-1			1	0	9999030			999903000					
999904			0	-1			1	0	9999040			999904000					
813050			0	-1			1	0	8130500			813050000					
813051			0	-1			1	0	8130510			813051000					
813052			0	-1			1	0	8130520			813052000					
813053			0	-1			1	0	8130530			813053000					
813054			0	-1			1	0	8130540			813054000					
813055			0	-1			1	0	8130550			813055000					
813056			0	-1			1	0	8130560			813056000					
813057			0	-1			1	0	8130570			813057000					
813058			0.1	0			1	0	8130580			813058000					
813059			0	-1			1	0	8130590			813059000					
995201			0.5	-1			1	0	9952010|9952013			995201000					
