Id	Name	Desc	Delay	Duration	EffectType	AffixId	Limit	Cd	Kind	Cover	Mutex	Magic	Effect	EffectJoint	TriggerMagic	TriggerInterval	TriggerOnAdd
99510096				-1								99510097					1
99510098				-1								99510099					1
99510094				-1								99510095					1
99510092				-1								99510093					1
90370096				-1								90370097					1
90370098				-1								90370099					1
90370094				-1								90370095					1
90370092				-1								90370093					1
99530096				-1								99530097					1
99530098				-1								99530099					1
99530094				-1								99530095					1
99530092				-1								99530093					1
90330096			2	-1								90330097					1
90330098			2	-1								90330099					1
90330094			2	-1								90330095					1
90330092			2	-1								90330093					1
90340096			1.5	-1								90340097					1
90340098			1.5	-1								90340099					1
90340094			1.5	-1								90340095					1
90340092			1.5	-1								90340093					1
99540096				-1								99540097					1
99540098				-1								99540099					1
99540094				-1								99540095					1
99540092				-1								99540093					1
90260096			1.53	-1								90260097					1
90260098			1.53	-1								90260099					1
90260094			1.53	-1								90260095					1
90260092			1.53	-1								90260093					1
99550096				-1								99550097					1
99550098				-1								99550099					1
99550094				-1								99550095					1
99550092				-1								99550093					1
99580096			1.7	-1								99580097					1
99580098			1.7	-1								99580099					1
99580094			1.7	-1								99580095					1
99580092			1.7	-1								99580093					1
99590096			1.5	-1								99590097					1
99590098			1.5	-1								99590099					1
99590094			1.5	-1								99590095					1
99590092			1.5	-1								99590093					1
99600096			1.5	-1								99600097					1
99600098			1.5	-1								99600099					1
99600094			1.5	-1								99600095					1
99600092			1.5	-1								99600093					1
99610096			2.3	-1								99610097					1
99610098			2.3	-1								99610099					1
99610094			2.3	-1								99610095					1
99610092			2.3	-1								99610093					1
90220096			1.8	-1								90220097					1
90220098			1.8	-1								90220099					1
90220094			1.8	-1								90220095					1
90220092			1.8	-1								90220093					1
99620096			1.5	-1								99620097					1
99620098			1.5	-1								99620099					1
99620094			1.5	-1								99620095					1
99620092			1.5	-1								99620093					1
99630096			1.8	-1								99630097					1
99630098			1.8	-1								99630099					1
99630094			1.8	-1								99630095					1
99630092			1.8	-1								99630093					1
90430096				-1								90430097					1
90430098			3	-1								90430099					1
90430094			3	-1								90430095					1
90430092			3	-1								90430093					1
99640096			1.8	-1								99640097					1
99640098			1.8	-1								99640099					1
99640094			1.8	-1								99640095					1
99640092			1.8	-1								99640093					1
99650096				-1								99650097					1
99650098			0.05	-1								99650099					1
99650094			0.05	-1								99650095					1
99650092			0.05	-1								99650093					1
99660096				-1								99660097					1
99660098			0.05	-1								99660099					1
99660094			0.05	-1								99660095					1
99660092			0.05	-1								99660093					1
99670096				-1								99670097					1
99670098			0.05	-1								99670099					1
99670094			0.05	-1								99670095					1
99670092			0.05	-1								99670093					1
99680096				-1								99680097					1
99680098			0.05	-1								99680099					1
99680094			0.05	-1								99680095					1
99680092			0.05	-1								99680093					1
99690096				-1								99690097					1
99690098			0.05	-1								99690099					1
99690094			0.05	-1								99690095					1
99690092			0.05	-1								99690093					1
99700096				-1								99700097					1
99700098			0.05	-1								99700099					1
99700094			0.05	-1								99700095					1
99700092			0.05	-1								99700093					1
99560096			1.8	-1								99560097					1
99560098			1.8	-1								99560099					1
99560094			1.8	-1								99560095					1
99560092			1.8	-1								99560093					1
