Id	Name	Desc	Delay	Duration	EffectType	AffixId	Limit	Cd	Kind	Cover	Mutex	Magic	Effect	EffectJoint	TriggerMagic	TriggerInterval	TriggerOnAdd
997101			0	3			1	0	9971010				FxMb1RobotarmorMd030001Attack05Y01				
997102			0	3			1	0	9971020				FxMb1RobotarmorMd030001Attack05YGuadian01Bone002Bone005	Bone002			
997103			0	3			1	0	9971030				FxMb1RobotarmorMd030001Attack05YGuadian01Bone002Bone005	Bone005			
997104			0	3			1	0	9971040				FxMb1RobotarmorMd030001Attack05YGuadian02Bone024	Bone024			
997105			0	3			1	0	9971050				FxMb1RobotarmorMd030001Attack05YGuadian02Bone026	Bone026			
997106			0	3			1	0	9971060				FxMb1RobotarmorMd030001Attack05YGuadian01ExBone002Bone005	Bone002			
997107			0	3			1	0	9971070				FxMb1RobotarmorMd030001Attack05YGuadian01ExBone002Bone005	Bone005			
997108			5	4			1	0	9971080				FxMb1RobotarmorMd030001Attack11Y01				
997109			5	4			1	0	9971090				FxMb1RobotarmorMd030001Attack11Y03				
997110			5	4			1	0	9971100				FxMb1RobotarmorMd030001Attack11Y02				
997111			5	4			1	0	9971110				FxMb1RobotarmorMd030001Attack11Y04				
997117			0	-1			1	0	9971170			997117000					
997118			0	0			1	0	9971180			997118000					
997200			0	-1			1	0	9972000			997200000					
997119			0	1.3			1	0	9971190			997119000					
997120			0	1.3			1	0	9971200								
997121			0	-1			1	0	9971210|9971213			997121000					
997122			0	-1			1	0	9971220|9971223			997122000					
997123			0	-1			1	0	9971230|9971233			997123000					
997124			0	-1			1	0	9971240|9971243			997124000					
997125			0	-1			1	0	9971250|9971253			997125000					
997126			0	-1			1	0	9971260|9971263			997126000					
997127			0	-1			1	0	9971270|9971273			997127000					
997128			0	-1			1	0	9971280|9971283			997128000					
997129			0	-1			1	0	9971290|9971293			997129000					
997150			0	-1			1	0	9971500			997150000					
