Id	Name	Desc	Delay	Duration	EffectType	AffixId	Limit	Cd	Kind	Cover	Mutex	Magic	Effect	EffectJoint	TriggerMagic	TriggerInterval	TriggerOnAdd
903501			0	-1			1	0	9035010			903501000					
903502			0	-1			1	0	9035020	9035030|9035040			FxMe1BioMd004040BuffR	Me1BioMd004040Part			
903503			0	-1			1	0	9035030	9035020|9035040			FxMe1BioMd004040BuffY	Me1BioMd004040Part			
903504			0	-1			1	0	9035040	9035020|9035030			FxMe1BioMd004040BuffB	Me1BioMd004040Part			
903505			0	1			1	0	9035050			903505000					
903506			0	1			1	0	9035060			903506000					
903507			0	1			1	0	9035070			903507000					
903508			0	1			1	0	9035080			903508000					
903509			0	1			1	0	9035090			903509000					
903510			0	4			1	0	9035100|15|5								
903511			0	1			1	0	9035110			903511000					
903512			0	0.1			1	0	9035120			903512000					
903513			0	0.1			1	0	9035130			903513000					
903514			0	0.1			1	0	9035140			903514000					
903515			0	0.1			1	0	9035150			903515000					
903516			0	0.1			1	0	9035160			903516000					
903517			0	0.1			1	0	9035170			903517000					
903518			0	7			1	0	9035180|15|5			903518000					
903519			0	0.1			1	0	9035190			903519000					
903520			0	0.1			1	0	9035200			903520000					
903521			0	0.3			1	0	9035210			903521000					
903522			0	0.3			1	0	9035220			903522000					
903523			0	0.3			1	0	9035230			903523000					
903524			0	0.3			1	0	9035240			903524000					
903525			0	-1			1	0	9035250								
903526			0	-1			1	0	9035260								
903527			0	-1			1	0	9035270								
903528			0	-1			1	0	9035280								
903529			0	-1			1	0	9035290								
903530			0	0			1	0	9035300			903530000					
903531			0	0			1	0	9035310			903531000					
903532			0	0			1	0	9035320			903532000					
903533			0	0			1	0	9035330			903533000					
903534			0	0			1	0	9035340			903534000					
903535			0	-1			1	0	9035350			903535000					
903536			0	-1			1	0	9035360								
903537			0	-1			-1	0	9035370			903537000					
903538			0	0.2			1	0	9035380			903538000					
200901			0	-1			1	0	2009010				FxMt1DwxMd000001Buff				
200902			0	0			1	0	2009020			200902000					
201601			1	-1			1	0	2016010			201601000	FxMt1DwxMd000001Buff				
201602			0	0			1	0	2016020			201602000					1
201603			0	0.1			1	0	2016030			201603000					
201604			0	-1			1	0	2016040				FxMt1DwxMd000001Kuosan				
201605			0	-1			1	0	2016050								
201606			1	-1			1	0	2016060			201606000					
201607			0	0			1	0	2016070			201607000					1
201608			0	-1			1	0	2016080								
201609			0	0			1	0	2016090			201609000					1
201610			0	7			1	0	2016100			201610000					
201611			0	7			1	0	2016110			201611000					
201612			0	1			1	0	2016120				FxMb1LuolanMd010001Attack1101Shouji	HitCase			
