Info	Key	X	Y
12060202	PB1	4998	821
12060202	S1	4636	810
12060202	B101	4061	809
12060202	B102	3717	981
12060202	B103	3724	622
12060202	JS	2558	854
99999969	PB1	8186	927
99999969	B101	7085	969
99999969	S1	7617	943
99999969	B102	7450	818
70010401	PB1	979	2263
70010401	B101	1676	1286
70010401	B201	3511	825
70010401	B301	5380	871
10060104	PB1	3621	4470
10060104	JX1	5875	4644
10060104	S1	3622	4634
10060104	B101	3612	5036
10060104	B102	3408	4996
10060104	B103	3826	5000
10060104	S2	4411	4908
10060104	B201	5361	4924
10060104	B202	5356	4706
10060104	B203	5352	5160
10060104	S3	5875	4644
10060104	B301	5587	5210
10060104	B302	5234	4776
10060104	B303	5240	5204
10060104	B304	5136	5048
10060201	PB1	3621	4470
10060201	JX1	5875	4644
10060201	S1	3622	4634
10060201	B101	3612	5036
10060201	B102	3408	4996
10060201	B103	3826	5000
10060201	S2	4411	4908
10060201	B201	5361	4924
10060201	B202	5356	4706
10060201	B203	5352	5160
10060201	S3	5875	4644
10060201	B301	5587	5210
10060201	B302	5234	4776
10060201	B303	5240	5204
10060201	B304	5136	5048
10060103	PB1	5245	807
10060103	PB2	0	0
10060103	PB3	0	0
10060103	PB4	0	0
10060103	PB5	0	0
10060103	S1	4999	813
10060103	B101	4053	907
10060103	B102	3933	670
10060103	B103	3358	950
10060103	B104	3455	661
10060103	S2	2687	825
10060103	B201	2129	1215
10060103	B202	2171	562
10060103	S3	1494	1365
10060103	B301	1060	2136
10060103	B302	1043	2433
10060103	B303	746	2304
10060103	CCJT1	875	1550
10060103	CCJT2	1877	1550
10060202	PB1	8807	868
10060202	JX1	8313	1096
10060202	S1	8143	863
10060202	B101	7643	857
10060202	B102	7508	1102
10060202	B103	7508	611
10060202	S2	7381	857
10060202	B201	6163	706
10060202	B202	6165	981
10060202	S3	5621	830
10060202	B301	3888	842
10060202	B302	3630	1128
10060202	B303	3646	584
10060202	B304	3354	1006
10060202	B305	3360	695
30020108	PB1	4332	4880
30020108	S1	4607	4880
30020108	B101	5285	4880
30020108	B102	5456	4880
10060102	PB1	9081	876
10060102	PB2	0	0
10060102	PB3	0	0
10060102	PB4	0	0
10060102	PB5	0	0
10060102	S1	8856	872
10060102	B101	8036	1071
10060102	B102	8005	636
10060102	S2	7663	879
10060102	B201	6935	1099
10060102	B202	6650	865
10060102	S3	5673	866
10060102	B301	5007	846
10060102	S4	4147	781
10060102	B401	3256	822
10060102	B402	3677	1014
10060102	B403	3677	607
10060102	CCJT1	4500	464
10060102	CCJT2	4500	1289
70010101	PB1	5755	5584
70010101	B101	5381	5103
70010101	B201	4476	4763
70010101	B301	3835	5051
70010101	S1	5607	5401
70010101	S2	5174	4928
70010101	S3	4096	4913
70010101	B102	5159	5130
70010101	B103	5415	4928
70010101	B104	4927	5024
70010101	B105	5324	4711
70010101	B205	4587	4410
70010101	B202	4526	4584
70010101	B203	4536	4934
70010101	B204	4631	5068
70010101	B302	3838	4772
70010101	B303	0	0
12060102	PB1	5480	838
12060102	S1	5206	836
12060102	B101	4616	813
12060102	B102	4501	968
12060102	B103	4507	653
12060102	S2	4421	808
12060102	B201	3005	842
12060102	B202	3148	1083
12060102	B203	3165	595
12060102	JS	2259	882
10010001	PB1	9314	827
10010001	CB1	8427	1043
10010001	B101	7341	920
10010001	S1	7987	909
10010001	B201	5344	939
10010001	S2	6653	1028
10010001	B301	4023	825
10010001	S3	4217	825
10010001	SB1	4217	828
10010001	B401	2558	1067
10010001	B402	2535	682
10010001	B403	2851	867
10010001	S4	3128	849
10010001	B501	1260	1820
10010001	B502	1225	2193
10010001	B503	939	2021
10010001	S5	1514	1434
12060103	PB1	4358	4884
12060103	S1	4690	4889
12060103	B101	5407	4884
12060103	B102	5246	5015
12060103	B103	5258	4729
12060103	B104	5103	5142
12060103	B105	5137	4620
12060103	JS	5910	4907
