Info	Key	X	Y
70010302	PB1	2991	3795
70010302	PB2	0	0
70010302	PB3	0	0
70010302	PB4	0	0
70010302	PB5	0	0
70010302	S1	2991	3628
70010302	B101	2832	3362
70010302	B102	3108	3296
70010302	S2	2976	3162
70010302	B201	2968	2803
10030103	PB1	3172	2106
10030103	PB2	0	0
10030103	PB3	0	0
10030103	PB4	0	0
10030103	PB5	0	0
10030103	S1	3039	2368
10030103	B101	3052	2792
10030103	B102	2818	2634
10030103	B103	3248	2625
10030103	S2	2970	3246
10030103	B201	3024	3580
10030103	B202	2747	3433
10030103	B203	3263	3412
10030103	S3	3024	3712
10030103	B301	3036	4264
10030103	B302	2772	4142
10030103	B303	3306	4145
10030103	CCJT1	3690	3712
10030103	CCJT2	2339	3712
10030103	X1	2688	2878
10030103	X2	3394	3597
10030103	X3	2619	3701
10030103	X4	2641	4225
10030103	X5	3288	2358
10030103	BJP1	2480	3950
12021102	PB1	3021	2704
12021102	S1	3008	3011
12021102	B101	3017	4293
12021102	B102	2896	3525
12021102	B103	3104	3530
12021102	B104	2631	4264
12021102	B105	3456	4268
12021102	JS	4018	4281
30010801	PB1	1689	2616
30010801	S1	3070	2514
30010801	B101	2831	2736
30010801	B102	3295	2736
30010801	B103	2915	2917
30010801	B104	3207	2917
30010801	B201	2742	3771
30010801	B202	3331	3771
30010801	B203	2862	3934
30010801	B204	3216	3934
30010801	S2	3039	3505
30010801	PB2	3078	2337
10010304	PB1	3889	4223
10010304	B101	2713	3822
10010304	B102	2997	3087
10010304	B103	2997	2689
10010304	S1	3551	4191
10010304	B104	2745	3298
10010304	End1	3264	1915
10010304	End2	2077	5086
10010304	S2	1713	2942
10010304	B201	1580	4668
10010304	B202	2175	4390
10010304	B203	1737	3783
10010304	CS1	1699	2568
10020302	PB1	1745	2500
10020302	PB2	0	0
10020302	PB3	0	0
10020302	PB4	0	0
10020302	PB5	0	0
10020302	S1	1756	3063
10020302	B101	1734	3436
10020302	B102	1978	3436
10020302	S2	1940	3647
10020302	B201	1948	4005
10020302	B202	1769	4201
10020302	B203	2128	4209
10020302	S3	1956	3853
10020302	B301	1946	4846
10020302	B302	2120	4598
10020302	B303	1772	4603
10020302	CCJT1	0	0
10020302	CCJT2	0	0
10020302	BJP1	1655	3272
10020302	BJP2	1777	3263
10020302	BJP3	1899	3263
10020302	BJP4	2274	4034
10020302	BJP5	1783	4028
10020302	BJP6	1499	4447
10020302	BJP7	2217	4442
10020302	BJP8	1953	4210
10020302	BJP9	1886	4448
10020402	PB1	1745	2500
10020402	PB2	0	0
10020402	PB3	0	0
10020402	PB4	0	0
10020402	PB5	0	0
10020402	S1	1756	3063
10020402	B101	1734	3436
10020402	B102	1978	3436
10020402	S2	1940	3647
10020402	B201	1948	4005
10020402	B202	1769	4201
10020402	B203	2128	4209
10020402	S3	1956	3853
10020402	B301	1946	4846
10020402	B302	2120	4598
10020402	B303	1772	4603
10020402	CCJT1	0	0
10020402	CCJT2	0	0
10020402	BJP1	1655	3272
10020402	BJP2	1777	3263
10020402	BJP3	1899	3263
10020402	BJP4	2274	4034
10020402	BJP5	1783	4028
10020402	BJP6	1499	4447
10020402	BJP7	2217	4442
10020402	BJP8	1953	4210
10020402	BJP9	1886	4448
70010503	PB1	1604	2537
70010503	PB2	0	0
70010503	PB3	0	0
70010503	PB4	0	0
70010503	PB5	0	0
70010503	B101	1723	3563
70010503	B102	1874	3517
70010503	B103	2005	3457
70010503	S1	1599	2624
70010503	B201	1982	3955
70010503	B202	1808	3927
70010503	B203	2157	3878
70010503	B204	1851	3687
70010503	B205	2017	3616
70010503	S2	1685	3003
70010503	B301	1970	4338
70010503	B302	1802	4296
70010503	B303	2168	4307
70010503	B304	2021	4187
70010503	B305	1833	4131
70010503	B306	2209	4080
70010503	S3	1976	3752
10030104	PB1	4045	4304
10030104	PB2	0	0
10030104	PB3	0	0
10030104	PB4	0	0
10030104	PB5	0	0
10030104	S1	3566	4255
10030104	B101	3273	4308
10030104	B102	3478	4037
10030104	S2	3162	3973
10030104	B201	2856	3655
10030104	B202	2760	3970
10030104	B203	3191	3580
10030104	S3	3002	3342
10030104	B301	2997	2992
10030104	B302	2813	2791
10030104	B303	3238	2808
10030104	S4	2974	3171
10030104	B401	2994	3965
10030104	X1	2664	4224
10030104	X2	2632	3699
10030104	X3	3419	3597
10030104	X4	2686	2868
10030104	X5	3113	2350
10030104	CCJT1	2636	2468
10030104	CCJT2	3561	2468
10030104	ZZJQ1	3931	4195
10030104	BJP1	2480	3950
10030102	PB1	3256	1932
10030102	PB2	0	0
10030102	PB3	0	0
10030102	PB4	0	0
10030102	PB5	0	0
10030102	S1	3196	2066
10030102	B101	2958	2501
10030102	B102	3333	2492
10030102	S2	3017	2551
10030102	B201	3013	2986
10030102	B202	2729	3082
10030102	B203	3241	3068
10030102	S3	3035	3393
10030102	B301	3063	4021
10030102	CCJT1	2509	3416
10030102	CCJT2	3397	3416
10030102	NPC1	3312	2089
12021001	PB1	1685	2503
12021001	S1	1679	2696
12021001	B101	1676	2955
12021001	B102	1546	3091
12021001	B103	1812	3099
12021001	S2	1917	3548
12021001	B201	1898	4439
12021001	B202	1731	4287
12021001	B203	2063	4293
12021001	JS	2061	5071
12020301	PB1	2988	4119
12020301	S1	3006	3660
12020301	B101	3025	3007
12020301	B102	2801	2995
12020301	B103	3266	2977
12020301	JS	3049	2482
