Id	Type	Time	HoverTime	ImmuneHitTime	Speed	MoveTime	HitFlyHeight1	HitFlyHeight2	HitFlyTime1	HitFlyTime2	HitFlyTime3	OriginType	ImmuneHitValue	Acceleration
100401011	1	1	0.3									0	0	
100402011	2	1	0.3									0	0	
100402031	1	1	0.3									0	0	
100403051	1	1	0.3									0	0	
100403061	1	1	0.3									0	0	
100403071	2	1	0.3									0	0	
100403081	2	1	0.3									0	0	
100403091	2	1	0.3									0	0	
100404011	5	1	0.3									0		
100405011	1	1	0.3									1	0	
100406011	1	1	0.3									1	0	
100406021	2	1	0.3									1	0	
100407011	1	1	0.3									1	0	
100407021	2	1	0.3									1	0	
100407031	5	1	0.3									1		
100408031	1	1	0.3									1	0	
100408041	2	1	0.3									1	0	
100408051	2	1	0.3									1	0	
100408071	1	1	0.3									1	0	
100408081	2	1	0.3									1	0	
100408091	2	1	0.3									1	0	
100409031	1	1	0.3									1	0	
100409041	1	1	0.3									1	0	
100409051	2	1	0.3									1	0	
100409061	2	1	0.3									1	0	
100409071	2	1	0.3									1	0	
100409081	2	1	0.3									1	0	
100409101	1	1	0.3									1	0	
100409111	1	1	0.3									1	0	
100409121	2	1	0.3									1	0	
100409131	2	1	0.3									1	0	
100409141	2	1	0.3									1	0	
100409151	2	1	0.3									1	0	
100410031	1	1	0.3									1	0	
100410041	1	1	0.3									1	0	
100410051	1	1	0.3									1	0	
100410061	2	1	0.3									1	0	
100410071	2	1	0.3									1	0	
100410081	2	1	0.3									1	0	
100410091	2	1	0.3									1	0	
100410101	2	1	0.3									1	0	
100410111	2	1	0.3									1	0	
100410131	1	1	0.3									1	0	
100410141	1	1	0.3									1	0	
100410151	1	1	0.3									1	0	
100410161	2	1	0.3									1	0	
100410171	2	1	0.3									1	0	
100410181	2	1	0.3									1	0	
100410191	2	1	0.3									1	0	
100410201	2	1	0.3									1	0	
100410211	2	1	0.3									1	0	
100411041	1	1	0.3									1	0	
100411051	1	1	0.3									1	0	
100411061	1	1	0.3									1	0	
100411071	1	1	0.3									1	0	
100411081	1	1	0.3									1	0	
100412041	1	1	0.3									1	0	
100412051	1	1	0.3									1	0	
