Id	Type	Time	HoverTime	ImmuneHitTime	Speed	MoveTime	HitFlyHeight1	HitFlyHeight2	HitFlyTime1	HitFlyTime2	HitFlyTime3	OriginType	ImmuneHitValue	Acceleration
100101011	1	1	0.3									1	0	
100101021	2	1	0.3									1	0	
100101031	1	1	0.3									1	0	
100101041	2	1	0.3									1	0	
100101051	2	1	0.3									1	0	
100101061	2	1	0.3									1	0	
100101071	2	1	0.3									1	0	
100101081	2	1	0.3									1	0	
100101091	2	1	0.3									1	0	
100101101	2	1	0.3									1	0	
100101111	2	1	0.3									1	0	
100101121	2	1	0.3									1	0	
100101131	2	1	0.3									1	0	
100101141	2	1	0.3									1	0	
100101151	2	1	0.3									1	0	
100102011	1	1	0.3									1	0	
100102021	2	1	0.3									1	0	
100102031	1	1	0.3									1	0	
100102041	2	1	0.3									1	0	
100102051	1	1	0.3									1	0	
100102061	2	1	0.3									1	0	
100102071	1	1	0.3									1	0	
100102081	2	1	0.3									1	0	
100102091	1	1	0.3									1	0	
100102101	2	1	0.3									1	0	
100102111	1	1	0.3									1	0	
100102121	2	1	0.3									1	0	
100102131	1	1	0.3									1	0	
100102141	2	1	0.3									1	0	
100102151	1	1	0.3									1	0	
100103011	1	1	0.3									1	0	
100103021	2	1	0.3									1	0	
100103031	1	1	0.3									1	0	
100103041	2	1	0.3									1	0	
100103051	1	1	0.3									1	0	
100103061	2	1	0.3									1	0	
100103071	1	1	0.3									1	0	
100103081	2	1	0.3									1	0	
100103091	1	1	0.3									1	0	
100103101	2	1	0.3									1	0	
100103111	1	1	0.3									1	0	
100103121	2	1	0.3									1	0	
100103131	1	1	0.3									1	0	
100103141	2	1	0.3									1	0	
100103151	1	1	0.3									1	0	
100104021	5	1	0.3									1		
100105021	5	1	0.3									1		
100106021	5	1	0.3									1		
100107021	2	1	0.3									1	0	
100108021	2	1	0.3									1	0	
100109021	2	1	0.3									1	0	
100110011	1	1	0.3									1	0	
100110021	1	1	0.3									1	0	
100110031	1	1	0.3									1	0	
100112011	1	1	0.3									1	0	
100112021	2	1	0.3									1	0	
100112031	1	1	0.3									1	0	
100112041	2	1	0.3									1	0	
100112051	1	1	0.3									1	0	
100112061	2	1	0.3									1	0	
100112071	1	1	0.3									1	0	
100112081	2	1	0.3									1	0	
100112091	1	1	0.3									1	0	
100112101	2	1	0.3									1	0	
100112111	1	1	0.3									1	0	
100112121	2	1	0.3									1	0	
100112131	1	1	0.3									1	0	
100112141	2	1	0.3									1	0	
100112151	1	1	0.3									1	0	
100113011	1	1	0.3									1	0	
100113021	2	1	0.3									1	0	
100113031	1	1	0.3									1	0	
100113041	2	1	0.3									1	0	
100113051	1	1	0.3									1	0	
100113061	2	1	0.3									1	0	
100113071	1	1	0.3									1	0	
100113081	2	1	0.3									1	0	
100113091	1	1	0.3									1	0	
100113101	2	1	0.3									1	0	
100113111	1	1	0.3									1	0	
100113121	2	1	0.3									1	0	
100113131	1	1	0.3									1	0	
100113141	2	1	0.3									1	0	
100113151	1	1	0.3									1	0	
100114011	1	1	0.3									1	0	
