Role	Animation	OffsetZ[1]	OffsetZ[2]	OffsetZ[3]	OffsetZ[4]	OffsetZ[5]	OffsetZ[6]	OffsetZ[7]	OffsetZ[8]	OffsetZ[9]	OffsetZ[10]	OffsetZ[11]	OffsetZ[12]	OffsetZ[13]	OffsetZ[14]	OffsetZ[15]	OffsetZ[16]	OffsetZ[17]	OffsetZ[18]	OffsetZ[19]	OffsetZ[20]	OffsetZ[21]	OffsetZ[22]	OffsetZ[23]	OffsetZ[24]	OffsetZ[25]	OffsetZ[26]	OffsetZ[27]	OffsetZ[28]	OffsetZ[29]	OffsetZ[30]	OffsetZ[31]	OffsetZ[32]	OffsetZ[33]	OffsetZ[34]	OffsetZ[35]	OffsetZ[36]	OffsetZ[37]	OffsetZ[38]	OffsetZ[39]	OffsetZ[40]	OffsetZ[41]	OffsetZ[42]	OffsetZ[43]	OffsetZ[44]	OffsetZ[45]	OffsetZ[46]	OffsetZ[47]	OffsetZ[48]	OffsetZ[49]	OffsetZ[50]	OffsetZ[51]	OffsetZ[52]	OffsetZ[53]	OffsetZ[54]	OffsetZ[55]	OffsetZ[56]	OffsetZ[57]	OffsetZ[58]	OffsetZ[59]	OffsetZ[60]	OffsetZ[61]	OffsetZ[62]	OffsetZ[63]	OffsetZ[64]	OffsetZ[65]	OffsetZ[66]	OffsetZ[67]	OffsetZ[68]	OffsetZ[69]	OffsetZ[70]	OffsetZ[71]	OffsetZ[72]	OffsetZ[73]	OffsetZ[74]	OffsetZ[75]	OffsetZ[76]	OffsetZ[77]	OffsetZ[78]	OffsetZ[79]	OffsetZ[80]	OffsetZ[81]	OffsetZ[82]	OffsetZ[83]	OffsetZ[84]	OffsetZ[85]	OffsetZ[86]	OffsetZ[87]	OffsetZ[88]	OffsetZ[89]	OffsetZ[90]	OffsetZ[91]	OffsetZ[92]	OffsetZ[93]	OffsetZ[94]	OffsetZ[95]	OffsetZ[96]	OffsetZ[97]	OffsetZ[98]	OffsetZ[99]	OffsetZ[100]	OffsetZ[101]	OffsetZ[102]	OffsetZ[103]	OffsetZ[104]	OffsetZ[105]	OffsetZ[106]	OffsetZ[107]	OffsetZ[108]	OffsetZ[109]	OffsetZ[110]	OffsetZ[111]	OffsetZ[112]	OffsetZ[113]	OffsetZ[114]	OffsetZ[115]	OffsetZ[116]	OffsetZ[117]	OffsetZ[118]	OffsetZ[119]	OffsetZ[120]	OffsetZ[121]	OffsetZ[122]	OffsetZ[123]	OffsetZ[124]	OffsetZ[125]	OffsetZ[126]	OffsetZ[127]	OffsetZ[128]	OffsetZ[129]	OffsetZ[130]	OffsetZ[131]	OffsetZ[132]	OffsetZ[133]	OffsetZ[134]	OffsetZ[135]	OffsetZ[136]	OffsetZ[137]	OffsetZ[138]	OffsetZ[139]	OffsetZ[140]	OffsetZ[141]	OffsetZ[142]	OffsetZ[143]	OffsetZ[144]	OffsetZ[145]	OffsetZ[146]	OffsetZ[147]	OffsetZ[148]	OffsetZ[149]	OffsetZ[150]	OffsetZ[151]	OffsetZ[152]	OffsetZ[153]	OffsetZ[154]	OffsetZ[155]	OffsetZ[156]	OffsetZ[157]	OffsetZ[158]	OffsetZ[159]	OffsetZ[160]	OffsetZ[161]	OffsetZ[162]	OffsetZ[163]	OffsetZ[164]	OffsetZ[165]	OffsetZ[166]	OffsetZ[167]	OffsetZ[168]	OffsetZ[169]	OffsetZ[170]	OffsetZ[171]	OffsetZ[172]	OffsetZ[173]	OffsetZ[174]	OffsetZ[175]	OffsetZ[176]	OffsetZ[177]	OffsetZ[178]	OffsetZ[179]	OffsetZ[180]	OffsetZ[181]	OffsetZ[182]	OffsetZ[183]	OffsetZ[184]	OffsetZ[185]	OffsetZ[186]	OffsetZ[187]	OffsetZ[188]	OffsetZ[189]	OffsetZ[190]	OffsetZ[191]	OffsetZ[192]	OffsetZ[193]	OffsetZ[194]	OffsetZ[195]	OffsetZ[196]	OffsetZ[197]	OffsetZ[198]	OffsetZ[199]	OffsetZ[200]
Mo1BioMd010141	Attack01	0	-0.0249	-0.0551	-0.0853	-0.1095	-0.1228	-0.1239	-0.1218	-0.1176	-0.1117	-0.1044	-0.096	-0.0867	-0.0768	-0.0667	-0.0566	-0.0469	-0.0377	-0.0294	-0.0224	-0.0167	-0.0129	-0.0111	-0.0212	-0.0464	-0.0763	-0.1009	-0.1113	-0.1172	-0.1228	-0.128	-0.1327	-0.1366	-0.1395	-0.1413	-0.1417	-0.1407	-0.138	-0.1334	-0.1267	-0.1178	-0.0376	0.0447	0.0571	0.0658	0.0712	0.0741	0.0748	0.0739	0.0719	0.0694	0.0669	0.0648	0.0638	0.0637	0.0638	0.0629	0.06	0.0543	0.0448	0.0305	0.0062	-0.0289	-0.0688	-0.1086	-0.142	-0.1633	-0.1693	-0.162	-0.1466	-0.1286	-0.1118	-0.0943	-0.0744	-0.0533	-0.0323	-0.0123	0
Mo1BioMd010141	Attack02	0	0.0677	0.1115	0.0989	0.0346	0.0011	0.0028	0.0145	0.0255	0.033	0.0416	0.0508	0.0601	0.0691	0.0772	0.0841	0.0892	0.0958	0.0321	0.0394	-0.041	-0.1201	-0.0981	-0.0768	-0.064	-0.0568	-0.0529	-0.0514	-0.0508	-0.0509	-0.0514	-0.0521	-0.0525	-0.0526	-0.052	-0.0504	-0.0475	-0.0432	-0.0343	-0.0153	0.0085	0.0309	0.0503	0.0715	0.0895	0.0976	0.0896	0.0663	0.0361	0.0059	0
Mo1BioMd010141	Attack03	0	0.0094	0.0217	0.0294	0.0247	-0.006	-0.0563	-0.1069	-0.1635	-0.2104	-0.2313	-0.2412	-0.2441	-0.242	-0.2364	-0.2149	-0.1827	-0.1785	-0.2103	-0.2053	-0.1986	-0.1907	-0.1817	-0.1718	-0.1615	-0.1509	-0.1403	-0.1299	-0.1199	-0.1085	-0.0931	-0.0697	-0.043	-0.0238	-0.0086	0.0051	0.0161	0.0234	0.0249	0.0195	0.0105	0.0019	0
Mo1BioMd010141	Attack04	0	0.0257	0.0547	0.082	0.1113	0.1404	0.1623	0.1716	0.1716	0.1665	0.158	0.1483	0.1394	0.1334	0.1324	0.1385	0.1536	0.2512	0.4003	0.4257	0.4443	0.4462	0.4407	0.4368	0.3968	0.3398	0.2811	0.222	0.164	0.1085	0.0569	0.0105	-0.0294	-0.0423	-0.0254	-0.0041	0
Mo1BioMd010141	Attack05	0	-0.0196	-0.0421	-0.0657	-0.0883	-0.108	-0.1228	-0.1319	-0.138	-0.1434	-0.1475	-0.1499	-0.1504	-0.1487	-0.1443	-0.1371	-0.1267	-0.1002	-0.0015	0.0531	0.0649	0.0713	0.0725	0.0705	0.0672	0.0645	0.0637	0.0643	0.0653	0.0663	0.0666	0.0656	0.0626	0.057	0.0483	0.0361	0.0101	-0.0448	-0.108	-0.1549	-0.1706	-0.1678	-0.1538	-0.1351	-0.1175	-0.1005	-0.0812	-0.0604	-0.0392	-0.0188	0	0
Mo1BioMd010141	Attack06	0	-0.0324	-0.0647	-0.061	-0.0134	0.0436	0.0706	0.0077	-0.0746	-0.107	-0.1271	-0.1388	-0.149	-0.1664	-0.1826	-0.1864	-0.1669	-0.0906	0.1511	0.323	0.3532	0.3577	0.363	0.3631	0.3607	0.358	0.3568	0.3567	0.3574	0.3585	0.3595	0.36	0.3597	0.3582	0.355	0.3498	0.3422	0.3317	0.3174	0.2997	0.2791	0.2561	0.2313	0.2052	0.1785	0.1516	0.1227	0.0865	0.0472	0.0095	-0.0218	-0.0394	-0.0279	-0.005	0
Mo1BioMd010141	Behitfly	0	-0.0371	-0.0424	-0.1123	-0.139	-0.1492	-0.1542	-0.1574	-0.1618	-0.1675	-0.1735	-0.1791	-0.1846	-0.19	-0.1954	-0.2007	-0.2061	-0.2116	-0.2171	-0.2228	-0.2287	-0.2287
Mo1BioMd010141	Death	0	0.0555	-0.0335	-0.0329	-0.0279	-0.0279
Mo1BioMd010141	Falldown	0	-0.0355	-0.0439	-0.0482	-0.0507	-0.0505	-0.0503	-0.0501	-0.05
Mo1BioMd010141	Hit1	0	0.0544	-0.0335	-0.0417	-0.0322	-0.0275	-0.028	-0.0288	-0.0285	-0.026	-0.021	-0.0147	-0.008	-0.0016	0
Mo1BioMd010141	Hit2	0	0.0657	0	-0.03	-0.0534	-0.067	-0.0662	-0.0504	-0.0308	-0.0178	-0.0104	-0.005	0	0
Mo1BioMd010141	Hit3	0	0.0611	-0.0335	-0.1335	-0.2402	-0.3555	-0.4841	-0.6168	-0.7372	-0.8295	-0.8904	-0.9264	-0.9439	-0.9412	-0.9222	-0.9016	-0.896
Mo1BioMd010141	Hit4	0	0.039	-0.1196	-0.3183	-0.4599	-0.5353	-0.598	-0.6504	-0.6954	-0.7358	-0.7742	-0.8134	-0.8514	-0.8816	-0.9049	-0.9259	-0.933
Mo1BioMd010141	Hitdown	0	0.0704	-0.0424	-0.0864	-0.128	-0.1687	-0.2073	-0.2337	-0.2417	-0.2772	-0.2856	-0.2899	-0.2924	-0.2922	-0.292	-0.2918	-0.2917
Mo1BioMd010141	Hoverhit	0	-0.0125	-0.026	-0.0375	-0.0475	-0.0568	-0.0659	-0.075	-0.0838	-0.0924	-0.1008	-0.1008
Mo1BioMd010141	Lieonfloor	0	0	0	0
Mo1BioMd010141	Run	0	-0.0018	-0.0039	-0.0048	-0.005	-0.0047	-0.0037	-0.0015	0.0015	0.0037	0.0042	0.0034	0.002	0.0004	-0.0012	-0.0033	-0.0047	-0.005	-0.0049	-0.0041	-0.0025	-0.0001	0.0026	0.0042	0.0036	0.0025	0.0009	0
Mo1BioMd010141	Runb	0	0.0015	0.003	0.0041	0.0041	0.0021	-0.0007	-0.0031	-0.0045	-0.005	-0.005	-0.0043	-0.0026	-0.0006	0.0009	0.0025	0.0037	0.0042	0.0032	0.0005	-0.0024	-0.0041	-0.0049	-0.005	-0.0046	-0.0033	-0.0012	0
Mo1BioMd010141	Runl	0	-0.0018	-0.0039	-0.0048	-0.005	-0.0047	-0.0037	-0.0015	0.0015	0.0037	0.0042	0.0034	0.002	0.0004	-0.0012	-0.0033	-0.0047	-0.005	-0.0049	-0.0041	-0.0025	-0.0001	0.0026	0.0042	0.0036	0.0025	0.0009	0
Mo1BioMd010141	Runr	0	-0.0018	-0.0039	-0.0048	-0.005	-0.0047	-0.0037	-0.0015	0.0015	0.0037	0.0042	0.0034	0.002	0.0004	-0.0012	-0.0033	-0.0047	-0.005	-0.0049	-0.0041	-0.0025	-0.0001	0.0026	0.0042	0.0036	0.0025	0.0009	0
Mo1BioMd010141	Stand2	0	0.0009	0.0018	0.0027	0.0036	0.0045	0.0053	0.0061	0.0068	0.0075	0.0082	0.0087	0.0091	0.0092	0.0089	0.0083	0.0074	0.0064	0.0053	0.0043	0.0035	0.0028	0.0022	0.0017	0.0012	0.0008	0.0003	0
Mo1BioMd010141	Standup	0	0.0001	0.0002	0.0004	0.0006	0.0005	0.0003	-0.0004	-0.0023	-0.0016	0.0016	0.0056	0.0332	0.0973	0.18	0.2592	0.3217	0.3726	0.3975	0.398	0.3885	0.3729	0.3549	0.3382	0.3231	0.3052	0.2893	0.2811	0.2839	0.2903	0.2917
Mo1BioMd010141	Stun	0	-0.0024	-0.0049	-0.0074	-0.01	-0.0125	-0.0151	-0.0176	-0.0202	-0.0231	-0.0262	-0.029	-0.0311	-0.0322	-0.0318	-0.0301	-0.0274	-0.0242	-0.021	-0.018	-0.0155	-0.0131	-0.0107	-0.0083	-0.006	-0.0037	-0.0014	0
Mo1BioMd010141	Walk	0	-0.0018	-0.0039	-0.0048	-0.005	-0.0047	-0.0037	-0.0015	0.0015	0.0037	0.0042	0.0034	0.002	0.0004	-0.0012	-0.0033	-0.0047	-0.005	-0.0049	-0.0041	-0.0025	-0.0001	0.0026	0.0042	0.0036	0.0025	0.0009	0
Mo1BioMd010141	Walkb	0	0.0015	0.003	0.0041	0.0041	0.0021	-0.0007	-0.0031	-0.0045	-0.005	-0.005	-0.0043	-0.0026	-0.0006	0.0009	0.0025	0.0037	0.0042	0.0032	0.0005	-0.0024	-0.0041	-0.0049	-0.005	-0.0046	-0.0033	-0.0012	0
Mo1BioMd010141	Walkl	0	-0.0018	-0.0039	-0.0048	-0.005	-0.0047	-0.0037	-0.0015	0.0015	0.0037	0.0042	0.0034	0.002	0.0004	-0.0012	-0.0033	-0.0047	-0.005	-0.0049	-0.0041	-0.0025	-0.0001	0.0026	0.0042	0.0036	0.0025	0.0009	0
Mo1BioMd010141	Walkr	0	-0.0018	-0.0039	-0.0048	-0.005	-0.0047	-0.0037	-0.0015	0.0015	0.0037	0.0042	0.0034	0.002	0.0004	-0.0012	-0.0033	-0.0047	-0.005	-0.0049	-0.0041	-0.0025	-0.0001	0.0026	0.0042	0.0036	0.0025	0.0009	0
