Info	Key	X	Y
99950003	B101	1417	2019
99950003	PB1	1402	780
99990001	PB1	1410	729
99990001	PB2	1110	831
99990001	PB3	1733	847
99990001	PB4	1997	1035
99990001	PB5	787	989
99990001	S1	1410	729
99990001	B101	1410	1968
99990001	B102	1272	2185
99990001	B103	1100	1972
99990001	B104	1750	1972
99990001	B105	1572	2185
99940002	PB1	1407	1374
99940002	B1	1406	1762
99940002	B2	1414	988
99940002	B3	1026	1377
99940002	B4	1798	1370
99940002	B5	1662	1602
99940002	B6	1673	1123
99940002	B7	1151	1121
99940002	B8	1121	1598
90090001	B105	1278	1185
90090001	B113	1410	1968
90090001	PB1	1432	1481
90090001	PB2	1110	831
90090001	PB3	1733	847
90090001	PB4	1997	1035
90090001	PB5	787	989
90090001	B111	1392	2419
90090001	B112	1391	429
90090001	B101	1610	1759
90090001	B115	495	1423
90090001	B103	1070	1400
90090001	B104	1766	1408
90090001	B116	2322	1393
90090001	B102	1578	1058
90090001	S1	1410	729
99999970	PB1	1360	908
99999970	PB2	1712	917
99999970	PB3	1008	922
99999970	PB4	1180	789
99999970	PB5	1560	794
99999970	B101	1375	1455
99999970	B102	1375	1455
99999970	ZX1	1375	1455
99950004	B101	1433	2039
99950004	PB1	1390	788
21010101	B101	1385	744
21010101	PB1	1377	2129
21010101	B102	1403	1403
21010101	T101	1403	1403
21010101	PB2	1244	2103
21010101	PB3	1501	2073
21010101	PB4	1128	2053
21010101	PB5	1617	2007
21010101	S1	1385	1657
21010101	ZX1	1376	1408
21010101	B103	1376	1408
99950002	B101	1417	2145
99950002	PB1	1424	812
90090012	B105	916	761
90090012	B113	1401	2473
90090012	PB1	1432	1481
90090012	PB2	1573	1540
90090012	PB3	1289	1389
90090012	PB4	1451	1296
90090012	PB5	1569	1393
90090012	B111	1375	2470
90090012	B112	1419	2473
90090012	B101	617	1789
90090012	B115	1318	2520
90090012	B103	2144	1601
90090012	B104	1799	836
90090012	B116	1408	2516
90090012	B102	1484	2261
90090012	S1	902	1658
20010102	ZX1	1372	1481
20010102	B101	1377	1481
20010102	PB1	1057	835
20010102	PB2	1351	809
20010102	PB3	1650	819
20010102	S1	1361	1134
30070101	PB1	1383	821
30070101	boss	1392	1864
30070101	B101	851	1709
30070101	B102	719	1577
30070101	B103	594	1448
30070101	B104	560	1262
30070101	B105	1906	1712
30070101	B106	2031	1583
30070101	B107	2134	1422
30070101	B108	2218	1254
30070101	S1	1394	1356
