Key	CellX	CellY
VisibleObstacle		
	0	0
	1	0
	2	0
	3	0
	4	0
	5	0
	6	0
	7	0
	8	0
	9	0
	10	0
	11	0
	12	0
	13	0
	14	0
	15	0
	16	0
	17	0
	18	0
	19	0
	20	0
	21	0
	22	0
	23	0
	24	0
	25	0
	26	0
	27	0
	28	0
	29	0
	30	0
	31	0
	32	0
	33	0
	34	0
	35	0
	36	0
	37	0
	38	0
	39	0
	40	0
	41	0
	42	0
	43	0
	44	0
	45	0
	46	0
	47	0
	48	0
	49	0
	50	0
	51	0
	52	1
	53	1
	51	1
	52	2
	52	0
	53	2
	53	0
	51	2
	52	3
	53	3
	51	3
	52	4
	53	4
	51	4
	52	5
	53	5
	51	5
	52	6
	53	6
	51	6
	52	9
	53	9
	51	9
	52	10
	52	8
	53	10
	53	8
	51	10
	51	8
	52	7
	53	7
	51	7
	52	11
	53	11
	51	11
	52	12
	53	12
	51	12
	52	13
	53	13
	51	13
	52	14
	53	14
	51	14
	52	15
	53	15
	51	15
	52	16
	53	16
	51	16
	52	17
	53	17
	51	17
	55	16
	56	16
	54	16
	55	17
	55	15
	56	17
	56	15
	54	17
	54	15
	57	16
	58	16
	57	17
	57	15
	58	17
	58	15
	60	17
	61	17
	59	17
	60	18
	60	16
	61	18
	61	16
	59	18
	59	16
	62	18
	61	19
	62	19
	62	17
	60	19
	63	18
	63	19
	63	17
	64	18
	64	19
	64	17
	65	18
	65	19
	65	17
	66	18
	66	19
	66	17
	67	18
	67	19
	67	17
	68	18
	68	19
	68	17
	69	18
	69	19
	69	17
	70	18
	70	19
	70	17
	71	18
	71	19
	71	17
	72	18
	73	18
	72	19
	72	17
	73	19
	73	17
	74	18
	74	19
	74	17
	75	18
	75	19
	75	17
	76	18
	76	19
	76	17
	77	18
	77	19
	77	17
	78	18
	78	19
	78	17
	79	18
	79	19
	79	17
	80	18
	80	19
	80	17
	81	18
	81	19
	81	17
	83	18
	84	18
	82	18
	83	19
	83	17
	84	19
	84	17
	82	19
	82	17
	85	18
	85	19
	85	17
	87	18
	88	18
	86	18
	87	19
	87	17
	88	19
	88	17
	86	19
	86	17
	89	18
	90	18
	89	19
	89	17
	90	19
