Id	Name	Desc	Delay	Duration	EffectType	AffixId	Limit	Cd	Kind	Cover	Mutex	Magic	Effect	EffectJoint	TriggerMagic	TriggerInterval	TriggerOnAdd
900303			0	-1			1	0	9003030|9003033			900303000					
900304			0	0			1	0	9003040|9003043	9003030	9003030						
900903			0	-1			1	0	9009030|9009033			900903000					
900904			0	0			1	0	9009040|9009043	9009030	9009030						
901002			0	-1			1	0	9010020|9010023			901002000					
901003			0	0			1	0	9010030|9010033	9010020	9010020						
901104			0	-1			1	0	9011040|9011043			901104000					
901105			0	0			1	0	9011050|9011053	9011040	9011040						
901204			0	-1			1	0	9012040|9012043			901204000					
901205			0	0			1	0	9012050|9012053	9012040	9012040						
901207			0	1			1	0	9012070								
901211			0	-1			1	0	9012110				FxMoActMd010010AttackWalk				
901306			0	-1			1	0	9013060|9013063			901306000					
901307			0	0			1	0	9013070|9013073	9013060	9013060						
901402			0	-1			1	0	9014020|9014023			901402000					
901403			0	0			1	0	9014030|9014033	9014020	9014020						
901405			0	-1			1	0	9014050|9014053			901405000					
901504			0	-1			1	0	9015040|9015043			901504000					
901505			0	0			1	0	9015050|9015053	9015040	9015040						
901603			0	-1			1	0	9016030|9016033			901603000					
901604			0	0			1	0	9016040|9016043	9016030	9016030						
901702			0	10			1	0	9017020			901702000					
901704			0	-1			1	0	9017040|9017043			901704000					
901705			0	0			1	0	9017050|9017053	9017040	9017040						
901801			0	9999			1	0	9018010|9018013			901801000					
901804			0	9999			1	0	9018040|9018043	9000070			FxMo1BioMd010121Run01				
901805			0	0.1			1	0	9018050|9018053								
901806			0	-1			1	0	9018060|9018063			901806000					
901807			0	0			1	0	9018070|9018073	9018060	9018060						
901809			0	1			1	0	9018090|9018093	9018010|9018040|1000190	9018010|9018040|1000190						
901810			0	1			1	0	9018100|9018103								
901811			0	9999			1	0	9018110|9018113	9018120		901811000					
901812			0	9999			1	0	9018120|9018123	9018110		901812000					
901813			0	9999			1	0	9018130|9018133	9018090							
901814			0	9999			1	0	9018140|1000			901814000					
901815			0	0.1			1	0	9018150	9018140							
901904			0	-1			1	0	9019040|9019043			901904000					
901905			0	0			1	0	9019050|9019053	9019040	9019040						
901907			0	1			1	0	9019070|9019073	9019130	9019130	901907000					
901908			0	-1			1	0	9019080|9019083	9019070	9019070	901908000					
901909			0	-1			1	0	9019090				FxMo1ArmorMd010071Attack04				
901910			0	-1			1	0	9019100			901910000					
901911			0	10			1	0	9019110	9019080|9019090		901911000					
901912			0	10			1	0	9019120	9019080|9019090		901912000					
901913			0	10			1	0	9019130	9019080|9019110|9019120							
901914			0	10			1	0	9019140	9019160		901914000					
901915			0	6.2			1	0	9019150	9019140		901915000					
901916			0	-1			1	0	9019160	9019150|9019180|9019190|9019210							
901917			0	-1			1	0	9019170			901917000					
901918			0	0.3			1	0	9019180								
901919			0	-1			1	0	9019190								
901920			0	1			1	0	9019200	9019210							
901921			0	6.2			1	0	9019210				FxMo1ArmorMd010071Attack09				
901925			0	6.2			1	0	9019250			901925000					
902002			0	-1			1	0	9020020|9020023			902002000					
902003			0	0			1	0	9020030	9020023	9020023						
902004			0	-1			1	0	9020040|9020023				FxMo1BraveMd010131Attack0102				
902005			0	0			1	0	9020050	9020040	9020040						
902006			0	-1			1	0	9020060|9020063			902006000					
902007			0	0			1	0	9020070|9020073	9020060	9020060						
902106			0	-1			1	0	9021060|9021063			902106000					
902107			0	0			1	0	9021070|9021073	9021060	9021060						
902109			0	1.5			1	0	9021090|9021093								
902110			0	0			1	0	9021100|9021103	9021090							
902112			0	1.1			1	0	9021120|9021113								
902118			0	-1			1	0	9021180				FxMe1ArmorMd010091Attack06				
902119			0	0			1	0	9021190			902119000					
902508			0	3			1	0	9025080|9025082			902508000					
902509			0	1.5			1	0	9025090|10|5			902509000	FxBuffStun1	MarkCase			
902511			0	10			1	0	9025110|9025112			902511000					
902512			0	-1			1	0	9025120			902512000					
902513			0	-1			1	0	9025130			902513000					
902514			0	0			1	0	9025140	9025120|9025130	9025120|9025130						
902516			0	-1			1	0	9025160|9025163	9025170		902516000					
902517			0	-1			1	0	9025170|9025173	9025160							
902605			0	8			1	0	9026050|9026052			902605000					
902606			0	0.8			1	0	9026060|9026062			902606000	FxBuffStun1	MarkCase			
902608			0	2.7			10	0	9026080|9026082			902608000					
902609			0	-1			1	0	9026090|9026093	9026130		902609000					
902613			0	-1			1	0	9026130|9026133	9026090		902613000					
960001			0	0.1			1	0	9600010|9600013								
960002			0	-1			1	0	9600020|9600023								
