Id	Name	Desc	Delay	Duration	EffectType	AffixId	Limit	Cd	Kind	Cover	Mutex	Magic	Effect	EffectJoint	TriggerMagic	TriggerInterval	TriggerOnAdd
815000			0	5			99	0	8150000|8150000			815000000					1
815002			0	0.3			1	0	8150020			815002000					
815100			0	-1			1	0	8151000			815100000					
815101			0	1.2			1	0	8151010			815101000					
815004			0	5			1	0	8150040			815004000					
815005			0	10			1	0	8150050			815005000					
815006			0	-1			1	0	8150060			815006000					
815007			0	3			1	0	8150070			815007000					
815008			0	3			1	0	8150080			815008000					
816000			0	5.6			99	0	8160000|8150000			816000000					1
816001			0	0			1	0	8160010			816001000					
816002			0	-1			1	0	8160020			816002000					
816005			0	-1			1	0	8160050			816005000					
816006			0	-1			1	0	8160060			816006000					
816007			0	0.45			1	0	8160070								
816008			0.45	0.25			1	0	8160080			816008000					
816009			0.1	0.25			1	0	8160090			816009000					
816010			0	1			1	0	8160100				FxMb1LuolanMd010001Attack1102Shouji	Root			
816011			0	5			1	0	8160110			816011000					1
816012			0	-1			1	0	8160120			816012000					
816013			0	-1			1	0	8160130			816013000					
816014			0.1	0			1	0	8160140			816014000					
816100			0	-1			1	0	8161000			816100000					
816015			0	5.6			1	0	8160150			816015000					
816016			0	10			1	0	8160160			816016000					
816017			0	-1			1	0	8160170			816017000					
816018			0	5			1	0	8160180			816018000					
817000			0	3			99	0	8170000|8150000			817000000					1
817001			0	-1			1	0	8170010			817001000					
817002			0	99			99	0	8170020			817002000					
817003			0	5			99	0	8170030								
817004			0	-1			99	0	8170040			817004000					
817007			0	-1			99	0	8170070			817007000					
817008			0	1			1	0	8170080				FxMb1RobotarmorMd030001AttackBorn				
817009			0	0			1	0	8170090|8170093								
817010			0	0			1	0	8170100|8170103								
817011			0	0			1	0	8170110|8170113								
817012			0	0			99	0	8170120			817012000					
817013			0	0			99	0	8170130								
817100			0	-1			1	0	8171000			817100000					
817101			0	2			1	0	8171010			817101000					
817103			3.84	0.5			1	0	8171030			817103000					
817014			0	3			1	0	8170140			817014000					
817015			0	-1			1	0	8170150				FxMb1VirginbioMd030001Attack188sDici				
817016			0	-1			1	0	8170160			817016000					
817017			0	10			1	0	8170170			817017000					
817018			0	10			1	0	8170180			817018000					
817019			0	-1			1	0	8170190			817019000					
817020			0	3.8			99	0	8170200|8150000			817020000					1
817021			0	2.7			1	0	8170210				FxMb1VirginbioMd030001Born				1
818000			0	5.7			99	0	8180000|8150000			818000000					1
818001			0	10			1	0	8180010				FxMb1SandwormMd030001Born				
818002			0	10			1	0	8180020				FxMb1SandwormMd030001BornHead	BoneHead			
818003			3.2	0			1	0	8180030			818003000					
818005			0	5			1	0	8180050			818005000					
818011			0	0.5			1	0	8180110	8180120|8180130|8180140			FxMb1SandwormMd030001BuffStart				
818012			0	-1			1	0	8180120	8180110|8180130			FxMb1SandwormMd030001BuffHold				
818013			0	-1			1	0	8180130	8180110|8180120|8180140			FxMb1SandwormMd030001BuffEnd				
818014			0	-1			1	0	8180140	8180110|8180130			FxMb1SandwormMd030001BoneHead2	BoneHead			
818021			0	5			1	0	8180210			818021000					
818022			0	5.7			1	0	8180220			818022000					
818023			0	10			1	0	8180230			818023000					
818024			0	-1			1	0	8180240			818024000					
819000			0	3.5			99	0	8190000|8150000			819000000					1
819001			0	-1			1	0	8190010|8190013			819001000					
819002			0	5			1	0	8190020|8190023			819002000					
819003			0	5			1	0	8190030|8190033|8		10|15	819003000					
819004			0	5			99	0	8190040|8190043	8190040			FxMb1LuxiyaMd000003iAttack55				
