Id	Name	Desc	Delay	Duration	EffectType	AffixId	Limit	Cd	Kind	Cover	Mutex	Magic	Effect	EffectJoint	TriggerMagic	TriggerInterval	TriggerOnAdd
99510096				-1								99510097					1
99510098				-1								99510099					1
99510094				-1								99510095					1
99510092				-1								99510093					1
90370096			2.5	-1								90370097					1
90370098			2.5	-1								90370099					1
90370094			2.5	-1								90370095					1
90370092			2.5	-1								90370093					1
90440096				-1								90440097					1
90440098				-1								90440099					1
90440094				-1								90440095					1
90440092				-1								90440093					1
90330096			2	-1								90330097					1
90330098			2	-1								90330099					1
90330094			2	-1								90330095					1
90330092			2	-1								90330093					1
90340096			1.5	-1								90340097					1
90340098			1.5	-1								90340099					1
90340094			1.5	-1								90340095					1
90340092			1.5	-1								90340093					1
90260096			1.53	-1								90260097					1
90260098			1.53	-1								90260099					1
90260094			1.53	-1								90260095					1
90260092			1.53	-1								90260093					1
99580096				-1								99580097					1
99580098			0.05	-1								99580099					1
99580094			0.05	-1								99580095					1
99580092			0.05	-1								99580093					1
99540096				-1								99540097					1
99540098			4.17	-1								99540099					1
99540094			4.17	-1								99540095					1
99540092			4.17	-1								99540093					1
99550096				-1								99550097					1
99550098			1.2	-1								99550099					1
99550094			1.2	-1								99550095					1
99550092			1.2	-1								99550093					1
90380096			1.5	-1								90380097					1
90380098			1.5	-1								90380099					1
90380094			1.5	-1								90380095					1
90380092			1.5	-1								90380093					1
99600096			1.5	-1								99600097					1
99600098			1.5	-1								99600099					1
99600094			1.5	-1								99600095					1
99600092			1.5	-1								99600093					1
90220096			1.8	-1								90220097					1
90220098			1.8	-1								90220099					1
90220094			1.8	-1								90220095					1
90220092			1.8	-1								90220093					1
90430096				-1								90430097					1
90430098			3	-1								90430099					1
90430094			3	-1								90430095					1
90430092			3	-1								90430093					1
90510096			1.8	-1								90510097					1
90510098			1.8	-1								90510099					1
90510094			1.8	-1								90510095					1
90510092			1.8	-1								90510093					1
90520096				-1								90520097					1
90520098			0.05	-1								90520099					1
90520094			0.05	-1								90520095					1
90520092			0.05	-1								90520093					1
90530096				-1								90530097					1
90530098			0.05	-1								90530099					1
90530094			0.05	-1								90530095					1
90530092			0.05	-1								90530093					1
90540096				-1								90540097					1
90540098			0.05	-1								90540099					1
90540094			0.05	-1								90540095					1
90540092			0.05	-1								90540093					1
90550096				-1								90550097					1
90550098			0.05	-1								90550099					1
90550094			0.05	-1								90550095					1
90550092			0.05	-1								90550093					1
90560096				-1								90560097					1
90560098			0.05	-1								90560099					1
90560094			0.05	-1								90560095					1
90560092			0.05	-1								90560093					1
90570096				-1								90570097					1
90570098			0.05	-1								90570099					1
90570094			0.05	-1								90570095					1
90570092			0.05	-1								90570093					1
90580096			1.8	-1								90580097					1
90580098			1.8	-1								90580099					1
90580094			1.8	-1								90580095					1
90580092			1.8	-1								90580093					1
90590096				-1								90590097					1
90590098			0.7	-1								90590099					1
90590094			0.7	-1								90590095					1
90590092			0.7	-1								90590093					1
