Id	Name	Desc	Delay	Duration	EffectType	AffixId	Limit	Cd	Kind	Cover	Mutex	Magic	Effect	EffectJoint	TriggerMagic	TriggerInterval	TriggerOnAdd
750001			0	-1			1	0	7500010			750001000					
750002			0	-1			1	0	7500020			750002000					
750003			0	-1			1	0	7500030			750003000					
750004			0	-1			1	0	7500040			750004000					
750005			0	-1			1	0	7500050			750005000					
750006			0	-1			1	0	7500060			750006000					
750007			0	0			-1	0	7500070			750007000					
750008			0	0			-1	0	7500080			750008000					
750009			0	0			-1	0	7500090			750009000					
750010			0	0			-1	0	7500100			750010000					
750011			0	0			-1	0	7500110			750011000					
750012			0	-1			1	0	7500120			750012000					
750013			0	-1			1	0	7500130			750013000					
750014			0	-1			1	0	7500140			750014000					
750015			0	-1			1	0	7500150			750015000					
750016			0	0			-1	0	7500160			750016000					
750017			0	0			-1	0	7500170			750017000					
750018			0	0			-1	0	7500180			750018000					
750019			0	0			-1	0	7500190			750019000					
750020			0	-1			-1	0	7500200			750020000					
750021			0	0			-1	0	7500210			750021000					
750022			0	15			1	0	7500220			750022000	FxCizhuiBilei	HitCase			
750023			0	-1			1	0	7500230			750023000					
750024			0	0			1	0	7500240			750024000					
750025			0	-1			1	0	7500250			750025000					
750026			0	-1			1	0	7500260			750026000					
750027			0	-1			1	0	7500270			750027000					
750028			0	0			1	0	7500280			750028000					
750029			0	0			1	0	7500290			750029000					
750030			0	0			1	0	7500300			750030000					
750032			0	-1			-1	0	7500320			750032000					
750033			0	0			1	0	7500330			750033000					
750034			0	-1			1	0	7500340			750034000					
750035			0	0			1	0	7500350			750035000					
750036			0	-1			1	0	7500360			750036000					
750037			0	-1			1	0	7500370			750037000					
750038			0	0			1	0	7500380			750038000					
750039			0	-1			1	0	7500390			750039000					
750040			0	0			1	0	7500400	7500410|7500420							
750041			0	-1			1	0	7500410			750041000					
750042			0	-1			1	0	7500420			750042000					
750043			0	-1			1	0	7500430			750043000					
750044			0	-1			-1	0	7500440			750044000					
750045			0	-1			-1	0	7500450			750045000					
750046			0	-1			1	0	7500460			750046000					
750047			0	-1			1	0	7500470			750047000					
750048			0	-1			1	0	7500480			750048000					
750049			0	-1			1	0	7500490			750049000					
750050			0	-1			1	0	7500500								
750051			0	-1			1	0	7500510			750051000					
750052			0	-1			1	0	7500520			750052000					
750053			0	-1			1	0	7500530			750053000					
750054			0	0			-1	0	7500540			750054000					
750055			0	0			-1	0	7500550			750055000					
750056			0	-1			1	0	7500560			750056000					
750057			0	-1			1	0	7500570			750057000					
750058			0	-1			1	0	7500580			750058000					
750059			0	-1			1	0	7500590			750059000					
750060			0	-1			1	0	7500600			750060000					
750061			0	0			-1	0	7500610			750061000					
750062			0	-1			1	0	7500620			750062000					
750063			0	0			-1	0	7500630			750063000					
750064			0	0			-1	0	7500640			750064000					
750065			0	15			1	0	7500650			750065000					
750066			0	-1			1	0	7500660			750066000					
750067			0	-1			-1	0	7500670			750067000					
750068			0	-1			-1	0	7500680			750068000					
750069			0	-1			1	0	7500690			750069000					
750070			0	-1			1	0	7500700			750070000					
750071			0	5			1	0	7500710			750071000					
750072			0	-1			1	0	7500720			750072000					
750073			0	-1			1	0	7500730			750073000					
750074			0	0			-1	0	7500740			750074000					
750075			0	-1			1	0	7500750			750075000					
750076			0	-1			1	0	7500760			750076000					
750077			0	0			1	0	7500770			750077000					
750078			0	0			1	0	7500780			750078000					
750079			0	0			1	0	7500790			750079000					
750080			0	0			1	0	7500800			750080000					
750081			0	0			1	0	7500810			750081000					
750082			0	0			1	0	7500820			750082000					
750083			0	-1			1	0	7500830			750083000					
750084			0	-1			1	0	7500840			750084000					
750085			0	-1			1	0	7500850			750085000					
750086			0	0			1	0	7500860			750086000					
750087			0	0			1	0	7500870			750087000					
750088			0	-1			1	0	7500880			750088000	FxCizhuiFusu	Root			
750089			0	0			1	0	7500890|11|6			750089000					
750090			0	-1	102		1	0	7500900|102|100|6			750090000	FxTongyongJiafang	HitCase			
750091			0	-1			1	0	7500910			750091000	FxCizhuiDiandun	HitCase			
750092			0	0			1	0	7500920			750092000					
