Id	Name	Desc	Delay	Duration	EffectType	AffixId	Limit	Cd	Kind	Cover	Mutex	Magic	Effect	EffectJoint	TriggerMagic	TriggerInterval	TriggerOnAdd
991591			0	1			1	0	9915910			991591000					
991583			0	-1			1	0	9915830			991583000					1
991596			0	-1			1	0	9915960			991596000					
991581			0	4			1	0	9915810|9915812			991581000					
991881			0	6			1	0	9918810			991881000					
991801			0	-1			1	0	9918010			991801000					
991802			0	-1			1	0	9918020			991802000					
991803			0	-1			1	0	9918030			991803000					
991804			0	0			1	0	9918040	7410010							
991750			0	30			-1	0	9917500|9917501				FxTongyongJiagong	HitCase			
991888			0	30			1	0	9918880			991888000					
991752			0	1.1			1	0	9917520|9917521			991752000					
991889			0.2	1.1			1	0	9918890|99188911				FxTongyongCureshouji	HitCase			1
991890			0.3	1.1			1	0	9918900|99189011				FxTongyongJiazhiliao	HitCase			1
991891			0	1.1			1	0	9918910			991891000					
991892			0	0			1	0	9918920								
991893			0	0.2			1	0	9918930			991893000					
991894			0	0.2			1	0	9918940			991894000					
991541			0	-1			1	0	9915410|9915411			991541000					
991542			0	-1			1	0	9915420|9915421			991542000					
991551			0	0			1	0	9915510|9915511			991551000					
991552			0	0			1	0	9915520|9915521			991552000					
991543			0	-1			1	0	9915430|9915431			991543000					
991553			0	0			1	0	9915530|9915531			991553000					
991544			0	-1			1	0	9915440|9915441			991544000					
991554			0	0			1	0	9915540|9915541			991554000					
992053			0	-1			1	0	9920530|9920531			992053000					
992054			0	0			1	0	9920540|9920541			992054000					
992055			0	-1			1	0	9920550			992055000					
992056			0	-1			1	0	9920560			992056000					
992057			0	-1			1	0	9920570|9920571			992057000					
992058			0	-1			6	0	9920580			992058000					
992059			0	-1			1	0	9920590			992059000					
992060			0	-1			1	0	9920600			992060000					
992061			0	-1			1	0	9920610|9920613			992061000					1
992062			0	-1			1	0	9920620			992062000					
992063			0	-1			1	0	9920630			992063000					
991530			0	-1			1	0	9915300|9915301			991530000					
991532			0	-1			1	0	9915320			991532000					
991533			0	-1			1	0	9915330			991533000					
991501			0	-1			1	0	9915010	9915050|9915030|9915070		991501000					
991502			0	-1			1	0	9915020	9915060|9915040|9915080		991502000					
991503			0	-1			1	0	9915030	9915050|9915010|9915070		991503000					
991504			0	-1			1	0	9915040	9915060|9915020|9915080		991504000					
991505			0	-1			1	0	9915050	9915010|9915030|9915070		991505000					
991506			0	-1			1	0	9915060	9915020|9915040|9915080		991506000					
991507			0	-1			1	0	9915070	9915010|9915030|9915050		991507000					
991508			0	-1			1	0	9915080	9915020|9915040|9915060		991508000					
991509			0	0.1			1	0	9915090	9915070|9915080|9915020|9915010|9915030|9915040|9915050|9915060|9915160|9915170							
991510			0	-1			1	0	9915100			991510000					
991511			0	-1			1	0	9915110			991511000					
991512			0	0			1	0	9915120			991512000					
991513			0	-1			1	0	9915130			991513000					
991514			0	-1			1	0	9915140	9915010|9915030|9915050|9915070		991514000					
991515			0	-1			1	0	9915150	9915020|9915040|9915060|9915080		991515000					
991516			0	-1			1	0	9915160	9915010|9915030|9915050|9915070		991516000					
991517			0	-1			1	0	9915170	9915020|9915040|9915060|9915080		991517000					
991519			0	-1			1	0	9915190			991519000	FxMt1DwxMd000001Buff				1
