Id	Name	Desc	Delay	Duration	EffectType	AffixId	Limit	Cd	Kind	Cover	Mutex	Magic	Effect	EffectJoint	TriggerMagic	TriggerInterval	TriggerOnAdd
99410096				-1								99410097					1
99410098			1.8	-1								99410099					1
99410094			1.8	-1								99410095					1
99410092			1.8	-1								99410093					1
90410096				-1								90410097					1
90410098				-1								90410099					1
90410094				-1								90410095					1
90410092				-1								90410093					1
90400096				-1								90400097					1
90400098				-1								90400099					1
90400094				-1								90400095					1
90400092				-1								90400093					1
90450096			1.8	-1								90450097					1
90450098			1.8	-1								90450099					1
90450094			1.8	-1								90450095					1
90450092			1.8	-1								90450093					1
90460096			1.8	-1								90460097					1
90460098			1.8	-1								90460099					1
90460094			1.8	-1								90460095					1
90460092			1.8	-1								90460093					1
