Id	Name	Desc	Delay	Duration	EffectType	AffixId	Limit	Cd	Kind	Cover	Mutex	Magic	Effect	EffectJoint	TriggerMagic	TriggerInterval	TriggerOnAdd
780001			0	-1	202	780001	1	0	7800010|202|7700000|200|5			780001000	FxTongyongJianfang	HitCase			
780002			0	-1	202	780002	1	0	7800020|202|7700000|200|5			780002000	FxTongyongJianfang	HitCase			
780003			0	-1	202	780003	1	0	7800030|202|7700000|200|5			780003000	FxTongyongJianfang	HitCase			
780011			0	-1	202	780011	1	0	7800110|202|7700000|200|5			780011000	FxTongyongJianfang	HitCase			
780012			0	-1	202	780012	1	0	7800120|202|7700000|200|5			780012000	FxTongyongJianfang	HitCase			
780013			0	-1	202	780013	1	0	7800130|202|7700000|200|5			780013000	FxTongyongJianfang	HitCase			
780021			0	-1	202	780021	1	0	7800210|202|7700000|200|5			780021000	FxTongyongJianfang	HitCase			
780022			0	-1	202	780022	1	0	7800220|202|7700000|200|5			780022000	FxTongyongJianfang	HitCase			
780023			0	-1	202	780023	1	0	7800230|202|7700000|200|5			780023000	FxTongyongJianfang	HitCase			
780031			0	-1	202	780031	1	0	7800310|202|7700000|200|5			780031000	FxTongyongJianfang	HitCase			
780032			0	-1	202	780032	1	0	7800320|202|7700000|200|5			780032000	FxTongyongJianfang	HitCase			
780033			0	-1	202	780033	1	0	7800330|202|7700000|200|5			780033000	FxTongyongJianfang	HitCase			
780041			0	-1	202	780041	1	0	7800410|202|7700000|200|5			780041000	FxTongyongJianfang	HitCase			
780042			0	-1	202	780042	1	0	7800420|202|7700000|200|5			780042000	FxTongyongJianfang	HitCase			
780043			0	-1	202	780043	1	0	7800430|202|7700000|200|5			780043000	FxTongyongJianfang	HitCase			
780051			0	-1	202	780051	1	0	7800510|202|7700000|200|5			780051000	FxTongyongJianfang	HitCase			
780052			0	-1	202	780052	1	0	7800520|202|7700000|200|5			780052000	FxTongyongJianfang	HitCase			
780053			0	-1	202	780053	1	0	7800530|202|7700000|200|5			780053000	FxTongyongJianfang	HitCase			
780061			0	-1	201	780061	1	0	7800610|202|7700000|200|5			780061000	FxTongyongJiangong	HitCase			
780062			0	-1	201	780062	1	0	7800620|202|7700000|200|5			780062000	FxTongyongJiangong	HitCase			
780063			0	-1	201	780063	1	0	7800630|202|7700000|200|5			780063000	FxTongyongJiangong	HitCase			
780071			0	-1	202	780071	1	0	7800710|202|7700000|200|5			780071000	FxTongyongJianfang	HitCase			
780072			0	-1	202	780072	1	0	7800720|202|7700000|200|5			780072000	FxTongyongJianfang	HitCase			
780073			0	-1	202	780073	1	0	7800730|202|7700000|200|5			780073000	FxTongyongJianfang	HitCase			
780081			0	-1	202	780081	1	0	7800810|202|7700000|200|5			780081000	FxTongyongJianfang	HitCase			
780082			0	-1	202	780082	1	0	7800820|202|7700000|200|5			780082000	FxTongyongJianfang	HitCase			
780083			0	-1	202	780083	1	0	7800830|202|7700000|200|5			780083000	FxTongyongJianfang	HitCase			
780091			0	-1	201	780091	1	0	7800910|202|7700000|200|5			780091000	FxTongyongJiangong	HitCase			
780092			0	-1	201	780092	1	0	7800920|202|7700000|200|5			780092000	FxTongyongJiangong	HitCase			
780093			0	-1	201	780093	1	0	7800930|202|7700000|200|5			780093000	FxTongyongJiangong	HitCase			
780094			0	-1			1	0	7800940			780094000					
780095			0	-1			1	0	7800950			780095000					
780096			0	-1			1	0	7800960			780096000					
780097			0	-1			1	0	7800970			780097000					
780098			0	-1			1	0	7800980			780098000					
780099			0	-1			1	0	7800990			780099000					
780101			0	-1	202	780101	1	0	7801010|202|7700000|200|5			780101000	FxTongyongJianfang	HitCase			
780102			0	-1	202	780102	1	0	7801020|202|7700000|200|5			780102000	FxTongyongJianfang	HitCase			
780103			0	-1	202	780103	1	0	7801030|202|7700000|200|5			780103000	FxTongyongJianfang	HitCase			
780104			0	-1			1	0	7801040			780104000					
780105			0	-1			1	0	7801050			780105000					
780106			0	-1			1	0	7801060			780106000					
780111			0	-1	202	780111	1	0	7801110|202|7700000|200|5			780111000	FxTongyongJianfang	HitCase			
780112			0	-1	202	780112	1	0	7801120|202|7700000|200|5			780112000	FxTongyongJianfang	HitCase			
780113			0	-1	202	780113	1	0	7801130|202|7700000|200|5			780113000	FxTongyongJianfang	HitCase			
780114			0	-1			1	0	7801140			780114000					
780115			0	-1			1	0	7801150			780115000					
780116			0	-1			1	0	7801160			780116000					
780121			0	-1	202	780121	1	0	7801210|202|7700000|200|5			780121000	FxTongyongJianfang	HitCase			
780122			0	-1	202	780122	1	0	7801220|202|7700000|200|5			780122000	FxTongyongJianfang	HitCase			
780123			0	-1	202	780123	1	0	7801230|202|7700000|200|5			780123000	FxTongyongJianfang	HitCase			
780124			0	-1			1	0	7801240			780124000					
780125			0	-1			1	0	7801250			780125000					
780126			0	-1			1	0	7801260			780126000					
780131			0	-1	101	780131	1	0	7801310|101|7700000|100|6			780131000	FxTongyongJiagong	HitCase			
780132			0	-1	101	780132	1	0	7801320|101|7700000|100|6			780132000	FxTongyongJiagong	HitCase			
780133			0	-1	101	780133	1	0	7801330|101|7700000|100|6			780133000	FxTongyongJiagong	HitCase			
780141			0	-1	102	780141	1	0	7801410|102|7700000|100|6			780141000	FxTongyongJiafang	HitCase			
780142			0	-1	102	780142	1	0	7801420|102|7700000|100|6			780142000	FxTongyongJiafang	HitCase			
780143			0	-1	102	780143	1	0	7801430|102|7700000|100|6			780143000	FxTongyongJiafang	HitCase			
780151			0	-1	102	780151	1	0	7801510|102|7700000|100|6			780151000	FxTongyongJiafang	HitCase			
780152			0	-1	102	780152	1	0	7801520|102|7700000|100|6			780152000	FxTongyongJiafang	HitCase			
780153			0	-1	102	780153	1	0	7801530|102|7700000|100|6			780153000	FxTongyongJiafang	HitCase			
780161			0	-1	102	780161	1	0	7801610|102|7700000|100|6			780161000	FxTongyongJiafang	HitCase			
780162			0	-1	102	780162	1	0	7801620|102|7700000|100|6			780162000	FxTongyongJiafang	HitCase			
780163			0	-1	102	780163	1	0	7801630|102|7700000|100|6			780163000	FxTongyongJiafang	HitCase			
780171			0	-1	102	780171	1	0	7801710|102|7700000|100|6			780171000	FxTongyongJiafang	HitCase			
780172			0	-1	102	780172	1	0	7801720|102|7700000|100|6			780172000	FxTongyongJiafang	HitCase			
780173			0	-1	102	780173	1	0	7801730|102|7700000|100|6			780173000	FxTongyongJiafang	HitCase			
780181			0	-1	102	780181	1	0	7801810|102|7700000|100|6			780181000	FxTongyongJiafang	HitCase			
780182			0	-1	102	780182	1	0	7801820|102|7700000|100|6			780182000	FxTongyongJiafang	HitCase			
780183			0	-1	102	780183	1	0	7801830|102|7700000|100|6			780183000	FxTongyongJiafang	HitCase			
780191			0	-1	102	780191	1	0	7801910|102|7700000|100|6			780191000	FxTongyongJiafang	HitCase			
780192			0	-1	102	780192	1	0	7801920|102|7700000|100|6			780192000	FxTongyongJiafang	HitCase			
780193			0	-1	102	780193	1	0	7801930|102|7700000|100|6			780193000	FxTongyongJiafang	HitCase			
780201			0	-1	102	780201	1	0	7802010|102|7700000|100|6			780201000	FxTongyongJiafang	HitCase			
780202			0	-1	102	780202	1	0	7802020|102|7700000|100|6			780202000	FxTongyongJiafang	HitCase			
780203			0	-1	102	780203	1	0	7802030|102|7700000|100|6			780203000	FxTongyongJiafang	HitCase			
780211			0	-1	103	780211	1	0	7802110|103|7700000|100|6			780211000	FxTongyongJiasu	Root			
780212			0	-1	103	780212	1	0	7802120|103|7700000|100|6			780212000	FxTongyongJiasu	Root			
780213			0	-1	103	780213	1	0	7802130|103|7700000|100|6			780213000	FxTongyongJiasu	Root			
780214			0	-1			10	0	7802140			780214000					
780215			0	-1			10	0	7802150			780215000					
780216			0	0			1	0	7802160			780216000					
780217			0	0			1	0	7802170			780217000					
780221			0	-1		780221	1	0	7802210|7700000			780221000	FxCizhuiBudong	Root			
780222			0	-1			1	0	7802220			780222000					
780223			0	-1			1	0	7802230|8		10|15	780223000					
780231			0	-1		780231	1	0	7802310|7700000			780231000	FxCizhuiFusu	HitCase			
780232			0	-1		780232	1	0	7802320|7700000			780232000	FxCizhuiFusu	HitCase			
