Id	Name	Desc	Delay	Duration	EffectType	AffixId	Limit	Cd	Kind	Cover	Mutex	Magic	Effect	EffectJoint	TriggerMagic	TriggerInterval	TriggerOnAdd
101808			0	0			1	0	1018080			101808000					1
101809			0	0			1	0	1018090			101809000					1
101813			0	0.8			1	0	1018130	1018150		101813000					
101837			0	-1			1	0	1018370|8	1018370	10|15	101837000	FxTongyongBati	Root			1
101838			0	0			1	0	1018380	1018370							
101847			0	0			1	0	1018470			101847000					1
101848			0	0			1	0	1018480			101848000					1
101849			0	0			1	0	1018490			101849000					1
101850			0	1			1	0	1018500			101850000					1
101851			0	3.9			1	0	1018510			101851000					1
101853			0	4			1	0	1018530	1018530		101853000					
101854			0	5			1	0	1018540|1	1018540		101854000					
101855			0	1.15			1	0	1018550	1018550		101855000					1
101856			0	-1			1	0	1018560			101856000					
101861			0	-1			1	0	1018610|403			101861000					1
101862			0	3.3			1	0	1018620|401			101862000					1
101863			0	-1			1	0	1018630	1018630			FxR3DubianBuff	Root			
101864			0	-1			1	0	1018640	1018640		101864000					1
101867			0	0			1	0	1018670	1018630							
101868			0	1			1	0	1018680|9|8	1018680|9	5|10|15|200	101868000					1
101869			0	0			1	0	1018690	1018680|9							1
101870			0	1			1	0	1018700			101870000					1
101871			0	1			1	0	1018710			101871000					1
101872			0	1			1	0	1018720			101872000					1
101873			0	0			1	0	1018730	1018700|1018710|1018720|1018810|1018820|1018830							1
101874			0	5			1	0	1018740			101874000					
101875			0	0			1	0	1018750	1018740							1
101876			0	5			1	0	1018760			101876000					
101877			0	0			1	0	1018770	1018760							1
101879			0	-1			1	0	1018790|411			101879000	FxR3DubianPinzhiGuadianBip001LForearm	Bip001LForearm			
101880			0	-1			1	0	1018800			101880000					
101881			0	-1			1	0	1018810			101881000					
101882			0	-1			1	0	1018820			101882000					
101883			0	-1			1	0	1018830			101883000					
101884			0	-1			1	0	1018840			101884000					
101885			0	-1			1	0	1018850			101885000					
101886			0	-1			1	0	1018860			101886000					
101887			0	-1			1	0	1018870	1018870		101887000					1
101889			0	-1			1	0	1018890	1018890		101889000					1
101891			0	-1			1	0	1018910	1018910		101891000					
101892			0	-1			1	0	1018920	1018920		101892000	FxTongyongJiagong	HitCase			
101893			0	0			1	0	1018930	1018920							
101894			0	4			1	0	1018940	1018940			FxTongyongJianfang	HitCase			
101895			0	4			1	0	1018950	1018950			FxTongyongJianfang	HitCase			
100905			0	2			1	0	1009050			100905000					
100906			0	0			1	0	1009060	1009050							
100907			0	2			1	0	1009070			100907000					
100908			0	0			1	0	1009080	1009070							
100933			0	0			1	0	1009330			100933000					1
100935			0	0.4			1	0	1009350|8		10|15	100935000					
100936			0	0			1	0	1009360	1009350|1009370							
100937			0	1.5			1	0	1009370|8		10|15	100937000					
100941			0	-1			1	0	1009410			100941000					
100942			0	-1			1	0	1009420				FxR2AilaBuff	HitCase			
100943			0	0			1	0	1009430	1009420							
100945			0	0			1	0	1009450			100945000					1
100946			0	7			1	0	1009460	1009460		100946000	FxR2AilaAttack41Buff	Root			
100947			0	1.3			1	0	1009470	1009470		100947000					1
100948			0	1.2			1	0	1009480	1009480		100948000					
100949			0	1.5			1	0	1009490	1009490		100949000					
100952			0	1.3			1	0	1009520	1009520		100952000					
100954			0	1.4			1	0	1009540|402			100954000					1
100955			0	-1			1	0	1009550|403			100955000					1
100960			0	-1			1	0	1009600			100960000					
100961			0	3			1	0	1009610|401			100961000					1
100963			0	0			1	0	1009630			100963000					1
100964			0	0			1	0	1009640			100964000					1
100965			0	0			1	0	1009650			100965000					1
100966			0	-1			1	0	1009660|411			100966000	FxR2AilaPinzhiGuadianBip001LUpperArm	Bip001LUpperArm			
100967			0	5			1	0	1009670	1009910		100967000	FxTongyongJianfang	HitCase			
100980			0	-1			1	0	1009800	1009800		100980000					
100981			0	-1			1	0	1009810	1009810		100981000					
100982			0	-1			1	0	1009820	1009820		100982000					
100983			0	-1			1	0	1009830	1009830		100983000					
100984			0	-1			1	0	1009840	1009840		100984000					
100985			0	-1			1	0	1009850	1009850		100985000					
100986			0	-1			1	0	1009860	1009860		100986000					
100987			0	-1			1	0	1009870	1009870		100987000					
100988			0	5			1	0	1009880	1009880		100988000	FxTongyongJiafang	HitCase			
100989			0	5			1	0	1009890	1009890		100989000					
100990			0	-1			1	0	1009900	1009900		100990000					
100991			0	5			1	0	1009910	1009910		100991000	FxTongyongJianfang	HitCase			
100992			0	-1			1	0	1009920	1009920		100992000					
100993			0	10			1	0	1009930	1009930		100993000	FxTongyongJiagong	HitCase			
