Id	Name	Desc	Delay	Duration	EffectType	AffixId	Limit	Cd	Kind	Cover	Mutex	Magic	Effect	EffectJoint	TriggerMagic	TriggerInterval	TriggerOnAdd
101413			0	1			1	0	1014130	1014130		101413000					
101414			0	0.05			1	0	1014140	1014130		101414000					
101415			0	0			1	0	1014150	1014680|1014690	1014680|1014690						
101423			0	10			1	0	1014230	1014230			FxR3BiankaAttack21Buff	Root			
101424			0	10			1	0	1014240	1014240			FxR3BiankaAttack21Buff	Root			
101425			0	10			1	0	1014250	1014250			FxR3BiankaAttack21Buff	Root			
101426			0	-1			1	0	1014260			101426000					
101427			0	0.2			1	0	1014270								
101433			0	0.2			1	0	1014330|1014080|1017330			101433000					
101434			0	0.2			1	0	1014340|1014080|1017340			101434000					
101435			0	0.2			1	0	1014350|1014080|1017350	1014330	1014330	101435000					
101436			0	0.2			1	0	1014360|1014080|1017360	1014340	1014340	101436000					
101437			0	0.2			1	0	1014370|1014080|1017370	1014330|1014350	1014330|1014350	101437000					
101438			0	0.2			1	0	1014380|1014080|1017380	1014340|1014360	1014340|1014360	101438000					
101440			0	-1			1	0	1014400			101440000					
101441			0	5			1	0	1014410	1014420							
101442			0	-1			1	0	1014420	1014420			FxR3BiankaAttack41BuffBip001RHand	Bip001RHand			
101443			0	0			1	0	1014430	1014410	1014410						
101444			0	0.1			1	0	1014440	1014470|1014480	1014470|1014480						
101445			0	0			1	0	1014450								
101447			0	-1			1	0	1014470|3			101447000					
101448			0	-1			1	0	1014480|3			101448000					
101449			0	-1			1	0	1014490			101449000					
101451			0	2.1			1	0	1014510|402			101451000					1
101453			0	4.7			1	0	1014530			101453000					
101454			0	4.7			1	0	1014540	1014550		101454000					
101455			0	0			1	0	1014550	1014540							
101457			0	-1			1	0	1014570			101457000					
101460			0	-1			1	0	1014600	1014470|1014480	1014470|1014480						
101461			0	0			1	0	1014610			101461000					
101462			0	0.15			1	0	1014620			101462000					
101470			0	-1			1	0	1014700			101470000					
101471			0	3.15			1	0	1014710|401			101471000					
101472			0	-1			1	0	1014720|403			101472000					
