Id	Name	Desc	Delay	Duration	EffectType	AffixId	Limit	Cd	Kind	Cover	Mutex	Magic	Effect	EffectJoint	TriggerMagic	TriggerInterval	TriggerOnAdd
100405			0	0			1	0	1004050								
100406			0	0			1	0	1004060			100406000					
100423			0	4			1	0	1004230	1004230|1004240|1004250		100423000	FxR2BiankaAttack21BuffWuqi	WeaponCase1			
100424			0	6			1	0	1004240	1004230|1004240|1004250		100424000	FxR2BiankaAttack21BuffWuqi	WeaponCase1			
100425			0	8			1	0	1004250	1004230|1004240|1004250		100425000	FxR2BiankaAttack21BuffWuqi	WeaponCase1			
100426			0	0			1	0	1004260	1004260							
100427			0	0			1	0	1004270	1004260							
100433			0	2			1	0	1004330	1004330		100433000					
100434			0	0			-1	0	1004340			100434000					
100435			0	0			-1	0	1004350			100435000					
100436			0	0			-1	0	1004360			100436000					
100437			0	0			1	0	1004370	1004330							
100440			0	-1			1	0	1004400			100440000					
100441			0	-1			1	0	1004410				FxR2BiankaBD1	HitCase			
100442			0	-1			1	0	1004420				FxR2BiankaBD2	HitCase			
100443			0	-1			1	0	1004430				FxR2BiankaBD3	HitCase			
100444			0	0			1	0	1004440	1004410|1004420|1004430							
100446			0	2.9			1	0	1004460			100446000					
100450			0	-1			1	0	1004500			100450000					
100451			0	2.5			1	0	1004510|402			100451000					1
100455			0	1			1	0	1004550|22|5|10			100455000					
100456			0	1			1	0	1004560|22|5|10			100456000					
100457			0	1			1	0	1004570|1	1004570		100457000					
100460			0	-1			1	0	1004600|403			100460000					1
100461			0	2.75			1	0	1004610|401			100461000					1
100462			0	5			1	0	1004620			100462000					1
100463			0	-1			1	0	1004630			100463000					
100464			0	10			1	0	1004640			100464000					1
100465			0	10			1	0	1004650			100465000					1
100466			0	-1			1	0	1004660|411			100466000	FxR2BiankaPinzhiGuadianBip001LForearm	Bip001LForearm			
100488			0	-1			1	0	1004880			100488000					
100489			0	0.1			1	0	1004890			100489000					
100490			0	-1			1	0	1004900			100490000					
100492			0	-1			1	0	1004920			100492000					
100493			0	-1			1	0	1004930			100493000					
100494			0	-1			1	0	1004940			100494000					
101636			0	1.1			1	0	1016360|8		10|15	101636000					
101637			0	1.1			1	0	1016370|8		10|15	101637000					
101638			0	1.1			1	0	1016380|8		10|15	101638000					
101639			0	0			1	0	1016390	1016360|1016370|1016380							
101641			0	-1			1	0	1016410			101641000					
101645			0	4			1	0	1016450				FxR3ShenweiAttack31Gedang	HitCase			
101649			0	1.5			1	0	1016490|8		10|15	101649000					
101650			0	1.5			1	0	1016500|8		10|15	101650000					
101651			0	1.5			1	0	1016510|8		10|15	101651000					
101652			0	0			1	0	1016520	1016490|1016500|1016510							
101656			0	3	17		1	0	1016560|17|5|10			101656000	FxTongyongYunxuan	MarkCase			
101657			0	4	17		1	0	1016570|17|5|10			101657000	FxTongyongYunxuan	MarkCase			
101658			0	5	17		1	0	1016580|17|5|10			101658000	FxTongyongYunxuan	MarkCase			
101660			0	-1			1	0	1016600			101660000					
101661			0	5			1	0	1016610			101661000					1
101662			0	3.7			1	0	1016620|401			101662000					1
101663			0	-1			1	0	1016630|403			101663000					1
101666			0	5	202		1	0	1016660|202|200|5	1016660		101666000	FxTongyongJianfang	HitCase			
101667			0	-1			1	0	1016670			101667000					
101669			0	-1			1	0	1016690			101669000					
101670			0	-1			1	0	1016700			101670000					
101673			0	3			1	0	1016730|402			101673000					1
101674			0	-1			1	0	1016740				FxR3ShenweiAttack51Start	Root			
101675			0	-1			1	0	1016750	1016740|1016770|1016780|1016970|1016980|1016990							
101676			0	1			1	0	1016760	1016700			FxR3ShenweiAttack51End	Root			
101677			0	-1			1	0	1016770			101677000					
101678			0	-1			1	0	1016780			101678000					
101679			0	3			1	0	1016790|1	1016790		101679000					
101680			0	0.1			1	0	1016800			101680000					
101681			0	-1			1	0	1016810			101681000					
101682			0	-1			1	0	1016820			101682000					
101683			0	-1			1	0	1016830			101683000					
101684			0	-1			1	0	1016840			101684000					
101685			0	-1			1	0	1016850			101685000					
101686			0	10			1	0	1016860			101686000					
101687			0	10			1	0	1016870			101687000					
101688			0	-1			1	0	1016880|411			101688000	FxR3ShenweiPinzhiGuadianBip001RForearm	Bip001RForearm			
101690			0	-1			1	0	1016900			101690000					
101691			0	-1			1	0	1016910			101691000					
101692			0	-1			1	0	1016920			101692000					
101694			0	-1			1	0	1016940			101694000					
101695			0	-1			1	0	1016950			101695000					
101696			0	0			1	0	1016960	1016910|1016950							
101697			0	-1			1	0	1016970			101697000					
101698			0	-1			1	0	1016980			101698000					
101699			0	-1			1	0	1016990			101699000					
101709			0	2			1	0	1017090			101709000					
101719			0	2			1	0	1017190			101719000					
101723			0	7.1			1	0	1017230	1017230|1017240|1017250							
101724			0	9.1			1	0	1017240	1017230|1017240|1017250							
