Id	Name	Desc	Delay	Duration	EffectType	AffixId	Limit	Cd	Kind	Cover	Mutex	Magic	Effect	EffectJoint	TriggerMagic	TriggerInterval	TriggerOnAdd
100614			0	1			1	0	1006140|1006140								
100619			0	4			1	0	1006190|402			100619000					1
100620			0	10			1	0	1006200	1006200		100620000	FxR2ShenweiAttack21Hudun	Root			
100621			0	10			1	0	1006210	1006200|1006210		100621000	FxR2ShenweiAttack21Hudun	Root			
100622			0	10			1	0	1006220	1006200|1006210|1006220		100622000	FxR2ShenweiAttack21Hudun	Root			
100623			0	1	17		1	0	1006230|17|5|10			100623000	FxTongyongYunxuan	MarkCase			
100624			0	1.5	17		1	0	1006240|17|5|10			100624000	FxTongyongYunxuan	MarkCase			
100625			0	2	17		1	0	1006250|17|5|10			100625000	FxTongyongYunxuan	MarkCase			
100633			0	-1			1	0	1006330			100633000					
100634			0	-1			1	0	1006340			100634000					
100635			0	3	9		1	0	1006350|9|8	1006350	5|10|15|200	100635000	FxTongyongWudi				1
100636			0	3			1	0	1006360|8	1006360	10|15	100636000					1
100637			0	-1			3	0	1006370|1006370			100637000					
100638			0	-1			1	0	1006380			100638000					
100639			0	1			1	0	1006390	1006390		100639000					1
100640			0	0			1	0	1006400	1006860|1006350|1006360							1
100643			0	-1			1	0	1006430			100643000					
100644			0	1			1	0	1006440								
100645			0	-1			1	0	1006450	1006460|1006470			FxR2ShenweiAttack31ChongdianWuqi	WeaponCase1			
100646			0	-1			1	0	1006460	1006450|1006470			FxR2ShenweiAttack32ChongdianWuqi	WeaponCase1			
100647			0	-1			1	0	1006470	1006450|1006460			FxR2ShenweiAttack33ChongdianWuqi	WeaponCase1			
100648			0	1			1	0	1006480	1006480			FxR2ShenweiAttack31Chongdian	Root			
100649			0	1			1	0	1006490	1006480|1006490			FxR2ShenweiAttack33Chongdian	Root			
100650			0	-1			1	0	1006500			100650000					
100652			0	3	17		1	0	1006520|17|5|10			100652000	FxTongyongYunxuan	MarkCase			
100653			0	5	102		1	0	1006530|102|100|6			100653000	FxTongyongJianfang	HitCase			
100654			0	-1			3	0	1006540|1006370			100654000					
100655			0	-1			3	0	1006550|1006370			100655000					
100656			0	-1			3	0	1006560|1006370			100656000					
100657			0	-1			3	0	1006570|1006370			100657000					
100662			0	1.85			1	0	1006620|1	1006620		100662000					
100663			0.05	0			1	0	1006630			100663000					
100664			0	0.5			1	0	1006640	9000230|9000090|9000290	9000230|9000090|9000290						1
100665			0	0			3	0	1006650			100665000					
100666			0	0			3	0	1006660			100666000					
100667			0	0			3	0	1006670			100667000					
100668			0	0			3	0	1006680			100668000					
100670			0	3.7			1	0	1006700|402			100670000					1
100671			0	1.3			1	0	1006710	1006790		100671000					
100672			0	3.4			1	0	1006720|401			100672000					1
100673			0	-1			1	0	1006730|403			100673000					1
100674			0	10			1	0	1006740			100674000					
100675			0	10			1	0	1006750			100675000					
100676			0	0			1	0	1006760	1006450|1006460|1006470	1006450|1006460|1006470						
100677			0	-1			1	0	1006770			100677000					
100678			0	0			1	0	1006780	1006390	1006390						1
100679			0	1.6			1	0	1006790	1006790		100679000					
100680			0	-1			1	0	1006800|411			100680000	FxR2ShenweiPinzhiGuadianBip001RForearm	Bip001RForearm			
100682			0	0			3	0	1006820			100682000					
100686			0	3			1	0	1006860	1006860		100686000					1
100687			0	0.1			1	0	1006870			100687000					
100688			0	0			1	0	1006880			100688000					
100690			0	-1			1	0	1006900			100690000					
100691			0	0.5			1	0	1006910			100691000					
100692			0	-1			1	0	1006920			100692000					
100694			0	-1			1	0	1006940			100694000					
100695			0	-1	102		1	0	1006950|102|100|6			100695000	FxTongyongJiafang	HitCase			
100696			0	-1	101		1	0	1006960|101|100|6			100696000	FxTongyongJiagong	HitCase			
100697			0	0			1	0	1006970	1006950|1006960	1006950|1006960						
100698			0	-1			1	0	1006980			100698000					
100699			0	-1	101		1	0	1006990|101|100|6			100699000	FxTongyongJiagong	HitCase			
101109			0	0.3			1	0	1011090			101109000					
101113			0	1.7			1	0	1011130				FxR3LiangTuowei	WeaponCase2			
101114			0	1.7			1	0	1011140				FxR3LiangTuowei	WeaponCase1			
101116			0	1.7			1	0	1011160			101116000	FxTongyongBati	HitCase			
101117			0	0			1	0	1011170	1011160							
101129			0	0.5			1	0	1011290								
101136			0	4			1	0	1011360	1011360			FxR3LiangBiaoji	HitCase			
