Id	Name	Desc	Delay	Duration	EffectType	AffixId	Limit	Cd	Kind	Cover	Mutex	Magic	Effect	EffectJoint	TriggerMagic	TriggerInterval	TriggerOnAdd
800101			0	0.1			1	0	8001010			800101000					
800102			0	0.2			1	0	8001020			800102000					
800103			0	0.3			1	0	8001030			800103000					
800104			0	0.4			1	0	8001040			800104000					
800105			0	0.5			1	0	8001050			800105000					
800106			0	0.6			1	0	8001060			800106000					
800107			0	0.7			1	0	8001070			800107000					
800108			0	0.8			1	0	8001080			800108000					
800109			0	0.9			1	0	8001090			800109000					
800110			0	1			1	0	8001100			800110000					
800111			0	1.1			1	0	8001110			800111000					
800112			0	1.2			1	0	8001120			800112000					
800113			0	1.3			1	0	8001130			800113000					
800114			0	1.4			1	0	8001140			800114000					
800115			0	1.5			1	0	8001150			800115000					
800116			0	1.6			1	0	8001160			800116000					
800117			0	1.7			1	0	8001170			800117000					
800118			0	1.8			1	0	8001180			800118000					
800119			0	1.9			1	0	8001190			800119000					
800120			0	2			1	0	8001200			800120000					
800151			0	0.1			1	0	8001510	8001510|8001520|8001530|8001540|8001550|8001560|8001570|8001580|8001590|8001600|8001610|8001620|8001630|8001640|8001650|8001660|8001670|8001680|8001690|8001700		800151000					1
800152			0	0.2			1	0	8001520	8001510|8001520|8001530|8001540|8001550|8001560|8001570|8001580|8001590|8001600|8001610|8001620|8001630|8001640|8001650|8001660|8001670|8001680|8001690|8001700		800152000					1
800153			0	0.3			1	0	8001530	8001510|8001520|8001530|8001540|8001550|8001560|8001570|8001580|8001590|8001600|8001610|8001620|8001630|8001640|8001650|8001660|8001670|8001680|8001690|8001700		800153000					1
800154			0	0.4			1	0	8001540	8001510|8001520|8001530|8001540|8001550|8001560|8001570|8001580|8001590|8001600|8001610|8001620|8001630|8001640|8001650|8001660|8001670|8001680|8001690|8001700		800154000					1
800155			0	0.5			1	0	8001550	8001510|8001520|8001530|8001540|8001550|8001560|8001570|8001580|8001590|8001600|8001610|8001620|8001630|8001640|8001650|8001660|8001670|8001680|8001690|8001700		800155000					1
800156			0	0.6			1	0	8001560	8001510|8001520|8001530|8001540|8001550|8001560|8001570|8001580|8001590|8001600|8001610|8001620|8001630|8001640|8001650|8001660|8001670|8001680|8001690|8001700		800156000					1
800157			0	0.7			1	0	8001570	8001510|8001520|8001530|8001540|8001550|8001560|8001570|8001580|8001590|8001600|8001610|8001620|8001630|8001640|8001650|8001660|8001670|8001680|8001690|8001700		800157000					1
800158			0	0.8			1	0	8001580	8001510|8001520|8001530|8001540|8001550|8001560|8001570|8001580|8001590|8001600|8001610|8001620|8001630|8001640|8001650|8001660|8001670|8001680|8001690|8001700		800158000					1
800159			0	0.9			1	0	8001590	8001510|8001520|8001530|8001540|8001550|8001560|8001570|8001580|8001590|8001600|8001610|8001620|8001630|8001640|8001650|8001660|8001670|8001680|8001690|8001700		800159000					1
800160			0	1			1	0	8001600	8001510|8001520|8001530|8001540|8001550|8001560|8001570|8001580|8001590|8001600|8001610|8001620|8001630|8001640|8001650|8001660|8001670|8001680|8001690|8001700		800160000					1
