Info	Key	X	Y
90090001	PB1	4674	2911
90090001	B101	4479	3246
90090001	B102	4488	2317
90090001	B103	3478	2050
90090001	B104	2980	2834
90090001	B105	3569	3558
90090001	B201	3916	3110
90090001	B202	4135	2818
90090001	B203	3871	2502
90090001	B204	3502	2627
90090001	B205	3523	3006
90090001	B301	4027	2957
90090001	B302	4003	2658
90090001	B303	3690	2557
90090001	B304	3513	2821
90090001	B305	3725	3061
90090001	B306	3725	3061
80010501	PB1	1920	1920
80010501	PB2	1920	5760
80010501	PB3	5760	5760
80010501	PB4	5760	1920
80010501	X1Y1	192	192
80010501	X1Y2	192	384
80010501	X1Y3	192	576
80010501	X1Y4	192	768
80010501	X1Y5	192	960
80010501	X1Y6	192	1152
80010501	X1Y7	192	1344
80010501	X1Y8	192	1536
80010501	X1Y9	192	1728
80010501	X1Y10	192	1920
80010501	X1Y11	192	2112
80010501	X1Y12	192	2304
80010501	X1Y13	192	2496
80010501	X1Y14	192	2688
80010501	X1Y15	192	2880
80010501	X1Y16	192	3072
80010501	X1Y17	192	3264
80010501	X1Y18	192	3456
80010501	X1Y19	192	3648
80010501	X1Y20	192	3840
80010501	X1Y21	192	4032
80010501	X1Y22	192	4224
80010501	X1Y23	192	4416
80010501	X1Y24	192	4608
80010501	X1Y25	192	4800
80010501	X1Y26	192	4992
80010501	X1Y27	192	5184
80010501	X1Y28	192	5376
80010501	X1Y29	192	5568
80010501	X1Y30	192	5760
80010501	X1Y31	192	5952
80010501	X1Y32	192	6144
80010501	X1Y33	192	6336
80010501	X1Y34	192	6528
80010501	X1Y35	192	6720
80010501	X1Y36	192	6912
80010501	X1Y37	192	7104
80010501	X1Y38	192	7296
80010501	X1Y39	192	7488
80010501	X1Y40	192	7680
80010501	X2Y1	384	192
80010501	X2Y2	384	384
80010501	X2Y3	384	576
80010501	X2Y4	384	768
80010501	X2Y5	384	960
80010501	X2Y6	384	1152
80010501	X2Y7	384	1344
80010501	X2Y8	384	1536
80010501	X2Y9	384	1728
80010501	X2Y10	384	1920
80010501	X2Y11	384	2112
80010501	X2Y12	384	2304
80010501	X2Y13	384	2496
80010501	X2Y14	384	2688
80010501	X2Y15	384	2880
80010501	X2Y16	384	3072
80010501	X2Y17	384	3264
80010501	X2Y18	384	3456
80010501	X2Y19	384	3648
80010501	X2Y20	384	3840
80010501	X2Y21	384	4032
80010501	X2Y22	384	4224
80010501	X2Y23	384	4416
80010501	X2Y24	384	4608
80010501	X2Y25	384	4800
80010501	X2Y26	384	4992
80010501	X2Y27	384	5184
80010501	X2Y28	384	5376
80010501	X2Y29	384	5568
80010501	X2Y30	384	5760
80010501	X2Y31	384	5952
80010501	X2Y32	384	6144
80010501	X2Y33	384	6336
80010501	X2Y34	384	6528
80010501	X2Y35	384	6720
80010501	X2Y36	384	6912
80010501	X2Y37	384	7104
80010501	X2Y38	384	7296
80010501	X2Y39	384	7488
80010501	X2Y40	384	7680
80010501	X3Y1	576	192
80010501	X3Y2	576	384
80010501	X3Y3	576	576
80010501	X3Y4	576	768
80010501	X3Y5	576	960
80010501	X3Y6	576	1152
80010501	X3Y7	576	1344
80010501	X3Y8	576	1536
80010501	X3Y9	576	1728
80010501	X3Y10	576	1920
80010501	X3Y11	576	2112
80010501	X3Y12	576	2304
80010501	X3Y13	576	2496
80010501	X3Y14	576	2688
80010501	X3Y15	576	2880
80010501	X3Y16	576	3072
80010501	X3Y17	576	3264
80010501	X3Y18	576	3456
80010501	X3Y19	576	3648
80010501	X3Y20	576	3840
80010501	X3Y21	576	4032
80010501	X3Y22	576	4224
80010501	X3Y23	576	4416
80010501	X3Y24	576	4608
80010501	X3Y25	576	4800
80010501	X3Y26	576	4992
80010501	X3Y27	576	5184
80010501	X3Y28	576	5376
80010501	X3Y29	576	5568
80010501	X3Y30	576	5760
80010501	X3Y31	576	5952
80010501	X3Y32	576	6144
80010501	X3Y33	576	6336
80010501	X3Y34	576	6528
80010501	X3Y35	576	6720
80010501	X3Y36	576	6912
80010501	X3Y37	576	7104
80010501	X3Y38	576	7296
80010501	X3Y39	576	7488
80010501	X3Y40	576	7680
80010501	X4Y1	768	192
