Info	Key	X	Y
12030201	PB1	6142	1578
12030201	S1	5981	1578
12030201	B101	5381	1574
12030201	B102	5077	1711
12030201	B103	5087	1459
12030201	S2	5583	1568
12030201	B201	3902	1753
12030201	B202	3914	1416
12030201	B203	3584	1641
12030201	B204	3584	1507
12030201	JS	2600	1569
11030103	PB1	350	1675
11030103	S1	694	1600
11030103	B101	3758	1924
11030103	B102	3758	1223
11030103	B103	3007	1924
11030103	B104	3007	1223
11030103	B105	1513	1924
11030103	B106	1513	1223
11030103	B201	4014	1784
11030103	B202	2641	1764
11030103	B203	2413	1439
11030103	B204	3838	1433
11030103	B205	823	1772
11030103	B206	1673	1755
11030103	B207	1064	1417
11030103	B208	2779	1596
11030103	S2	1070	1712
11030103	S3	2779	1756
11030103	B209	1863	1752
11030103	S4	1860	1429
11030103	B210	3630	1594
11030103	S5	3632	1414
11030103	B301	5081	2574
11030103	B302	5090	1880
11030103	B303	5108	1181
11030103	B304	5121	586
11030103	B305	5900	2265
11030103	B306	5878	1781
11030103	B307	5900	1311
11030103	B308	5900	841
11030103	End1	4348	1572
11030103	PB2	4627	1572
11030103	End2	6405	1563
11030103	B211	5472	2718
11030103	B212	5472	1900
11030103	B213	5472	1170
11030103	B214	5472	400
11030103	B401	4928	2245
11030103	B402	4954	847
11030103	B403	6091	1559
12030202	PB1	3985	1591
12030202	S1	3598	1577
12030202	B101	3217	1563
12030202	B102	2795	1681
12030202	B103	2802	1446
12030202	JS	2302	1547
11040104	PB1	4760	1549
11040104	S1	5138	1549
11040104	PB2	5392	1549
11040104	B4	5787	1553
11040104	B201	6180	1553
11040104	B202	6036	1922
11040104	B203	6026	1199
11040104	B1	5957	1620
11040104	B2	5794	2020
11040104	B3	5790	1099
11040104	B101	5551	1547
11040104	B102	5390	1882
11040104	B103	5397	1235
11040103	PB1	5677	1565
11040103	S4	5342	1578
11040103	V1	6070	2347
11040103	V2	4810	1566
11040103	V3	5863	687
11040103	B101	5773	2380
11040103	B102	6102	2065
11040103	B103	5939	2590
11040103	B104	6330	2227
11040103	S1	5877	2113
11040103	B201	5034	1722
11040103	B202	5019	1374
11040103	B203	4786	1307
11040103	B204	4819	1841
11040103	S2	5153	1545
11040103	B301	5844	940
11040103	B302	5553	763
11040103	B303	6006	477
11040103	B304	5606	496
11040103	S3	5620	940
11040103	End	6447	1568
