Role	State	Target	TransitionDuration
MoCaMd02	AnyState	Born	0
MoCaMd02	AnyState	Stand2	0
MoCaMd02	AnyState	Stand1	0
MoCaMd02	AnyState	Standchange	0
MoCaMd02	AnyState	Run	0
MoCaMd02	AnyState	Walk	0
MoCaMd02	AnyState	Death	0
MoCaMd02	AnyState	Hit1	0
MoCaMd02	AnyState	Hit2	0
MoCaMd02	AnyState	Behitfly	0
MoCaMd02	AnyState	Hover	0
MoCaMd02	AnyState	Hoverhit	0
MoCaMd02	AnyState	Falldown	0
MoCaMd02	AnyState	Hitdown	0
MoCaMd02	AnyState	Lieonfloor	0
MoCaMd02	AnyState	Standup	0
MoCaMd02	AnyState	Straight	0
MoCaMd02	AnyState	Stun	0
MoCaMd02	AnyState	TurnLeft	0
MoCaMd02	AnyState	TurnRight	0
MoCaMd02	AnyState	StraightBefore	0
MoCaMd02	AnyState	StraightAfter	0
MoCaMd02	AnyState	Attack01	0
MoCaMd02	AnyState	Move1	0
MoCaMd02	AnyState	Move2	0
MoCaMd02	AnyState	Move3	0
MoCaMd02	Stand2	Standchange	0
MoCaMd02	Stand2	Run	0
MoCaMd02	Stand2	Walk	0
MoCaMd02	Stand1	Run	0
MoCaMd02	Stand1	Walk	0
MoCaMd02	Standchange	Stand1	0
MoCaMd02	Standchange	Run	0
MoCaMd02	Standchange	Walk	0
MoCaMd02	Run	Stand2	0
MoCaMd02	Walk	Stand2	0
MoCaMd02	Hit1	Stand2	0
MoCaMd02	Hit2	Stand2	0
MoCaMd02	Behitfly	Hover	0
MoCaMd02	Behitfly	Falldown	0
MoCaMd02	Hover	HoverHit	0
MoCaMd02	Hoverhit	Hover	0
MoCaMd02	Falldown	Lieonfloor	0
MoCaMd02	Hitdown	Lieonfloor	0
MoCaMd02	Lieonfloor	Standup	0
MoCaMd02	Standup	Stand2	0
MoCaMd02	Straight	Stand2	0
MoCaMd02	Stun	Stand2	0
MoCaMd02	TurnLeft	Stand2	0
MoCaMd02	TurnRight	Stand2	0
