Info	Key	X	Y
30010801	PB1	1235	6649
30010801	S1	1240	6316
30010801	B101	1258	5843
30010801	B201	1024	5830
30010801	B202	1495	5847
30010801	B203	789	5834
30010801	B204	1718	5843
30010801	B205	952	5588
30010801	B206	1559	5579
30010801	S2	1258	5926
30010802	PB1	1260	5172
30010802	S1	1251	5451
30010802	B101	1249	5848
30010802	B201	1399	5909
30010802	B202	1112	5909
30010802	B203	1661	5909
30010802	B204	850	5913
30010802	B205	1040	6126
30010802	B206	1439	6126
30010802	S2	1253	5792
10070104	PB1	1143	2254
10070104	B101	2050	1114
10070104	B102	1895	1104
10070104	B103	1734	1032
10070104	B104	1763	868
10070104	B105	1705	703
10070104	B106	1716	559
10070104	B107	1799	433
10070104	B108	1636	894
10070104	B109	1567	735
10070104	B201	315	1027
10070104	B202	476	1023
10070104	B203	618	1019
10070104	B204	782	990
10070104	B205	745	828
10070104	B206	743	668
10070104	B207	438	1180
10070104	B208	669	1154
10070104	B209	831	1129
10070104	B301	792	404
10070104	B302	969	548
10070104	B303	1180	458
10070104	B304	1297	582
10070104	B305	976	370
10070104	B306	1351	428
10070104	B307	1455	309
10070104	B308	1261	326
10070104	B309	1125	241
10070104	S1	1149	2106
10070104	S2	1266	1476
10070104	S3	1256	1255
11050105	PB1	1167	1340
11050105	S1	1254	3039
11050105	End	1201	4565
11050105	B101	805	1310
11050105	B102	1238	2751
11050105	B103	951	4104
11050105	B104	1045	3469
11050105	XL1	801	1343
11050105	XL2	943	2095
11050105	XL3	1239	2675
11050105	XL4	1345	1455
11050105	XL5	955	4065
11050105	XL6	1216	3210
11050105	XL7	1069	3466
11050105	XL8	1344	4211
