Info	Key	X	Y
30110103	PB1	2763	2765
30110103	S1	3435	2793
30110103	B101	4140	4515
30110103	B102	4366	965
30110103	B201	3036	1028
30110103	B202	3096	4455
30110103	B203	2802	4514
30110103	S2	3382	2780
30110103	S3	3365	2757
30110103	B301	2402	4379
30110103	B302	2434	1250
30110103	B303	2400	2522
30110103	S4	3399	2780
30110103	B401	2927	2734
30110103	B402	3243	870
30110103	B403	3711	4578
30110103	B204	3376	4514
30110101	PB1	2461	2814
30110101	S1	4107	2709
30110101	B101	4176	1020
30110101	JJ1	5649	2795
30110101	B102	4276	4582
30110101	B103	3205	2615
30110101	S2	3723	2716
30110101	B201	3688	1017
30110101	B202	3770	4570
30110101	B203	2504	2557
30110101	DD1	3353	3527
30110101	DD2	3907	3527
30110101	DD3	4367	3527
30110101	DD4	4814	3527
30110101	DD5	5364	3527
30110101	DD6	5856	3527
30110101	DD7	3311	2098
30110101	DD8	3916	2098
30110101	DD9	4281	2098
30110101	DD10	4806	2098
30110101	DD11	5367	2098
30110101	DD12	5811	2100
30110101	DD13	3643	3527
30110101	DD14	4585	3527
30110101	DD15	5686	3522
30110101	DD16	3624	2096
30110101	DD17	4529	2098
30110101	DD18	5514	2100
30110101	ZD1	4520	3278
30110101	ZD2	4516	2357
30110101	KX1	5023	2793
30110101	KX2	4508	2817
30110101	DD19	5665	2098
30110101	DD20	5524	3525
