Info	Key	X	Y
99980002	B101	3612	2655
99980002	S1	1989	2217
99980002	PB1	2886	2067
99980002	B102	3488	2021
11050115	PB1	3567	4315
11050115	S1	3600	2121
11050115	End	3596	1143
11050115	B101	2236	1404
11050115	B102	1965	1593
11050115	B103	1981	1197
11050115	B104	1435	1590
11050115	B105	1448	1171
11050115	B111	4444	1443
11050115	B112	4699	1627
11050115	B113	4710	1257
11050115	B114	5253	1633
11050115	B115	5286	1256
11050115	XL101	3360	2334
11050115	XL102	3332	4319
11050115	XL103	3841	2327
11050115	XL104	3812	4244
11050115	XL105	3352	3110
11050115	XL106	3862	2745
11050115	XL107	3783	3977
11050115	XL108	3344	3526
