Info	Key	X	Y
10060304	PB1	1152	2572
10060304	PB2	0	0
10060304	PB3	0	0
10060304	PB4	0	0
10060304	PB5	0	0
10060304	S1	1205	3074
10060304	B101	1179	3431
10060304	B102	0	0
10060304	B103	0	0
10060304	S2	1179	4145
10060304	B201	1152	4873
10060304	B202	0	0
10060304	B203	0	0
10060304	S3	1219	5507
10060304	B301	2012	5521
10060304	B302	0	0
10060304	B303	0	0
10060304	S4	1800	5547
10060304	B401	2753	5494
10060304	B402	0	0
10060304	B403	0	0
10060304	S5	0	0
10060304	B501	0	0
10060304	B502	0	0
10060304	B503	0	0
30020306	PB1	3665	4273
30020306	JX1	3665	3492
30020306	S1	3665	3913
30020306	B101	3665	3370
30020306	S2	3665	3913
30020306	B201	3665	3370
30020306	AN1	3354	3370
30020306	AN2	3965	3370
30020306	AN3	3665	3913
30020306	JX2	3665	2979
30020306	JX3	3665	2013
10060401	PB1	3684	4163
10060401	PB2	0	0
10060401	PB3	0	0
10060401	PB4	0	0
10060401	PB5	0	0
10060401	S1	3695	3890
10060401	B101	3380	3532
10060401	B102	4027	3496
10060401	S2	3173	3005
10060401	B201	2619	2565
10060401	B202	2978	2202
10060401	S3	2865	1890
10060401	B301	2600	1465
10060401	B302	3130	1321
10060401	S4	3598	1723
10060401	B401	4506	1805
30020204	PB1	3699	3068
30020204	S1	3694	3268
30020204	B101	3396	3824
30020204	B102	3979	3833
30020204	B103	3547	4051
30020204	B104	3788	4055
30020204	S2	3454	5518
30020204	B201	1195	5541
30020204	B202	1485	5787
30020204	B203	1471	5249
30020204	B204	841	5648
30020204	B205	844	5406
30020204	S3	1123	4892
30020204	B301	1092	4368
30020204	B302	524	4405
30020204	B303	1635	4417
30020204	B304	1098	3694
30020204	B305	674	3619
30020204	B306	1516	3637
30020204	B307	1135	2651
30020204	B308	436	2945
30020204	B309	1678	2939
30020204	JS	1000	2338
10060204	PB1	1085	2758
10060204	S1	1094	3112
10060204	B101	1094	3798
10060204	B102	771	3735
10060204	B103	1450	3747
10060204	S2	1089	3440
10060204	B201	1113	5184
10060204	B202	891	5049
10060204	B203	1345	5039
10060204	S3	1451	5522
10060204	B301	2156	5652
10060204	B302	2171	5387
10060204	DC1	3403	5735
10060204	DC2	3750	5300
10060204	DC3	2852	5223
10060204	ZZJQ1	2779	5512
30020301	PB1	1083	2736
30020301	S1	1083	3195
30020301	B101	1097	4383
30020301	B102	739	4211
30020301	B103	1434	4211
30020301	S2	2066	5628
30020301	B201	3529	5707
30020301	B202	3529	5478
30020301	S3	3656	4287
30020301	B301	3676	3426
30020301	B302	3683	3012
30020310	PB1	3665	4143
30020310	JX1	3665	3589
30020310	YY1	3665	3850
30020310	YY2	3400	3450
30020310	YY3	3900	3450
30020310	S1	3665	3589
30020310	B101	3665	3142
30020310	B102	3403	3147
30020310	B103	3940	3153
30020310	S2	3665	3589
30020310	B201	3403	3147
30020310	B202	3940	3153
30020310	S3	3665	3589
30020310	B301	3665	3142
30020310	B302	3403	3147
30020310	B303	3940	3153
10060301	PB1	1085	2758
10060301	S1	1094	3112
10060301	B101	1094	3798
10060301	B102	771	3735
10060301	B103	1450	3747
10060301	S2	1089	3440
10060301	B201	1113	5184
10060301	B202	891	5049
10060301	B203	1345	5039
10060301	S3	1451	5522
10060301	B301	2156	5652
10060301	B302	2171	5387
10060301	DC1	3403	5735
10060301	DC2	3750	5300
10060301	DC3	2852	5223
10060301	ZZJQ1	2779	5512
