Key	CellX	CellY
VisibleObstacle		
	19	47
	20	47
	18	47
	19	48
	19	46
	20	48
	20	46
	18	48
	18	46
	17	47
	17	48
	17	46
	16	48
	17	49
	18	49
	16	49
	16	47
	15	48
	15	49
	15	47
	14	48
	13	48
	14	49
	14	47
	13	49
	13	47
	12	48
	12	49
	12	47
	11	48
	10	48
	11	49
	11	47
	10	49
	10	47
	9	48
	8	48
	9	49
	9	47
	8	49
	8	47
	7	48
	6	48
	7	49
	7	47
	6	49
	6	47
	5	49
	5	48
	4	49
	3	49
	4	48
	3	48
	2	49
	2	48
	1	49
	1	48
	0	49
	0	48
	0	47
	1	47
	2	47
	1	46
	2	46
	0	46
	3	47
	3	46
	2	45
	3	45
	1	45
	4	47
	4	46
	5	47
	6	46
	7	46
	5	46
	16	46
	15	46
	16	45
	17	45
	15	45
	18	45
	19	45
	20	45
	21	46
	21	47
	21	45
	21	48
	20	49
	21	49
	19	49
	22	48
	22	49
	22	47
	23	48
	23	49
	23	47
	24	48
	24	49
	24	47
	23	46
	24	46
	22	46
	16	44
	17	44
	15	44
	14	45
	14	46
	14	44
	13	45
	13	46
	13	44
	12	44
	13	43
	14	43
	12	45
	12	43
	15	43
	16	43
	17	43
	18	44
	18	43
	20	44
	21	44
	19	44
	20	43
	21	43
	19	43
	22	44
	22	45
	22	43
	23	45
	23	44
	24	45
	24	44
	25	46
	25	47
	25	45
	26	47
	25	48
	26	48
	26	46
	27	47
	27	48
	27	46
	28	47
	28	48
	28	46
	29	48
	28	49
	29	49
	29	47
	27	49
	30	48
	30	49
	30	47
	26	49
	25	49
	8	46
	9	46
	5	45
	6	45
	4	45
	4	44
	5	44
	3	44
	2	44
	3	43
	4	43
	2	43
	1	44
	1	43
	0	44
	0	45
	0	43
	1	42
	2	42
	0	42
	6	44
	7	45
	8	45
	10	46
	9	45
	10	45
	11	46
	11	45
	12	46
	11	44
	10	43
	11	43
	9	43
	10	44
	10	42
	11	42
	9	44
	9	42
	8	43
	8	44
	8	42
	7	43
	7	44
	7	42
	6	43
	6	42
	5	42
	6	41
	7	41
	5	43
	5	41
	5	40
	6	40
	4	40
	5	39
	6	39
	4	41
	4	39
	5	38
	6	38
	4	38
	3	38
	4	37
	5	37
	3	39
	3	37
	6	37
	5	36
	6	36
	4	36
	3	40
	3	41
	4	42
	3	42
	2	41
	1	41
	0	41
	1	40
	2	40
	0	40
	1	39
	2	39
	0	39
	1	38
	2	38
	0	38
	1	37
	2	37
	0	37
	1	35
	2	35
	0	35
	1	36
	1	34
	2	36
	2	34
	0	36
	0	34
	1	33
	2	33
	0	33
	1	32
	2	32
	0	32
	1	31
	2	31
	0	31
	1	30
	2	30
	0	30
	1	29
	2	29
	0	29
	1	28
	2	28
	0	28
	1	27
	2	27
	0	27
	1	26
	2	26
	0	26
	3	26
	2	25
	3	27
	3	25
	1	25
	2	24
	3	24
	1	24
	3	28
	3	29
	3	30
	3	31
	3	32
	3	33
	3	34
	3	35
	3	36
	4	27
	4	28
	4	26
	4	25
	4	24
	3	23
	4	23
	2	23
	5	26
	5	27
	5	25
	5	28
	6	28
	5	29
	6	29
	6	27
	4	29
	5	31
	6	31
	4	31
	5	32
	5	30
	6	32
	6	30
	4	32
	4	30
	6	34
	7	34
	5	34
	6	35
	6	33
	7	35
	7	33
	5	35
	5	33
	7	36
	7	37
	7	38
	8	38
	7	39
	8	39
	8	37
	9	39
	8	40
	9	40
	9	38
	7	40
	10	40
	9	41
	10	41
	10	39
	8	41
	11	41
	11	40
	11	39
	10	38
	9	37
	4	33
	4	34
	4	35
	8	36
	8	35
	8	34
	8	33
	7	32
	7	31
	7	30
	7	29
	8	30
	8	31
	8	29
	8	32
	9	32
	9	33
	9	31
	10	33
	9	34
	10	34
	10	32
	9	35
	10	35
	11	35
	10	36
	11	36
	11	34
