Key	CellX	CellY
VisibleObstacle		
	59	67
	60	67
	50	66
	59	68
	59	66
	60	68
	60	66
	50	67
	49	65
	62	67
	63	67
	61	67
	62	68
	62	66
	63	68
	63	66
	61	68
	61	66
	65	67
	66	67
	64	67
	65	68
	65	66
	66	68
	66	66
	64	68
	64	66
	67	67
	67	68
	67	66
	68	67
	69	67
	68	68
	68	66
	69	68
	69	66
	70	66
	69	65
	70	67
	70	65
	68	65
	71	66
	71	67
	71	65
	70	64
	71	64
	69	64
	72	64
	71	63
	72	65
	72	63
	70	63
	73	64
	73	65
	73	63
	74	64
	74	65
	74	63
	75	64
	75	65
	75	63
	76	63
	75	62
	76	64
	76	62
	74	62
	77	63
	77	64
	77	62
	76	61
	77	61
	75	61
	78	61
	79	61
	78	62
	78	60
	79	62
	79	60
	77	60
	80	61
	80	62
	80	60
	79	59
	80	59
	78	59
	81	59
	80	58
	81	60
	81	58
	79	58
	82	59
	82	60
	82	58
	81	57
	82	57
	80	57
	83	58
	83	59
	83	57
	84	57
	83	56
	84	58
	84	56
	82	56
	83	55
	84	55
	82	55
	85	55
	84	54
	85	56
	85	54
	83	54
	86	54
	85	53
	86	55
	86	53
	84	53
	86	52
	87	52
	85	52
	86	51
	87	53
	87	51
	85	51
	88	51
	87	50
	88	52
	88	50
	86	50
	88	49
	89	49
	87	49
	88	48
	89	50
	89	48
	87	48
	88	47
	89	47
	87	47
	89	46
	90	46
	88	46
	89	45
	90	47
	90	45
	88	45
	89	44
	90	44
	88	44
	90	43
	91	43
	89	43
	90	42
	91	44
	91	42
	89	42
	90	41
	91	41
	89	41
	90	40
	91	40
	89	40
	90	39
	91	39
	89	39
	90	38
	91	38
	89	38
	90	37
	91	37
	89	37
	92	37
	91	36
	92	38
	92	36
	90	36
	91	35
	92	35
	90	35
	91	34
	92	34
	90	34
	91	33
	92	33
	90	33
	91	32
	92	32
	90	32
	91	31
	92	31
	90	31
	91	30
	92	30
	90	30
	91	29
	92	29
	90	29
	91	28
	92	28
	90	28
	89	28
	90	27
	91	27
	89	29
	89	27
	90	26
	91	26
	89	26
	90	25
	91	25
	89	25
	88	26
	88	27
	88	25
	89	24
	90	24
	88	24
	89	23
	90	23
	88	23
	87	23
	88	22
	89	22
	87	24
	87	22
	88	21
	89	21
	87	21
	88	20
	89	20
	87	20
	87	19
	88	19
	86	19
	87	18
	88	18
	86	20
	86	18
	85	18
	86	17
	87	17
	85	19
	85	17
	86	16
	87	16
	85	16
	86	15
	87	15
	85	15
	84	15
	85	14
	86	14
	84	16
	84	14
	83	14
	84	13
	85	13
	83	15
	83	13
	82	14
	82	15
	82	13
	83	12
	84	12
	82	12
	83	11
	84	11
	82	11
	84	17
	83	16
	85	12
	81	13
	81	14
	81	12
	80	13
	80	14
	80	12
	81	11
	80	11
	79	11
	80	10
	81	10
	79	12
	79	10
	80	9
	81	9
	79	9
	78	10
	78	11
	78	9
	77	9
	78	8
	79	8
	77	10
	77	8
	76	9
	76	10
	76	8
	75	8
	76	7
	77	7
	75	9
	75	7
	74	8
	74	9
	74	7
	73	7
	74	6
	75	6
	73	8
	73	6
	72	7
	72	8
	72	6
	71	6
	72	5
	73	5
	71	7
	71	5
	70	6
	70	7
	70	5
	69	5
	70	4
	71	4
	69	6
	69	4
	68	5
	68	6
	68	4
	67	5
	67	6
	67	4
	66	5
	66	6
	66	4
	65	5
	65	6
	65	4
	64	4
	65	3
	66	3
	64	5
	64	3
	63	4
	63	5
	63	3
