Info	Key	X	Y
10060201	PB1	1833	988
10060201	S1	1830	1234
10060201	B101	1839	1694
10060201	B102	1526	1535
10060201	B103	2164	1513
10060201	S2	1845	1845
10060201	B201	1592	2178
10060201	B202	2144	2178
10060201	S3	1858	2369
10060201	B301	1862	2884
10060201	B302	1513	2647
10060201	B303	2161	2635
10080202	PB1	3361	7249
10080202	B101	2746	6616
10080202	B102	3337	6360
10080202	B103	2779	6365
10080202	B104	3139	6233
10080202	B105	2895	6126
10080202	B201	2238	5360
10080202	B202	2889	5118
10080202	B203	2238	5103
10080202	B204	2706	4950
10080202	B205	2438	4835
10080202	B301	2095	3500
10080202	B302	2790	3500
10080202	B303	2203	3283
10080202	B304	2672	3269
10080202	B305	2452	3083
10080202	B401	2080	2290
10080202	B402	2438	2111
10080202	B403	2214	2111
10080202	B404	2440	2043
10080202	B405	2436	1862
10080202	S1	3030	6448
10080202	S2	2547	5173
10080202	S3	2454	3442
10080202	S4	2452	2432
10080202	JX1	2741	5808
10080202	JX2	2433	4460
10080202	JX3	2455	2731
10080202	JX4	2022	1513
10080104	PB1	1865	1552
10080104	PB2	0	0
10080104	PB3	0	0
10080104	PB4	0	0
10080104	PB5	0	0
10080104	S1	1860	1788
10080104	B101	1545	1622
10080104	B102	2192	1617
10080104	B103	1689	1809
10080104	B104	2058	1809
10080104	B105	1871	1982
10080104	S2	1871	2245
10080104	B201	1742	2976
10080104	B202	1525	2781
10080104	B203	2036	2786
10080104	B204	1745	2597
10080104	B205	1903	2587
10080104	S3	1838	3324
10080104	B301	2018	2061
10080104	B302	1852	1831
10080104	B303	2138	1821
10080104	B304	1724	1617
10080104	B305	1969	1627
10080104	S4	1979	1935
10080104	B401	2082	801
10080104	B402	1694	804
10080104	B403	1895	731
10080104	B404	1520	903
10080104	B405	2235	1071
10080104	CCJT1	2333	1203
10080104	CCJT2	1165	1203
10080201	PB1	1865	1552
10080201	PB2	0	0
10080201	PB3	0	0
10080201	PB4	0	0
10080201	PB5	0	0
10080201	S1	1860	1788
10080201	B101	1545	1622
10080201	B102	2192	1617
10080201	B103	1689	1809
10080201	B104	2058	1809
10080201	B105	1871	1982
10080201	S2	1871	2245
10080201	B201	1742	2976
10080201	B202	1525	2781
10080201	B203	2036	2786
10080201	B204	1745	2597
10080201	B205	1903	2587
10080201	S3	1838	3324
10080201	B301	2018	2061
10080201	B302	1852	1831
10080201	B303	2138	1821
10080201	B304	1724	1617
10080201	B305	1969	1627
10080201	S4	1979	1935
10080201	B401	2082	801
10080201	B402	1694	804
10080201	B403	1895	731
10080201	B404	1520	903
10080201	B405	2235	1071
10080201	CCJT1	2333	1203
10080201	CCJT2	1165	1203
10060104	PB1	1361	2516
10060104	PB2	0	0
10060104	PB3	0	0
10060104	PB4	0	0
10060104	PB5	0	0
10060104	S1	1379	2295
10060104	B101	1392	1628
10060103	PB1	1878	722
10060103	PB2	0	0
10060103	PB3	0	0
10060103	PB4	0	0
10060103	PB5	0	0
10060103	S1	1873	890
10060103	B101	1633	1309
10060103	B102	1975	1319
10060103	S2	1812	1503
10060103	B201	1608	1748
10060103	B202	2087	1799
10060103	S3	1853	2054
10060103	B301	1638	2375
10060103	B302	2098	2549
10060103	B303	1950	2855
10080103	PB1	1821	760
10080103	PB2	1621	848
10080103	PB3	0	0
10080103	PB4	0	0
10080103	PB5	0	0
10080103	S1	1805	1355
10080103	B101	2128	1286
10080103	B102	1453	1294
10080103	B103	1975	1458
10080103	B104	1593	1482
10080103	B105	1804	1537
10080103	S2	1867	1739
10080103	B201	2070	2140
10080103	B202	1629	2131
10080103	B203	2255	2289
10080103	B204	1450	2284
10080103	B205	1849	2304
10080103	S3	1853	2731
10080103	B301	1514	2731
10080103	B302	2184	2719
10080103	B303	1649	2894
10080103	B304	2046	2885
10080103	B305	1848	2892
10080103	S4	1847	3402
10080103	B401	2070	2481
10080103	B402	2066	1546
10080103	B403	1774	1951
10080103	B404	2056	1955
10080103	B405	2414	1951
10080103	CCJT1	1296	3266
10080103	CCJT2	2477	3266
10080103	DW1	1620	1287
10080103	DW2	2255	1976
10080103	DW3	1653	2770
99919917	PB1	1812	1618
99919917	S1	1812	1914
99919917	B101	1574	1967
99919917	B102	2051	1954
99919917	B103	1671	2135
99919917	B104	1923	2135
30060401	PB1	1840	974
30060401	B101	1426	1805
30060401	B102	2292	1805
30060401	B103	1427	2033
30060401	B104	2288	2030
30060401	B105	1427	2256
30060401	B106	2291	2256
30060401	B107	1425	1578
30060401	B108	2291	1586
30060401	B109	1841	2769
30060401	S1	1844	1422
