Info	Key	X	Y
30020103	PB1	2293	3105
30020103	JX1	2228	2822
30020103	JX2	2098	2969
30020103	JX3	2405	2893
30020103	S1	2181	2503
30020103	B101	2104	2120
30020103	B102	1862	1954
30020103	B103	2204	1860
30020103	S2	2079	1651
30020103	B201	2239	1497
30020103	B202	1946	1497
30020103	B203	1898	1278
30020103	B204	2308	1289
30020103	S3	1680	1193
30020103	B301	1301	1049
30020103	B302	1429	879
13010614	PB1	2296	3087
13010614	PB2	0	0
13010614	PB3	0	0
13010614	PB4	0	0
13010614	PB5	0	0
13010614	S1	417	1909
13010614	B101	2500	2349
13010614	B102	1725	2015
13010614	B103	2249	1051
13010614	B104	2106	1272
13010614	B105	533	669
13010614	B106	711	490
13010614	B107	530	771
13010614	B108	254	1310
13010614	B109	419	2105
13010614	B201	1859	2310
13010614	B202	2370	1323
13010614	B203	1688	1443
13010614	B204	1037	682
13010614	B205	1585	1265
13010614	B206	752	919
13010614	B207	310	1741
13010614	B208	479	1312
13010614	B999	0	0
13010614	S999	0	0
10040404	PB1	2148	2201
10040404	JX1	1879	2023
10040404	JX2	2239	2830
10040404	JX3	2067	1706
10040404	S1	1524	1028
10040404	B101	921	877
10040404	B102	1029	689
10040404	S2	582	727
10040404	B201	345	1431
10040404	JS	421	2093
13010701	PB1	2296	3087
13010701	PB2	0	0
13010701	PB3	0	0
13010701	PB4	0	0
13010701	PB5	0	0
13010701	S1	2262	2886
13010701	B101	2197	2516
13010701	B102	1963	2328
13010701	B103	2369	2274
13010701	S2	2127	2043
13010701	B201	2092	1656
13010701	B202	1853	1518
13010701	B203	2204	1405
13010701	S3	1869	1328
13010701	B301	1239	904
13010701	B302	675	854
13010701	B303	781	640
13010701	S4	368	1261
13010701	B401	343	1606
13010701	B402	292	1951
13010701	B403	474	1938
13010701	B999	681	613
13010701	S999	343	1606
10050301	PB1	426	2075
10050301	PB2	0	0
10050301	PB3	0	0
10050301	PB4	0	0
10050301	PB5	0	0
10050301	S1	377	1826
10050301	B101	271	1466
10050301	B102	408	1302
10050301	S2	452	1043
10050301	B201	600	793
10050301	B202	1061	667
10050301	B203	1102	912
10050301	S3	1785	1281
10050301	B301	1877	1332
10050301	B302	1949	1572
10050301	B303	2200	1203
10050301	S4	2221	2315
10050301	B401	2288	2976
10050301	B402	2054	2742
10050301	B403	2346	2716
10050301	CCJT1	1778	2414
10050301	CCJT2	2653	2414
10050301	NPC1	262	1879
12050101	PB1	2360	3182
12050101	S1	2296	2919
12050101	B101	2122	2676
12050101	B102	2334	2612
12050101	B103	1988	2509
12050101	B104	2347	2413
12050101	S2	2084	2207
12050101	B201	1891	1899
12050101	B202	2251	1880
12050101	B203	1988	1547
12050101	B204	2129	1534
12050101	JS	1814	1258
12050102	PB1	1353	963
12050102	S1	1199	860
12050102	B101	846	706
12050102	B102	615	674
12050102	B103	705	546
12050102	S2	480	828
12050102	B201	352	1245
12050102	B202	281	1489
12050102	B203	429	1483
12050102	JS	390	2034
13010715	PB1	2296	3087
13010715	PB2	0	0
13010715	PB3	0	0
13010715	PB4	0	0
13010715	PB5	0	0
13010715	S1	2262	2886
13010715	B101	2197	2516
13010715	B102	1963	2328
13010715	B103	2369	2274
13010715	S2	2127	2043
13010715	B201	2092	1656
13010715	B202	1853	1518
13010715	B203	2204	1405
13010715	S3	1869	1328
13010715	B301	1239	904
13010715	B302	675	854
13010715	B303	781	640
13010715	S4	368	1261
13010715	B401	343	1606
13010715	B402	292	1951
13010715	B403	474	1938
13010715	B999	681	613
13010715	S999	343	1606
30020102	PB1	384	1959
30020102	S1	782	618
30020102	B101	1299	1061
30020102	B102	1367	962
30020102	B103	1447	870
30020102	S2	1113	787
30020102	B201	2000	1379
30020102	GZT1	586	513
30020102	GZT2	658	512
30020102	GZT3	621	511
30020102	HH1	1234	1021
30020102	HH2	1310	912
30020102	HH3	1395	823
30020102	JX1	484	636
30061201	PB1	346	1573
30061201	B101	1060	942
30061201	B102	1094	703
30061201	B103	1289	869
30061201	B104	376	1196
30061201	B105	532	1167
30061201	B106	332	1006
30061201	B111	1885	2222
30061201	B112	2100	2213
30061201	B113	2052	2625
30061201	B114	2356	2577
30061201	B115	2066	1470
30061201	B116	2301	1460
30061201	B117	1993	1309
30061201	B118	2198	2330
30061201	S1	659	688
30061201	S2	2061	1817
30061201	BOSS	2224	2665
30061201	Guardian1	1968	2506
30061201	Guardian2	2405	2436
10040401	PB1	2279	2911
10040401	S1	2284	2908
10040401	B101	2177	2433
10040401	B102	1982	2253
10040401	B103	2266	2213
10040401	B201	1941	1497
10040401	B202	2201	1494
10040401	B203	2094	1676
10040401	B301	1473	1019
10040401	B302	1279	1012
10040401	B303	1371	867
10040401	B401	796	765
10040401	B402	589	852
10040401	B403	631	572
10040401	S2	2126	2269
10040401	S3	2072	1535
10040401	S4	1349	953
30020203	PB1	2274	2978
30020203	JX1	2089	1916
30020203	S1	2142	2617
30020203	B101	2316	3082
30020203	B102	1923	1617
30020203	B103	2203	1584
30020203	S2	2212	2599
30020203	B201	2316	3082
30020203	B202	1923	1617
30020203	B203	2203	1584
30020203	S3	2212	2599
30020203	B301	2316	3082
30020203	B302	1965	1474
10040202	PB1	2296	3087
10040202	PB2	0	0
10040202	PB3	0	0
10040202	PB4	0	0
10040202	PB5	0	0
10040202	S1	2262	2886
10040202	B101	2197	2516
10040202	B102	1963	2328
10040202	B103	2369	2274
10040202	S2	2127	2043
10040202	B201	1959	1715
10040202	B202	2184	1673
10040202	B203	2143	1492
10040202	S3	1869	1328
10040202	B301	1345	962
10040202	B302	1024	891
10040202	B303	1111	718
10040202	S4	480	894
10040202	B401	354	1475
10040202	B402	396	1918
10040202	B403	396	1918
10040202	CCJT1	725	1015
10040202	CCJT2	185	1015
10040301	PB1	426	2075
10040301	PB2	0	0
10040301	PB3	0	0
10040301	PB4	0	0
10040301	PB5	0	0
10040301	S1	377	1826
10040301	B101	271	1466
10040301	B102	408	1302
10040301	S2	452	1043
10040301	B201	600	793
10040301	B202	678	543
10040301	B203	944	813
10040301	S3	1785	1281
10040301	B301	1877	1332
10040301	B302	1949	1572
10040301	B303	2200	1203
10040301	S4	2078	1889
10040301	B401	2288	2976
10040301	B402	2054	2742
10040301	B403	2346	2716
10040301	CCJT1	1778	2414
10040301	CCJT2	2653	2414
12050201	PB1	2301	3074
12050201	S1	2253	2730
12050201	B101	2143	2255
12050201	B102	1977	2324
12050201	B103	2335	2234
12050201	S2	2198	1581
12050201	B201	1798	1402
12050201	B202	2005	1181
12050201	JS	1812	1216
12050202	PB1	1399	989
12050202	S1	1151	844
12050202	B101	711	665
12050202	B102	787	796
12050202	B103	862	651
12050202	JS	532	865
