Id	Name	Level[1]	Level[2]	Level[3]	Level[4]	Level[5]	Level[6]	Level[7]	Level[8]	Level[9]	Level[10]	Level[11]	Level[12]	Level[13]	Level[14]	Level[15]	Level[16]	Level[17]	Level[18]	Level[19]	Level[20]	Level[21]	Level[22]	Level[23]	Level[24]	Level[25]	Level[26]	Level[27]	Level[28]	Level[29]	Level[30]
81110096	AddBuff	81110096																													
81110097	AddMissile	811199|1																													
81110098	AddBuff	81110098																													
81110099	HideJoint	Root																													
81110094	AddBuff	81110094																													
81110095	AddNpcState	21																													
81110092	AddBuff	81110092																													
81110093	AddNpcState	22																													
81120096	AddBuff	81120096																													
81120097	AddMissile	811299|1																													
81120098	AddBuff	81120098																													
81120099	HideJoint	Root																													
81120094	AddBuff	81120094																													
81120095	AddNpcState	21																													
81120092	AddBuff	81120092																													
81120093	AddNpcState	22																													
81130096	AddBuff	81130096																													
81130097	AddMissile	811399|1																													
81130098	AddBuff	81130098																													
81130099	HideJoint	Root																													
81130094	AddBuff	81130094																													
81130095	AddNpcState	21																													
81130092	AddBuff	81130092																													
81130093	AddNpcState	22																													
81200096	AddBuff	81200096																													
81200097	AddMissile	812099|1																													
81200098	AddBuff	81200098																													
81200099	HideJoint	Root																													
81200094	AddBuff	81200094																													
81200095	AddNpcState	21																													
81200092	AddBuff	81200092																													
81200093	AddNpcState	22																													
81300096	AddBuff	81300096																													
81300097	AddMissile	813099|1																													
81300098	AddBuff	81300098																													
81300099	HideJoint	Root																													
81300094	AddBuff	81300094																													
81300095	AddNpcState	21																													
81300092	AddBuff	81300092																													
81300093	AddNpcState	22																													
81310096	AddBuff	81310096																													
81310097	AddMissile	813199|1																													
81310098	AddBuff	81310098																													
81310099	HideJoint	Root																													
81310094	AddBuff	81310094																													
81310095	AddNpcState	21																													
81310092	AddBuff	81310092																													
81310093	AddNpcState	22																													
81400096	AddBuff	81400096																													
81400097	AddMissile	814099|1																													
81400098	AddBuff	81400098																													
81400099	HideJoint	Root																													
81400094	AddBuff	81400094																													
81400095	AddNpcState	21																													
81400092	AddBuff	81400092																													
81400093	AddNpcState	22																													
81410096	AddBuff	81410096																													
81410097	AddMissile	814199|1																													
81410098	AddBuff	81410098																													
81410099	HideJoint	Root																													
81410094	AddBuff	81410094																													
81410095	AddNpcState	21																													
81410092	AddBuff	81410092																													
81410093	AddNpcState	22																													
