Id	Name	Level[1]	Level[2]	Level[3]	Level[4]	Level[5]	Level[6]	Level[7]	Level[8]	Level[9]	Level[10]	Level[11]	Level[12]	Level[13]	Level[14]	Level[15]	Level[16]	Level[17]	Level[18]	Level[19]	Level[20]	Level[21]	Level[22]	Level[23]	Level[24]	Level[25]	Level[26]	Level[27]	Level[28]	Level[29]	Level[30]
100100	AddBuff	100100																													
100100000	AddBehavior	100100																													
100101	Damage	11|0|800|0|0|0|1|7500	11|0|847|0|0|0|1|7500	11|0|894|0|0|0|1|7500	11|0|941|0|0|0|1|7500	11|0|988|0|0|0|1|7500	11|0|1035|0|0|0|1|7500	11|0|1082|0|0|0|1|7500	11|0|1129|0|0|0|1|7500	11|0|1176|0|0|0|1|7500	11|0|1224|0|0|0|1|7500	11|0|1271|0|0|0|1|7500	11|0|1318|0|0|0|1|7500	11|0|1365|0|0|0|1|7500	11|0|1412|0|0|0|1|7500	11|0|1459|0|0|0|1|7500	11|0|1506|0|0|0|1|7500	11|0|1553|0|0|0|1|7500	11|0|1600|0|0|0|1|7500	11|0|1647|0|0|0|1|7500	11|0|1694|0|0|0|1|7500	11|0|1741|0|0|0|1|7500	11|0|1788|0|0|0|1|7500	11|0|1835|0|0|0|1|7500	11|0|1882|0|0|0|1|7500	11|0|1929|0|0|0|1|7500	11|0|1929|0|0|0|1|7500	11|0|1929|0|0|0|1|7500	11|0|1929|0|0|0|1|7500	11|0|1929|0|0|0|1|7500	11|0|1929|0|0|0|1|7500
100102	Damage	12|0|1600|0|0|0|1|7500	12|0|1694|0|0|0|1|7500	12|0|1788|0|0|0|1|7500	12|0|1882|0|0|0|1|7500	12|0|1976|0|0|0|1|7500	12|0|2071|0|0|0|1|7500	12|0|2165|0|0|0|1|7500	12|0|2259|0|0|0|1|7500	12|0|2353|0|0|0|1|7500	12|0|2447|0|0|0|1|7500	12|0|2541|0|0|0|1|7500	12|0|2635|0|0|0|1|7500	12|0|2729|0|0|0|1|7500	12|0|2824|0|0|0|1|7500	12|0|2918|0|0|0|1|7500	12|0|3012|0|0|0|1|7500	12|0|3106|0|0|0|1|7500	12|0|3200|0|0|0|1|7500	12|0|3294|0|0|0|1|7500	12|0|3388|0|0|0|1|7500	12|0|3482|0|0|0|1|7500	12|0|3576|0|0|0|1|7500	12|0|3671|0|0|0|1|7500	12|0|3765|0|0|0|1|7500	12|0|3859|0|0|0|1|7500	12|0|3859|0|0|0|1|7500	12|0|3859|0|0|0|1|7500	12|0|3859|0|0|0|1|7500	12|0|3859|0|0|0|1|7500	12|0|3859|0|0|0|1|7500
100103	Damage	13|0|2400|0|0|0|1|7500	13|0|2541|0|0|0|1|7500	13|0|2682|0|0|0|1|7500	13|0|2824|0|0|0|1|7500	13|0|2965|0|0|0|1|7500	13|0|3106|0|0|0|1|7500	13|0|3247|0|0|0|1|7500	13|0|3388|0|0|0|1|7500	13|0|3529|0|0|0|1|7500	13|0|3671|0|0|0|1|7500	13|0|3812|0|0|0|1|7500	13|0|3953|0|0|0|1|7500	13|0|4094|0|0|0|1|7500	13|0|4235|0|0|0|1|7500	13|0|4376|0|0|0|1|7500	13|0|4518|0|0|0|1|7500	13|0|4659|0|0|0|1|7500	13|0|4800|0|0|0|1|7500	13|0|4941|0|0|0|1|7500	13|0|5082|0|0|0|1|7500	13|0|5224|0|0|0|1|7500	13|0|5365|0|0|0|1|7500	13|0|5506|0|0|0|1|7500	13|0|5647|0|0|0|1|7500	13|0|5788|0|0|0|1|7500	13|0|5788|0|0|0|1|7500	13|0|5788|0|0|0|1|7500	13|0|5788|0|0|0|1|7500	13|0|5788|0|0|0|1|7500	13|0|5788|0|0|0|1|7500
100104	AddBuff	100104																													
100104000	Damage	41|0|0|1|0|3000|1|5000	41|0|0|1|0|3176|1|5000	41|0|0|1|0|3353|1|5000	41|0|0|1|0|3529|1|5000	41|0|0|1|0|3706|1|5000	41|0|0|1|0|3882|1|5000	41|0|0|1|0|4059|1|5000	41|0|0|1|0|4235|1|5000	41|0|0|1|0|4412|1|5000	41|0|0|1|0|4588|1|5000	41|0|0|1|0|4765|1|5000	41|0|0|1|0|4941|1|5000	41|0|0|1|0|5118|1|5000	41|0|0|1|0|5294|1|5000	41|0|0|1|0|5471|1|5000	41|0|0|1|0|5647|1|5000	41|0|0|1|0|5824|1|5000	41|0|0|1|0|6000|1|5000	41|0|0|1|0|6176|1|5000	41|0|0|1|0|6353|1|5000	41|0|0|1|0|6529|1|5000	41|0|0|1|0|6706|1|5000	41|0|0|1|0|6882|1|5000	41|0|0|1|0|7059|1|5000	41|0|0|1|0|7235|1|5000	41|0|0|1|0|7235|1|5000	41|0|0|1|0|7235|1|5000	41|0|0|1|0|7235|1|5000	41|0|0|1|0|7235|1|5000	41|0|0|1|0|7235|1|5000
100105	AddBuff	100105																													
100105000	Damage	42|0|0|1|0|3000|1|5000	42|0|0|1|0|3176|1|5000	42|0|0|1|0|3353|1|5000	42|0|0|1|0|3529|1|5000	42|0|0|1|0|3706|1|5000	42|0|0|1|0|3882|1|5000	42|0|0|1|0|4059|1|5000	42|0|0|1|0|4235|1|5000	42|0|0|1|0|4412|1|5000	42|0|0|1|0|4588|1|5000	42|0|0|1|0|4765|1|5000	42|0|0|1|0|4941|1|5000	42|0|0|1|0|5118|1|5000	42|0|0|1|0|5294|1|5000	42|0|0|1|0|5471|1|5000	42|0|0|1|0|5647|1|5000	42|0|0|1|0|5824|1|5000	42|0|0|1|0|6000|1|5000	42|0|0|1|0|6176|1|5000	42|0|0|1|0|6353|1|5000	42|0|0|1|0|6529|1|5000	42|0|0|1|0|6706|1|5000	42|0|0|1|0|6882|1|5000	42|0|0|1|0|7059|1|5000	42|0|0|1|0|7235|1|5000	42|0|0|1|0|7235|1|5000	42|0|0|1|0|7235|1|5000	42|0|0|1|0|7235|1|5000	42|0|0|1|0|7235|1|5000	42|0|0|1|0|7235|1|5000
100106	AddBuff	100106																													
