Id	Name	Level[1]	Level[2]	Level[3]	Level[4]	Level[5]	Level[6]	Level[7]	Level[8]	Level[9]	Level[10]	Level[11]	Level[12]	Level[13]	Level[14]	Level[15]	Level[16]	Level[17]	Level[18]	Level[19]	Level[20]	Level[21]	Level[22]	Level[23]	Level[24]	Level[25]	Level[26]	Level[27]	Level[28]	Level[29]	Level[30]
90390096	AddBuff	90390096																													
90390097	AddMissile	903999|1																													
90390098	AddBuff	90390098																													
90390099	HideJoint	Root																													
90390094	AddBuff	90390094																													
90390095	AddNpcState	21																													
90390092	AddBuff	90390092																													
90390093	AddNpcState	22																													
20150096	AddBuff	20150096																													
20150097	AddMissile	201599|1																													
20150098	AddBuff	20150098																													
20150099	HideJoint	Root																													
20150094	AddBuff	20150094																													
20150095	AddNpcState	21																													
20150092	AddBuff	20150092																													
20150093	AddNpcState	22																													
82130096	AddBuff	82130096																													
82130097	AddMissile	821399|1																													
82130098	AddBuff	82130098																													
82130099	HideJoint	Root																													
82130094	AddBuff	82130094																													
82130095	AddNpcState	21																													
82130092	AddBuff	82130092																													
82130093	AddNpcState	22																													
82150096	AddBuff	82150096																													
82150097	AddMissile	821599|1																													
82150098	AddBuff	82150098																													
82150099	HideJoint	Root																													
82150094	AddBuff	82150094																													
82150095	AddNpcState	21																													
82150092	AddBuff	82150092																													
82150093	AddNpcState	22																													
82160096	AddBuff	82160096																													
82160097	AddMissile	821699|1																													
82160098	AddBuff	82160098																													
82160099	HideJoint	Root																													
82160094	AddBuff	82160094																													
82160095	AddNpcState	21																													
82160092	AddBuff	82160092																													
82160093	AddNpcState	22																													
