Id	Name	Level[1]	Level[2]	Level[3]	Level[4]	Level[5]	Level[6]	Level[7]	Level[8]	Level[9]	Level[10]	Level[11]	Level[12]	Level[13]	Level[14]	Level[15]	Level[16]	Level[17]	Level[18]	Level[19]	Level[20]	Level[21]	Level[22]	Level[23]	Level[24]	Level[25]	Level[26]	Level[27]	Level[28]	Level[29]	Level[30]
102201012	ShakeCamera	6|00.1|-1|10|00.15|0																													
102202012	ShakeCamera	2|00.2|-1|10|00.15|0																													
102202022	ShakeCamera	5|00.5|-1|10|00.15|1																													
102203022	ShakeCamera	4|00.5|-1|10|00.2|0																													
102203032	ShakeCamera	3|00.3|-1|10|00.2|1																													
102204012	ShakeCamera	5|00.4|-1|10|00.15|0																													
102204022	ShakeCamera	5|00.4|-1|10|00.15|1																													
102204032	ShakeCamera	5|00.4|-1|10|00.15|2																													
102205012	ShakeCamera	2|00.15|-1|10|00.15|0																													
102205022	ShakeCamera	2|00.15|-1|10|00.15|1																													
102205032	ShakeCamera	3|00.5|-00.8|10|00.3|2																													
102206012	ShakeCamera	6|00.1|-1|10|00.15|0																													
102207032	ShakeCamera	4|00.15|-1|10|00.15|0																													
102207042	ShakeCamera	4|00.15|-1|10|00.15|1																													
102207052	ShakeCamera	4|00.15|-1|10|00.15|2																													
102208032	ShakeCamera	4|00.15|-1|10|00.15|0																													
102208042	ShakeCamera	4|00.15|-1|10|00.15|1																													
102208052	ShakeCamera	4|00.15|-1|10|00.15|2																													
102209032	ShakeCamera	4|00.15|-1|10|00.15|0																													
102209042	ShakeCamera	4|00.15|-1|10|00.15|1																													
102209052	ShakeCamera	4|00.15|-1|10|00.15|2																													
102209202	ShakeCamera	2|00.5|-1|10|00.25|6																													
102210022	ShakeCamera	2|00.1|-1|10|00.1|0																													
102210102	ShakeCamera	1|00.02|0|10|00.1|5																													
102210112	ShakeCamera	1|00.02|0|10|00.1|6																													
102210132	ShakeCamera	5|00.05|0|10|00.1|5																													
102210142	ShakeCamera	5|00.05|0|10|00.1|5																													
