Id	Name	Level[1]	Level[2]	Level[3]	Level[4]	Level[5]	Level[6]	Level[7]	Level[8]	Level[9]	Level[10]	Level[11]	Level[12]	Level[13]	Level[14]	Level[15]	Level[16]	Level[17]	Level[18]	Level[19]	Level[20]	Level[21]	Level[22]	Level[23]	Level[24]	Level[25]	Level[26]	Level[27]	Level[28]	Level[29]	Level[30]
903755012	ShakeCamera	5|00.4|-00.5|10|00.2|0																													
903756012	ShakeCamera	5|00.4|-00.5|10|00.2|0																													
903756022	ShakeCamera	5|00.4|-00.5|10|00.2|0																													
903757012	ShakeCamera	5|00.4|-00.5|10|00.2|0																													
903757022	ShakeCamera	5|00.4|-00.5|10|00.2|0																													
903757032	ShakeCamera	5|00.4|-00.5|10|00.2|0																													
903761012	ShakeCamera	7|00.2|-00.4|17|00.15|3																													
903761052	ShakeCamera	5|00.4|-00.5|10|00.2|0																													
903761062	ShakeCamera	5|00.4|-00.5|10|00.2|0																													
903761072	ShakeCamera	5|00.4|-00.5|10|00.2|0																													
903762012	ShakeCamera	5|00.4|-00.5|10|00.2|0																													
903762022	ShakeCamera	5|00.4|-00.5|10|00.2|0																													
903762032	ShakeCamera	5|00.4|-00.5|10|00.2|0																													
903762042	ShakeCamera	5|00.4|-00.5|10|00.2|0																													
903762052	ShakeCamera	5|00.4|-00.5|10|00.2|0																													
903762062	ShakeCamera	5|00.4|-00.5|10|00.2|0																													
903762072	ShakeCamera	5|00.4|-00.5|10|00.2|0																													
903762082	ShakeCamera	5|00.4|-00.5|10|00.2|0																													
903762092	ShakeCamera	5|00.4|-00.5|10|00.2|0																													
903762102	ShakeCamera	5|00.4|-00.5|10|00.2|0																													
903762112	ShakeCamera	5|00.4|-00.5|10|00.2|0																													
903763022	ShakeCamera	3|00.35|-00.6|12|00.2|2																													
903763042	ShakeCamera	3|00.35|-00.6|12|00.2|2																													
903763062	ShakeCamera	3|00.35|-00.6|12|00.2|2																													
819009012	ShakeCamera	1|00.1|0|10|00.1|																													
819009022	ShakeCamera	1|00.1|0|10|00.1|																													
819009032	ShakeCamera	1|00.5|0|20|00.1|																													
