Key	CellX	CellY
VisibleObstacle		
	56	109
	55	108
	55	109
	58	109
	54	108
	57	109
	54	109
	56	108
	53	108
	92	91
	93	91
	91	91
	92	92
	92	90
	93	92
	93	90
	91	92
	91	90
	53	109
	52	108
	52	109
	51	108
	50	108
	51	109
	50	109
	49	108
	48	108
	49	109
	48	109
	47	30
	47	31
	47	32
	47	33
	47	34
	47	35
	47	36
	47	37
	47	38
	47	39
	47	41
	47	64
	47	40
	47	43
	47	65
	47	42
	47	45
	47	66
	47	44
	47	47
	47	67
	47	46
	47	48
	47	49
	47	50
	47	51
	47	68
	47	69
	47	53
	47	70
	47	52
	47	55
	47	71
	47	54
	47	57
	47	72
	47	56
	47	59
	47	73
	47	58
	47	61
	47	74
	47	60
	47	63
	47	75
	47	62
	47	76
	47	77
	47	78
	47	79
	47	80
	47	81
	47	82
	47	83
	47	84
	47	85
	47	86
	47	87
	47	88
	47	89
	47	90
	47	91
	47	92
	47	93
	47	94
	47	95
	47	96
	47	97
	47	98
	47	99
	47	100
	47	101
	47	102
	47	103
	47	104
	47	105
	47	106
	47	109
	47	107
	47	108
	90	110
	89	110
	88	110
	87	110
	86	110
	85	110
	84	110
	83	110
	82	110
	81	110
	80	110
	79	110
	78	110
	46	35
	77	110
	45	34
	76	110
	45	33
	73	110
	46	33
	74	110
	75	110
	46	34
	45	32
	72	110
	46	32
	71	110
	46	31
	70	110
	45	30
	46	30
	45	31
	46	36
	45	38
	45	35
	46	37
	45	37
	45	36
	61	109
	60	109
	59	109
	63	109
	65	109
	62	109
	46	54
	64	109
	46	106
	46	53
	46	52
	45	105
	45	53
	45	52
	46	105
	46	55
	45	54
	45	104
	46	58
	45	56
	46	104
	46	57
	45	55
	45	103
	45	57
	46	56
	46	103
	46	59
	45	58
	45	102
	46	60
	45	59
	46	102
	46	61
	45	60
	45	101
	46	62
	45	61
	46	101
	46	63
	45	62
	46	100
	45	64
	45	63
	45	100
	46	65
	46	64
	45	99
	46	66
	45	65
	46	99
	46	67
	45	66
	45	98
	46	98
	45	67
	45	97
	46	97
	46	68
	45	96
	46	96
	45	68
	45	95
	46	95
	46	69
	46	94
	45	94
	45	69
	45	93
	46	93
	46	70
	46	92
	45	92
	45	70
	45	91
	46	91
	46	71
	45	90
	46	90
	45	71
	45	89
	46	89
	46	72
	45	88
	45	87
	45	72
	45	86
	45	85
	46	73
	45	84
	46	87
	46	88
	68	110
	69	110
	46	86
	67	110
	46	85
	66	110
	46	84
	46	75
	46	76
	45	74
	45	76
	46	83
	45	83
	46	77
