Id	Name	Shape	SizeX	SizeY	OffsetX	OffsetY	Speed	HitSpeed	Direction	TargetType	TrackTarget	LiveTime	FillTime	DeadExplosion	HitCount	RepeatDamage	HitEffect[1]	HitEffect[2]	DamageInterval	StartJoint	Effect	WaitTime	DamageCount	DamageRange	ExplosionEffect	LineType	LineParams[1]	LineParams[2]	LineParams[3]	LineParams[4]	LineParams[5]	LineParams[6]	LineParams[7]	BornPosition	ChildDelay	ChildInterval	ChildCountLimit	ChildId	BornChildWhileDead	SwitchTargetOnHit	BornDirectionType	BeHitCenter	HitShakeDirection	HitShakeDuration	HitShakeIntensity	BeHitState	Magic[1]	Magic[2]	Magic[3]	Magic[4]	Magic[5]	MagicLauncherNpc[1]	MagicLauncherNpc[3]	MagicLauncherNpc[2]	EffectHeight	HitOnJoint	ResizeEffect	BindLauncher	LockLauncherFightTarget	BindSkill	ActiveDelayTime	ExplodeOnFloor	DodgeLimitMark	HitEffectUseMissileDirection	IgnoreNpcTimeScale	ScaleTimeOnHit	TimeScale	TimeScaleDuration
83200001	通用电离子弹	2	1	1			0			4		10			-1	1			0.2		FxMb1LuosaitaMd010002Gandian		-1		FxMb1LuosaitaMd010002Gandianbaozha	1					0	0	0	2							0	3					832021								0	HitCase	1	0					0					
83200101	大连段2 - 1	1	4	4		2	0			4		0.1			-1		FxMb1XiuMd010001Attack06Shouji				FxNpcYujing02		-1			1					0	0	0	0							0	3				832001011	811004	200003	831102			200003	831102		0	HitCase	1	0					1					
83200202	大连段2 - 1	1	2	4		2	0			4		0.1			-1		FxMb1XiuMd010001Attack06Shouji				FxNpcYujing02		-1			1					0	0	0	0							0	3				832002021	811004	200003	831102			200003	831102		0	HitCase	1	0					1					
83200301	扫 花哨	1	6	5		2.5	0			4		0.1			-1		FxMb1XiuMd010001Attack06Shouji				FxNpcYujing02		-1			1					0	0	0	0							0	3				832003011	811004	200003	832005			200003			0	HitCase	1	0					1					
83200401	戳 花哨	1	2	5		3	0			4		1			-1	1			0.2		FxNpcYujing02		-1			1					0	0	0	0							0	3				832004011	811004	200002				200002			0	HitCase	1	0					1					
83200404	戳 花哨最后一段	1	2	4		5	0			4		0.4			-1						FxNpcYujing02		-1			1					0	0	0	0							0	3				832004041	811004	200003	831102			200003	831102		0	HitCase	1	0					1					
83200501	前跳	2	2.8			0	0			4		0.1			-1		FxMb1XiuMd010001Attack06Shouji				FxYujingYuan01		-1			1					0	0	0	0							0	3				832005011	811004	200003	831102			200003			0	HitCase	1	1					1					
83200601	扫 提的扫	1	4	4		2	0			4		0.1			-1		FxMb1XiuMd010001Attack06Shouji				FxNpcYujing02		-1			1					0	0	0	0							0	3				832006011	811004	200003	832001			200003	832001		0	HitCase	1	0					1					
83200604	扫 提的提	1	2	6		3	0			4		0.1			-1		FxMb1XiuMd010001Attack06Shouji				FxNpcYujing02		-1			1					0	0	0	0							0	3				832006041	811004	200003	831102			200003	831102		0	HitCase	1	0					1					
83200701	追踪离子弹	1	0.1	0.1		-2	5			4	1	5		1	1					Bone041	FxMb1LuosaitaMd010001Attack07Dandao		1		FxMb1LuosaitaMd010001Attack0702	5	-40	30	0.5	5	3.14159	-0.3	10	0							0	3				832007011	811004	200003	832001			200003	832001		0	HitCase		0					1					
83200702	追踪离子弹	1	0.1	0.1		-2	6			4	1	5		1	1					Bone051	FxMb1LuosaitaMd010001Attack07Dandao		1		FxMb1LuosaitaMd010001Attack0702	5	-20	30	0.5	5	3.14159	-0.3	10	0							0	3				832007021	811004	200003	832001			200003	832001		0	HitCase		0					1					
83200703	追踪离子弹	1	0.1	0.1		-2	7			4	1	5		1	1					Bone061	FxMb1LuosaitaMd010001Attack07Dandao		1		FxMb1LuosaitaMd010001Attack0702	5	0	30	0.5	5	3.14159	-0.3	10	0							0	3				832007031	811004	200003	832001			200003	832001		0	HitCase		0					1					
83200704	追踪离子弹	1	0.1	0.1		-2	8			4	1	5		1	1					Bone072	FxMb1LuosaitaMd010001Attack07Dandao		1		FxMb1LuosaitaMd010001Attack0702	5	20	30	0.5	5	3.14159	-0.3	10	0							0	3				832007041	811004	200003	832001			200003	832001		0	HitCase		0					1					
83200705	追踪离子弹	1	0.1	0.1		-2	9			4	1	5		1	1					Bone082	FxMb1LuosaitaMd010001Attack07Dandao		1		FxMb1LuosaitaMd010001Attack0702	5	40	30	0.5	5	3.14159	-0.3	10	0							0	3				832007051	811004	200003	832001			200003	832001		0	HitCase		0					1					
83200802	虚空突刺 伤害	1	3	4		2	0			4		999			-1	1	FxMb1XiuMd010002Attack14Shouji		0.3		FxNpcYujing02		-1			1					0	0	0	0		0.1	99	83200001			0	4				832008021	811004	831101					831101		0	HitCase	1	1		1			1					
83201102	虚空突刺 伤害	1	3	4		2	0			4		0.7			-1	1	FxMb1XiuMd010002Attack14Shouji		0.3		FxNpcYujing02		-1			1					0	0	0	0							0	4				832011021	811004	831101					831101		0	HitCase	1	1		1			1					
83201601	地裂斩-一段	1	2	4		2	50		0	4		3			-1		FxMb1XiuMd010002Attack14Shouji				FxMb1LuosaitaMd010001Attack16Dandao		-1			1					0	0	0	0							0	3				832016011	811004	200005	831574			200005			0	HitCase		0					1					
83201602	地裂斩-二段	1	2	4		2	50		30	4		3			-1		FxMb1XiuMd010002Attack14Shouji				FxMb1LuosaitaMd010001Attack16Dandao		-1			1					0	0	0	0							0	3				832016021	811004	200005	831574			200005			0	HitCase		0					1					
83201603	地裂斩-三段	1	2	4		2	50		-30	4		3			-1		FxMb1XiuMd010002Attack14Shouji				FxMb1LuosaitaMd010001Attack16Dandao		-1			1					0	0	0	0							0	3				832016031	811004	200005	831574			200005			0	HitCase		0					1					
83201703	第一击	1	4	4		2	0			4		0.1			-1		FxMb1XiuMd010002Attack14Shouji				FxNpcYujing02		-1			1					0	0	0	0							0	3				832017031	811004	200003	831102			200003	831102		0	HitCase	1	0					1					
83201704	第二击	1	4	4		2	0			4		0.1			-1		FxMb1XiuMd010002Attack14Shouji				FxNpcYujing02		-1			1					0	0	0	0							0	3				832017041	811004	200003	831102			200003	831102		0	HitCase	1	0					1					
83201801	强力劈砍	1	5	5		2.5	0			4		0.1			-1		FxMb1XiuMd010002Attack14Shouji				FxNpcYujing02		-1			1					0	0	0	0							0	3					811004	200003	832006			200003			0	HitCase	1	0					1					
83201901	十字斩出发	1	4	4		2	0			4		0.1			-1		FxMb1XiuMd010002Attack14Shouji				FxNpcYujing02		-1			1					0	0	0	0							0	3				832019011	811004	200003	832007			200003			0	HitCase	1	0					1					
83201902	十字斩出发	1	2	4		2	0			4		0.1			-1		FxMb1XiuMd010002Attack14Shouji				FxNpcYujing02		-1			1					0	0	0	0							0	3				832019021	811004	200003	832007			200003			0	HitCase	1	0					1					
83201903	十字斩出发	3	20	160		0	0			4		0.1			-1		FxMb1XiuMd010002Attack14Shouji				FxYujingShan01		-1			1					0	0	0	0							0	3				832019031	811004	200003	832007			200003			0	HitCase	1	0					1					
83203108	虚空突刺 伤害	1	3	4		2	0			4		0.4			-1	1	FxMb1XiuMd010002Attack14Shouji		0.3		FxNpcYujing02		-1			1					0	0	0	0		0.05	20	83200001			0	4				832031081	811004	831101					831101		0	HitCase	1	1		1			1					
83203208	虚空突刺 伤害	1	3	4		2	0			4		0.4			-1	1	FxMb1XiuMd010002Attack14Shouji		0.3		FxNpcYujing02		-1			1					0	0	0	0		0.05	20	83200001			0	4				832032081	811004	831101					831101		0	HitCase	1	1		1			1					
83220001	通用电离子弹	2	1	1			0			4		10		1	-1	1			0.2		FxMb1LuosaitaMd010002Gandian		-1		FxMb1LuosaitaMd010002Gandianbaozha	1					0	0	0	3							0	3					832021								0	HitCase	1	0					0					
83220101	空中戳	1	2	4		2	0			4		0.1			-1		FxMb1LuosaitaMd010002Attack01Shouji01				FxNpcYujing02		-1			1					0	0	0	0							0	3				832201011	811004	200003	831102			200003	800160		0	HitCase	1	0					1					
83220102	空中戳	1	2	4		2	0			4		0.1			-1		FxMb1LuosaitaMd010002Attack01Shouji02				FxNpcYujing02		-1			1					0	0	0	0							0	3				832201021	811004	200003	831102			200003			0	HitCase	1	0					1					
83220201	盾击升天	1	2	4		2	0			4		0.1			-1		FxMb1LuosaitaMd010002Attack02Shouji01				FxNpcYujing02		-1			1					0	0	0	0							0	3				832202011	811004	200003	831102			200003	800160		0	HitCase	1	0					1					
83220202	盾击升天	3	4	72			0		-60	4		0.6			-1	1	FxMb1LuosaitaMd010002Attack02Shouji02		0.05		FxYujingShan01		-1			2	1440	0	0	0	0	0	0	0							0	1				832202021	811002								0	HitCase	1	1					1					
83220301	快速三连	1	2	4		2	0			4		0.1			-1		FxMb1LuosaitaMd010002Attack03Shouji01				FxNpcYujing02		-1			1					0	0	0	0							0	3				832203011	811004	200003	831102			200003	800160		0	HitCase	1	0					1					
83220302	快速三连	1	2	4		2	0			4		0.1			-1		FxMb1LuosaitaMd010002Attack03Shouji02				FxNpcYujing02		-1			1					0	0	0	0							0	3				832203021	811004	200003	831102			200003			0	HitCase	1	0					1					
83220303	快速三连	1	2	4		2	0			4		0.1			-1		FxMb1LuosaitaMd010002Attack03Shouji02				FxNpcYujing02		-1			1					0	0	0	0							0	3				832203031	811004	200003	831102			200003			0	HitCase	1	0					1					
83220401	丢盾四连	1	2	4		2	0			4		0.1			-1		FxMb1LuosaitaMd010002Attack04Shouji01				FxNpcYujing02		-1			1					0	0	0	0							0	3				832204011	811004	200001	831102			200001	800160		0	HitCase	1	0					1					
83220402	丢盾四连	1	2	4		2	0			4		0.1			-1		FxMb1LuosaitaMd010002Attack04Shouji02				FxNpcYujing02		-1			1					0	0	0	0							0	3				832204021	811004	200001	831102			200001			0	HitCase	1	0					1					
83220403	丢盾四连	1	2	4		2	0			4		0.1			-1		FxMb1LuosaitaMd010002Attack04Shouji02				FxNpcYujing02		-1			1					0	0	0	0							0	3				832204031	811004	200001	831102			200001			0	HitCase	1	0					1					
83220404	丢盾四连	1	2	4		2	0			4		0.1			-1		FxMb1LuosaitaMd010002Attack04Shouji03				FxNpcYujing02		-1			1					0	0	0	0							0	3				832204041	811004	200003	831102			200003			0	HitCase	1	1					1					
83220501	抽枪	1	2	4		2	0			4		0.15			-1		FxMb1LuosaitaMd010002Attack05Shouji01				FxNpcYujing02		-1			1					0	0	0	0							0	3				832205011	811004	832205				200003	800160		0	HitCase	1	1					1					
83220502	抽枪	1	2	4		2	0			4		0.1			-1		FxMb1LuosaitaMd010002Attack05Shouji01				FxNpcYujing02		-1			1					0	0	0	0							0	3				832205021	811004	200003				200003			0	HitCase	1	0					1					
83220503	抽枪	1	2	4		2	0			4		0.1			-1		FxMb1LuosaitaMd010002Attack05Shouji01				FxNpcYujing02		-1			1					0	0	0	0							0	3				832205031	811004	200003				200003			0	HitCase	1	0					1					
83220504	抽枪	1	2	4		2	0			4		0.1			-1		FxMb1LuosaitaMd010002Attack05Shouji01				FxNpcYujing02		-1			1					0	0	0	0							0	3				832205041	811004	200003				200003			0	HitCase	1	0					1					
83220505	抽枪	1	2	4		2	0			4		0.2			-1		FxMb1LuosaitaMd010002Attack05Shouji02				FxNpcYujing02		-1			1					0	0	0	0							0	3				832205051	811004	200003	831102			200003			0	HitCase	1	1					1					
83220621	飞天 坠落子弹 预警	2	3				100			4	1	1			-1						FxMb1LuosaitaMd010002Attack06Yujing02		-1			1					0	0	0	1	1		1	83220622			0	3													1	HitCase	1	0					0					
83220622	飞天 坠落子弹 预警	2	3				100			4	1	1			-1						FxMb1LuosaitaMd010002Attack06Yujing01		-1			1					0	0	0	2	0.3		1	83220623			0	3													1	HitCase	1	0					0					
83220623	飞天 坠落子弹 特效	2	3				0			4		3			-1		FxMb1LuosaitaMd010002Attack06Shouji				FxMb1LuosaitaMd010002Attack06Dandao		-1			1					0	0	0	1	0.05		1	83220624			0	3													0	HitCase		0					0					
83220624	飞天 坠落子弹 伤害	2	3				0			4		0.1			-1								-1			1					0	0	0	2	0		1	83220625			0	2				832206241	811004	200003	831102			200003	831102		0	HitCase		0					1					
83220625	飞天 坠落子弹 残留子弹	2	1				0			4		10			-1						FxMb1LuosaitaMd010002Gandian		-1		FxMb1LuosaitaMd010002Gandianbaozha	1					0	0	0	2							0	3													0	HitCase		0					0					
