Id	Name	Shape	SizeX	SizeY	OffsetX	OffsetY	Speed	HitSpeed	Direction	TargetType	TrackTarget	LiveTime	FillTime	DeadExplosion	HitCount	RepeatDamage	HitEffect[1]	HitEffect[2]	DamageInterval	StartJoint	Effect	WaitTime	DamageCount	DamageRange	ExplosionEffect	LineType	LineParams[1]	LineParams[2]	LineParams[3]	LineParams[4]	LineParams[5]	LineParams[6]	LineParams[7]	BornPosition	ChildDelay	ChildInterval	ChildCountLimit	ChildId	BornChildWhileDead	SwitchTargetOnHit	BornDirectionType	BeHitCenter	HitShakeDirection	HitShakeDuration	HitShakeIntensity	BeHitState	Magic[1]	Magic[2]	Magic[3]	Magic[4]	Magic[5]	MagicLauncherNpc[1]	MagicLauncherNpc[3]	MagicLauncherNpc[2]	EffectHeight	HitOnJoint	ResizeEffect	BindLauncher	LockLauncherFightTarget	BindSkill	ActiveDelayTime	ExplodeOnFloor	DodgeLimitMark	HitEffectUseMissileDirection	IgnoreNpcTimeScale	ScaleTimeOnHit	TimeScale	TimeScaleDuration
10220101	普攻1-1	1	3	4		2	0			4		0.1			-1		FxR3LuxiyaAttack01Shouji01						-1			1					0	0	0	0							0	3	90	0.2	0.1	102201011	102200							102201012	1.2			0					0	1				
10220201	普攻2-1	1	3	4		2	0			4		0.1			-1		FxR3LuxiyaAttack02Shouji01						-1			1					0	0	0	0							0	3	330	0.2	0.1	102202011	102201							102202012	1.2			0					0	1				
10220202	普攻2-2	1	3	4		2	0			4		0.1			-1		FxR3LuxiyaAttack02Shouji02						-1			1					0	0	0	0							0	3	90	0.2	0.08	102202021	102201							102202022	1.2			0					0	1				
10220301	普攻3-1	1	3	4		2	0			4		0.1			-1		FxR3LuxiyaAttack03Shouji01						-1			1					0	0	0	0							0	3	240	0.2	0.08	102203011	102202								0.8			0					0	1				
10220302	普攻3-2	1	3	4		2	0			4		0.1			-1		FxR3LuxiyaAttack03Shouji02						-1			1					0	0	0	0							0	3	240	0.2	0.08	102203021	102202							102203022	0.8			0					0	1				
10220303	普攻3-3	1	3	4		2	0			4		0.1			-1		FxR3LuxiyaAttack03Shouji03						-1			1					0	0	0	0							0	3	270	0.2	0.08	102203031	102202	200102				200102		102203032	0.8			0					0	1				
10220401	普攻4-1	1	3	4		2	0			4		0.2			-1	1	FxR3LuxiyaAttack04Shouji		0.1				-1			1					0	0	0	0							0	3	330	0.2	0.12	102204011	102203	102205						102204012	1			0					0	1				
10220402	普攻4-2	1	3	4		2	0			4		0.2			-1	1	FxR3LuxiyaAttack04Shouji		0.1				-1			1					0	0	0	0							0	3	330	0.2	0.12	102204021	102203	102205						102204022	1			0					0	1				
10220403	普攻4-3	1	3	4		2	0			4		0.2			-1	1	FxR3LuxiyaAttack04Shouji		0.1				-1			1					0	0	0	0							0	3	330	0.2	0.12	102204031	102203	102205						102204032	1			0					0	1				
10220501	普攻5-1	2	3				0			4		0.2			-1	1	FxR3LuxiyaAttack05Shouji01		0.1				-1			1					0	0	0	0							0	3	90	0.2	0.1	102205011	102204							102205012	0.8			1					0	1				
