Id	Name	Shape	SizeX	SizeY	OffsetX	OffsetY	Speed	HitSpeed	Direction	TargetType	TrackTarget	LiveTime	FillTime	DeadExplosion	HitCount	RepeatDamage	HitEffect[1]	HitEffect[2]	DamageInterval	StartJoint	Effect	WaitTime	DamageCount	DamageRange	ExplosionEffect	LineType	LineParams[1]	LineParams[2]	LineParams[3]	LineParams[4]	LineParams[5]	LineParams[6]	LineParams[7]	BornPosition	ChildDelay	ChildInterval	ChildCountLimit	ChildId	BornChildWhileDead	SwitchTargetOnHit	BornDirectionType	BeHitCenter	HitShakeDirection	HitShakeDuration	HitShakeIntensity	BeHitState	Magic[1]	Magic[2]	Magic[3]	Magic[4]	Magic[5]	MagicLauncherNpc[1]	MagicLauncherNpc[3]	MagicLauncherNpc[2]	EffectHeight	HitOnJoint	ResizeEffect	BindLauncher	LockLauncherFightTarget	BindSkill	ActiveDelayTime	ExplodeOnFloor	DodgeLimitMark	HitEffectUseMissileDirection	IgnoreNpcTimeScale	ScaleTimeOnHit	TimeScale	TimeScaleDuration
10180308		2	0.3				0			4		10			999						FxR3DubianAttack03Xiaoshi		-1			1															0																											
10180603		2	0.3				0			4		10			999						FxR3DubianAttack11		-1			1															0																											
10180703		2	0.3				0			4		10			999						FxR3DubianAttack11		-1			1															0																											
10180803		2	0.3				0			4		10			999						FxR3DubianAttack13		-1			1															0																											
10180912		2	0.3				0			4		10			999						FxR3DubianAttack21Xiaoshi		-1			1															0																											
10181012		2	0.3				0			4		10			999						FxR3DubianAttack21Xiaoshi		-1			1															0																											
10181112		2	0.3				0			4		10			999						FxR3DubianAttack21Xiaoshi		-1			1															0																											
10181222		2	0.3				0			4		10			999						FxR3DubianAttack31Xiaoshi01		-1			1															0																											
10181223		2	0.3				0			4		10			999						FxR3DubianAttack31Xiaoshi02		-1			1															0																											
10181224		2	0.3				0			4		10			999						FxR3DubianAttack31Xiaoshi03		-1			1															0																											
10181225		2	0.3				0			4		10			999						FxR3DubianAttack3101		-1			1															0																											
10181226		2	0.3				0			4		10			999						FxR3DubianAttack3102		-1			1															0																											
10181227		2	0.3				0			4		10			999						FxR3DubianAttack3103		-1			1															0																											
10181322		2	0.3				0			4		10			999						FxR3DubianAttack31Xiaoshi01		-1			1															0																											
10181323		2	0.3				0			4		10			999						FxR3DubianAttack31Xiaoshi02		-1			1															0																											
10181324		2	0.3				0			4		10			999						FxR3DubianAttack31Xiaoshi03		-1			1															0																											
10181325		2	0.3				0			4		10			999						FxR3DubianAttack3101		-1			1															0																											
10181326		2	0.3				0			4		10			999						FxR3DubianAttack3102		-1			1															0																											
10181327		2	0.3				0			4		10			999						FxR3DubianAttack3103		-1			1															0																											
10181422		2	0.3				0			4		10			999						FxR3DubianAttack31Xiaoshi01		-1			1															0																											
10181423		2	0.3				0			4		10			999						FxR3DubianAttack31Xiaoshi02		-1			1															0																											
10181424		2	0.3				0			4		10			999						FxR3DubianAttack31Xiaoshi03		-1			1															0																											
10181425		2	0.3				0			4		10			999						FxR3DubianAttack3101		-1			1															0																											
10181426		2	0.3				0			4		10			999						FxR3DubianAttack3102		-1			1															0																											
10181427		2	0.3				0			4		10			999						FxR3DubianAttack3103		-1			1															0																											
10181503		2	0.3				0			4		10			999						FxR3DubianAttack51		-1			1															0																											
10181903		2	0.3				0			4		10			999						FxR3DubianAttack11		-1			1															0																											
10182205		2	0.3				0			4		10			999						FxR3DubianAttackQte		-1			1															0																											
10182317		2	0.3				0			4		10			999						FxR3DubianAttack06Xiaoshi01		-1			1															0																											
10182318		2	0.3				0			4		10			999						FxR3DubianAttack06Xiaoshi02		-1			1															0																											
10280102		2	0.3				0			4		10			999						FxR3DubianAttack11S		-1			1															0																											
10280212		2	0.3				0			4		10			999						FxR3DubianAttack21XiaoshiS		-1			1															0																											
10280321		2	0.3				0			4		10			999						FxR3DubianAttack31Xiaoshi01S		-1			1															0																											
10280322		2	0.3				0			4		10			999						FxR3DubianAttack31Xiaoshi02S		-1			1															0																											
10280323		2	0.3				0			4		10			999						FxR3DubianAttack31Xiaoshi03S		-1			1															0																											
10280324		2	0.3				0			4		10			999						FxR3DubianAttack3101S		-1			1															0																											
10280325		2	0.3				0			4		10			999						FxR3DubianAttack3102S		-1			1															0																											
10280326		2	0.3				0			4		10			999						FxR3DubianAttack3103S		-1			1															0																											
10090103		2	0.3				0			4		10			999						FxR2AilaAttack01Dilie		-1			1															0																											
10090505		2	0.3				0			4		10			999						FxR2AilaAttack11Dilie		-1			1															0																											
10090605		2	0.3				0			4		10			999						FxR2AilaAttack11Dilie		-1			1															0																											
10090705		2	0.3				0			4		10			999						FxR2AilaAttack13Dilie		-1			1															0																											
10091103		2	0.3				0			4		10			999						FxR2AilaAttack31Dilie		-1			1															0																											
10091203		2	0.3				0			4		10			999						FxR2AilaAttack31Dilie		-1			1															0																											
10091303		2	0.3				0			4		10			999						FxR2AilaAttack33Dilie		-1			1															0																											
10091803		2	0.3				0			4		10			999						FxR2AilaAttack31Dilie		-1			1															0																											
10092102		2	0.3				0			4		10			999						FxR2AilaAttackQteDilie		-1			1															0																											
10092407		2	0.3				0			4		10			999						FxR2AilaAttack41Dilie		-1			1															0																											
