Id	Name	Shape	SizeX	SizeY	OffsetX	OffsetY	Speed	HitSpeed	Direction	TargetType	TrackTarget	LiveTime	FillTime	DeadExplosion	HitCount	RepeatDamage	HitEffect[1]	HitEffect[2]	DamageInterval	StartJoint	Effect	WaitTime	DamageCount	DamageRange	ExplosionEffect	LineType	LineParams[1]	LineParams[2]	LineParams[3]	LineParams[4]	LineParams[5]	LineParams[6]	LineParams[7]	BornPosition	ChildDelay	ChildInterval	ChildCountLimit	ChildId	BornChildWhileDead	SwitchTargetOnHit	BornDirectionType	BeHitCenter	HitShakeDirection	HitShakeDuration	HitShakeIntensity	BeHitState	Magic[1]	Magic[2]	Magic[3]	Magic[4]	Magic[5]	MagicLauncherNpc[1]	MagicLauncherNpc[3]	MagicLauncherNpc[2]	EffectHeight	HitOnJoint	ResizeEffect	BindLauncher	LockLauncherFightTarget	BindSkill	ActiveDelayTime	ExplodeOnFloor	DodgeLimitMark	HitEffectUseMissileDirection	IgnoreNpcTimeScale	ScaleTimeOnHit	TimeScale	TimeScaleDuration
99410001	圆形伤害子弹	2	1				10			4		10			-1						FxYujingRing		-1			1					0	0	0	1							0	1													0	HitCase	1	0		1			1					
99410002	圆形伤害子弹	2	1				25			4		10			-1						FxYujingRing		-1			1					0	0	0	1							0	1													0	HitCase	1	0		1			1					
99410003	圆形伤害子弹	2	1				50			4		10			-1						FxYujingRing		-1			1					0	0	0	1							0	1													0	HitCase	1	0		1			1					
99410101	激光	1	2	15		7	0			4		2.8			-1								-1			1					0	0	0	0							0	1				994101011	801005								0	HitCase	1	1		1			1					
99410103	激光预警	1	2	15		7	0			4		1	0.7		-1						FxYujingJu01		-1			1					0	0	0	0							0	1													0	HitCase	1	0		1			0					
99410201	主线7-10远程火力-伤害子弹	2	3				0			4		0.1			-1		FxMo1BraveMd010101Attack01Shouji					1	-1			1					0	0	0	1							0	1				994102011									0	HitCase	1	0		1			1					
99410202	主线7-10远程火力-范围预警	2	3				0			4		1			-1						FxYujing1M10S		-1			1					0	0	0	1							0	1													0	HitCase	1	0		1			0					
99410203	主线7-10远程火力-爆炸特效	2	3				0			4		3			-1						FxHongzha	1	-1			1					0	0	0	1							0	1													0	HitCase		0		1			0					
99410301	铁罐（实验级）-摇摇乐-技蓝-范围预警	2	15				0			4		1.5			-1						FxYujing1M06S		-1			1	0				0	0	0	0							0	1													0	HitCase	1	0		1			0					
99410302	铁罐（实验级）-摇摇乐-技蓝-爆炸	2	15				0			4		0.1			-1		FxDibingShouji						-1			1	0				0	0	0	0							0	1				994103021	903517	903518	903510						0	HitCase	1	0		1			1					
99410303	铁罐（实验级）-摇摇乐-技蓝-爆炸特效	2	15				0			4		0		1	-1								-1		FxMe1BioMd004040Attack04	1	0				0	0	0	0							0	1													0	HitCase		0		1			0					
99410401	激光	1	2	15		7	0			4		2.8			-1								-1			1					0	0	0	0							0	1				994104011	801005								0	HitCase	1	1		1			1					
99410403	激光预警	1	2	15		7	0			4		1	0.7		-1								-1			1					0	0	0	0							0	1													0	HitCase	1	0		1			0					
99410501	伤害子弹	4	5	10			0			4		1			-1						FxYujingRing		-1			1					0	0	0	0							0	1				994105011									0	HitCase	1	0		1			1					
99410502	伤害子弹	4	5	10			0			4		1.5	1.5		-1						FxYujingRing		-1			1					0	0	0	0							0	1													0	HitCase	1	0		1			0					
99450001	机枪-扇形扫射伤害子弹子弹	1	0.1				85		-80	4		2			-1					hitcase	FxR2LiangAttack11Dandao		-1			1					0	0	0	0							0	1				994500011	811008								0	HitCase		0		1			1					
99450010	构造体自爆-伤害子弹	2	3				0			6		0.1			-1		FxMo1BraveMd010101Attack01Shouji						-1			1					0	0	0	0							0	1				994500101	801075	816003							0	HitCase		0		1			1					
99450011	构造体自爆范围预警	2	3				0			1		1			-1						FxYujing1M10S		-1			1					0	0	0	0							0	1					900023								0	HitCase	1	0		1			0					
99450012	构造体爆炸特效1	2	3				0			1		3			-1						FxMo1BraveMd010101Attack01		-1			1					0	0	0	0							0	1													0	HitCase		0		0			0					
99450013	爆炸范围预警2	2	3				0			1		0.1			-1						FxYujingRing		-1			1					0	0	0	0							0	1													0	HitCase	1	0		1			0					
99450015	主线7-10远程火力-伤害子弹	2	6				0			4		0.1			-1		FxMo1BraveMd010101Attack01Shouji						-1			1					0	0	0	0							0	1				994500151	700321	730072							0	HitCase		0		1			0					
99450016	主线7-10远程火力-范围预警	2	4				0			4		1			-1								-1			1					0	0	0	0							0	1													0	HitCase	1	0		1			0					
99450017	主线7-10远程火力-爆炸特效	2	4				0			4		3			-1						FxHongzha		-1			1					0	0	0	0							0	1													0	HitCase		0		1			0					
99450101	激光	1	2	15		7	0			2		2.8			-1								-1			1					0	0	0	0							0	1				994501011	700210								0	HitCase	1	0		1			0					
99430101	重构镇暴兵盾猛-伤害子弹	1	1.5	2		2	0			4		0.1			-1		FxMo1ArmorMd010071Attack01Shouji						-1			1					0	0	0	0							0	1				994301011	901901								0	HitCase	1	0		1			1					
99430201	重构镇暴兵横扫-伤害子弹	3	3	210		1	0			4		0.1			-1		FxMo1ArmorMd010071Attack02Shouji						-1			1					0	0	0	0							0	1				994302011	901902								0	HitCase	1	0		1			1					
99430401	重构镇暴兵-冲锋	1	2	2		1.5	0			4		2			-1	1	FxDibingShouji		0.6				-1			1					0	0	0	0							0	1				994304011	901903					901912			0	HitCase	1	1		1			1					
99430402	重构镇暴兵-预警	1	2	10		6	0			4		2			-1						FxNpcYujing02		-1			1					0	0	0	0							0	1													0	HitCase	1	0		1			0					
99430502	重构镇暴兵-刹车	2	0.1				0			4		0.1			-1								-1			1					0	0	0	0							0	1													0	HitCase		0		1			0					
99430602	重构镇暴兵-冲锋撞墙标记	2	0.1				0			4		0.1			-1								-1			1					0	0	0	0							0	1													0	HitCase		0		1			0					
99430702	重构镇暴兵-眩晕	2	0.1				0			4		0.1			-1								-1			1					0	0	0	0							0	1													0	HitCase		0		1			0					
99440101	重构演出者紫光阵-伤害子弹	2	3				0			4		5			-1	1			0.5			1	-1			1					0	0	0	1							0	1													0	HitCase		0		0			1					
99440104	重构演出者紫光阵-范围提示	2	3				100			4	1	1.5			-1						FxYujing1M09S		-1			1					0	0	0	1							0	1													0	HitCase	1	0		1			0					
99440201	重构演出者buff圈-伤害子弹	2	6				0			2		0.1			-1								-1			1					0	0	0	0							0	1													0	HitCase	1	0		1			1					
99440301	重构演出者伤害电球-伤害子弹	2	0.5				5			4		30			-1	1			1	BulletCase			-1			1					0	0	0	0							0	1													0	HitCase		0		0			1					
99440401	重构演出者回复电球-伤害子弹	2	0.1				9			2		30			-1	1			1	BulletCase			1			3	-60	0	10	0	0	0	0	0							0	1					730026								0	HitCase		0		0			0					
